Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Matt Roy,20182019,LAK,R,D,25,2,4,6,-1,8,0.24,2,6,0,0,0,0,0,1,34,5.9,17:08,--
Steven Kampfer,20182019,BOS,R,D,35,3,3,6,-6,22,0.17,2,4,1,2,0,0,0,0,40,7.5,14:38,--
Dion Phaneuf,20182019,LAK,L,D,67,1,5,6,-21,53,0.09,1,6,0,0,0,0,0,0,80,1.3,15:00,--
Brett Ritchie,20182019,DAL,R,R,53,4,2,6,-7,57,0.11,3,5,1,1,0,0,0,2,57,7,9:36,22.2
Alexandre Fortin,20182019,CHI,L,L,24,3,3,6,-6,2,0.25,2,5,0,0,1,1,0,1,29,10.3,10:35,64.7
Lawrence Pilut,20182019,BUF,L,D,33,1,5,6,-8,20,0.18,1,6,0,0,0,0,0,0,37,2.7,17:25,--
Casey Nelson,20182019,BUF,R,D,38,1,5,6,1,13,0.16,1,6,0,0,0,0,0,0,37,2.7,15:25,--
Dmitry Kulikov,20182019,WPG,L,D,57,0,6,6,4,47,0.11,0,6,0,0,0,0,0,0,40,0,15:40,--
Slater Koekkoek,20182019,"TBL,CHI",L,D,31,2,4,6,4,14,0.19,2,6,0,0,0,0,0,0,36,5.6,15:50,--
Micheal Haley,20182019,"FLA,SJS",L,L,43,2,4,6,-2,75,0.14,2,6,0,0,0,0,0,0,34,5.9,8:05,43.3
Lias Andersson,20182019,NYR,L,C,42,2,4,6,-13,29,0.14,1,5,0,0,1,1,0,0,41,4.9,10:43,44.2
Fredrik Claesson,20182019,NYR,L,D,37,2,4,6,3,9,0.16,2,5,0,0,0,1,0,0,44,4.6,17:15,--
John Hayden,20182019,CHI,R,C,54,3,2,5,-12,27,0.09,3,5,0,0,0,0,0,0,42,7.1,9:10,24.1
Ben Street,20182019,ANA,L,C,21,3,2,5,-4,2,0.24,3,5,0,0,0,0,0,0,19,15.8,12:04,37.2
Vladislav Kamenev,20182019,COL,L,C,23,2,3,5,-2,10,0.22,0,3,1,1,1,1,0,0,22,9.1,9:02,50
Dillon Dube,20182019,CGY,L,C,25,1,4,5,2,4,0.2,1,5,0,0,0,0,0,0,22,4.6,10:04,40
Valentin Zykov,20182019,"CAR,EDM,VGK",R,L,28,2,3,5,-5,2,0.18,2,3,0,2,0,0,0,0,29,6.9,9:57,22.2
Nicolas Deslauriers,20182019,MTL,L,L,48,2,3,5,-12,22,0.1,1,4,0,0,1,1,0,0,48,4.2,10:02,100
Paul LaDue,20182019,LAK,R,D,33,2,3,5,0,12,0.15,2,5,0,0,0,0,0,1,33,6.1,13:13,--
Michael Chaput,20182019,MTL,L,C,32,0,5,5,-4,14,0.16,0,5,0,0,0,0,0,0,31,0,11:13,50.8
Mackenzie MacEachern,20182019,STL,L,L,29,3,2,5,0,10,0.17,3,5,0,0,0,0,0,1,33,9.1,8:02,--
Juuso Riikola,20182019,PIT,L,D,37,2,3,5,3,10,0.14,0,3,2,2,0,0,0,1,43,4.7,16:41,--
Noah Juulsen,20182019,MTL,R,D,21,1,4,5,5,6,0.24,1,5,0,0,0,0,0,0,22,4.6,17:07,--
Charles Hudon,20182019,MTL,L,L,32,3,2,5,-9,16,0.16,3,4,0,1,0,0,0,0,50,6,11:40,44.4
Dan Hamhuis,20182019,NSH,L,D,57,0,5,5,-2,28,0.09,0,5,0,0,0,0,0,0,39,0,16:03,--
Jacob Larsson,20182019,ANA,L,D,49,0,5,5,-4,16,0.1,0,5,0,0,0,0,0,0,57,0,17:07,0
Max Jones,20182019,ANA,L,L,30,2,3,5,-1,14,0.17,2,4,0,1,0,0,0,1,58,3.5,13:10,33.3
Mark Borowiecki,20182019,OTT,L,D,53,1,4,5,-12,89,0.09,1,5,0,0,0,0,0,0,59,1.7,15:34,--
Ryan Graves,20182019,COL,L,D,26,3,2,5,4,2,0.19,3,5,0,0,0,0,0,0,26,11.5,11:06,--
Jonathan Ericsson,20182019,DET,L,D,52,3,2,5,-10,35,0.1,3,5,0,0,0,0,0,1,48,6.3,17:13,--
Martin Marincin,20182019,TOR,L,D,24,1,4,5,-4,12,0.21,1,5,0,0,0,0,0,0,34,2.9,15:12,0
Ben Harpur,20182019,OTT,L,D,51,1,4,5,-13,56,0.1,1,5,0,0,0,0,0,0,50,2,17:37,--
Dean Kukan,20182019,CBJ,L,D,25,0,5,5,6,6,0.2,0,5,0,0,0,0,0,0,16,0,13:28,--
Josh Currie,20182019,EDM,R,R,21,2,3,5,2,2,0.24,2,5,0,0,0,0,0,0,19,10.5,8:43,40
Denis Gurianov,20182019,DAL,L,R,21,1,3,4,-3,0,0.19,1,3,0,1,0,0,0,0,23,4.4,10:52,50
Jaycob Megna,20182019,ANA,L,D,28,1,3,4,-1,12,0.14,1,4,0,0,0,0,0,0,31,3.2,14:32,--
Brandon Manning,20182019,"CHI,EDM",L,D,39,2,2,4,-15,25,0.1,2,4,0,0,0,0,0,0,33,6.1,14:50,--
Andrej Sekera,20182019,EDM,L,D,24,0,4,4,3,6,0.17,0,3,0,1,0,0,0,0,28,0,16:29,--
Patrik Berglund,20182019,BUF,L,C,23,2,2,4,-5,6,0.17,2,4,0,0,0,0,0,0,25,8,13:03,58.6
Frederick Gaudreau,20182019,NSH,R,C,55,3,1,4,1,2,0.07,3,4,0,0,0,0,0,1,43,7,9:01,48.3
Oscar Fantenberg,20182019,"LAK,CGY",L,D,61,2,2,4,3,17,0.07,2,4,0,0,0,0,0,0,70,2.9,16:00,--
Kurtis Gabriel,20182019,NJD,R,R,22,2,2,4,0,59,0.18,2,4,0,0,0,0,0,1,7,28.6,7:22,--
Sammy Blais,20182019,STL,L,L,32,2,2,4,-1,6,0.13,2,4,0,0,0,0,0,0,27,7.4,9:51,50
Korbinian Holzer,20182019,ANA,R,D,22,1,3,4,5,8,0.18,1,4,0,0,0,0,0,0,15,6.7,16:04,--
Phillip Di Giuseppe,20182019,"CAR,NSH",L,L,24,1,3,4,-3,8,0.17,1,4,0,0,0,0,0,0,31,3.2,10:08,60
Jonas Siegenthaler,20182019,WSH,L,D,26,0,4,4,6,10,0.15,0,4,0,0,0,0,0,0,12,0,14:09,--
Steven Santini,20182019,NJD,R,D,39,1,3,4,-6,16,0.1,1,4,0,0,0,0,0,0,41,2.4,16:39,--
Julius Honka,20182019,DAL,R,D,29,0,4,4,-2,10,0.14,0,4,0,0,0,0,0,0,38,0,13:43,0
Ilya Lyubushkin,20182019,ARI,R,D,41,0,4,4,-9,13,0.1,0,4,0,0,0,0,0,0,27,0,13:44,--
Andy Welinski,20182019,ANA,R,D,26,1,3,4,-5,8,0.15,1,4,0,0,0,0,0,0,32,3.1,16:02,--
Sami Niku,20182019,WPG,L,D,30,1,3,4,0,2,0.13,1,4,0,0,0,0,0,0,19,5.3,13:55,--
Thomas Hickey,20182019,NYI,L,D,40,0,4,4,5,33,0.1,0,3,0,0,0,1,0,0,47,0,18:30,--
Corban Knight,20182019,PHI,R,C,23,1,3,4,-5,0,0.17,1,4,0,0,0,0,0,0,15,6.7,9:41,52.1
Andreas Martinsen,20182019,CHI,L,L,24,1,3,4,-5,14,0.17,1,4,0,0,0,0,0,0,21,4.8,7:56,42.9
Vinni Lettieri,20182019,NYR,R,C,27,1,2,3,-7,14,0.11,0,1,1,2,0,0,0,0,40,2.5,10:09,53.9
Anders Bjork,20182019,BOS,L,L,20,1,2,3,-1,2,0.15,1,3,0,0,0,0,0,0,18,5.6,11:48,100
Michael McLeod,20182019,NJD,R,C,21,0,3,3,-8,13,0.14,0,3,0,0,0,0,0,0,21,0,12:12,53
Juuso Valimaki,20182019,CGY,L,D,24,1,2,3,-2,12,0.13,1,3,0,0,0,0,0,1,28,3.6,15:29,--
Matt Hendricks,20182019,"MIN,WPG",L,C,26,0,3,3,-2,19,0.12,0,3,0,0,0,0,0,0,23,0,8:50,54.6
Kevin Gravel,20182019,EDM,L,D,36,0,3,3,-2,4,0.08,0,3,0,0,0,0,0,0,44,0,14:43,--
Zac Rinaldo,20182019,NSH,L,C,23,1,2,3,1,20,0.13,1,3,0,0,0,0,0,1,11,9.1,7:07,20
Clark Bishop,20182019,CAR,L,C,20,1,2,3,-3,6,0.15,1,3,0,0,0,0,0,0,16,6.3,9:27,46.9
Jori Lehtera,20182019,PHI,L,C,27,1,2,3,-7,33,0.11,1,3,0,0,0,0,0,0,17,5.9,9:07,54.1
Anthony Bitetto,20182019,"NSH,MIN",L,D,36,0,3,3,-7,12,0.08,0,3,0,0,0,0,0,0,30,0,11:56,--
Philippe Myers,20182019,PHI,R,D,21,1,1,2,-5,2,0.1,1,2,0,0,0,0,0,0,25,4,15:22,--
Alexander Petrovic,20182019,"FLA,EDM",R,D,35,0,2,2,-15,26,0.06,0,2,0,0,0,0,0,0,47,0,16:32,--
Tom Pyatt,20182019,OTT,L,L,37,0,2,2,-16,2,0.05,0,2,0,0,0,0,0,0,29,0,11:43,37.8
Josh Brown,20182019,FLA,R,D,37,1,1,2,-3,28,0.05,1,2,0,0,0,0,0,0,28,3.6,13:18,--
Nick Paul,20182019,OTT,L,L,20,1,1,2,-10,4,0.1,1,2,0,0,0,0,0,0,30,3.3,8:28,45.7
Luke Witkowski,20182019,DET,R,R,34,0,2,2,-5,23,0.06,0,2,0,0,0,0,0,0,14,0,9:36,--
Dalton Prout,20182019,CGY,R,D,20,1,1,2,1,8,0.1,1,2,0,0,0,0,0,0,14,7.1,13:07,--
Luke Schenn,20182019,"ANA,VAN",R,D,26,0,2,2,-10,16,0.08,0,2,0,0,0,0,0,0,30,0,13:54,--
Jordan Schmaltz,20182019,STL,R,D,20,0,2,2,-7,2,0.1,0,2,0,0,0,0,0,0,11,0,11:29,--
Jake Dotchin,20182019,ANA,R,D,20,0,1,1,-4,39,0.05,0,0,0,0,0,1,0,0,7,0,11:49,--
Cody McLeod,20182019,"NYR,NSH",L,L,38,1,0,1,-13,67,0.03,1,1,0,0,0,0,0,0,22,4.6,6:29,0
Haydn Fleury,20182019,CAR,L,D,20,0,1,1,4,2,0.05,0,1,0,0,0,0,0,0,17,0,12:32,--
