Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Jack Johnson,20122013,CBJ,L,D,44,5,14,19,-5,12,0.43,2,11,3,8,0,0,0,1,96,5.2,25:58,--
Nick Foligno,20122013,CBJ,L,L,45,6,13,19,6,28,0.42,5,16,1,3,0,0,1,2,69,8.7,16:31,33.3
Ryane Clowe,20122013,"SJS,NYR",L,L,40,3,16,19,1,93,0.48,2,15,1,4,0,0,0,0,87,3.5,16:38,33.3
Jakob Silfverberg,20122013,OTT,R,R,48,10,9,19,9,12,0.4,7,15,2,3,1,1,0,2,134,7.5,16:14,38.5
Vladimir Tarasenko,20122013,STL,L,R,38,8,11,19,1,10,0.5,5,14,3,5,0,0,0,1,75,10.7,13:25,100
Vladimir Sobotka,20122013,STL,L,C,48,8,11,19,-4,35,0.4,7,15,1,4,0,0,1,2,69,11.6,15:27,56.5
Marcel Goc,20122013,FLA,L,C,42,9,10,19,-6,8,0.45,5,13,4,6,0,0,0,1,92,9.8,18:16,52.2
Alex Killorn,20122013,TBL,L,L,38,7,12,19,-6,14,0.5,6,16,1,3,0,0,0,2,82,8.5,16:49,39.3
Colin Greening,20122013,OTT,L,C,47,8,11,19,5,11,0.4,6,15,2,4,0,0,0,2,80,10,14:44,46.8
Daniel Winnik,20122013,ANA,L,L,48,6,13,19,13,16,0.4,6,19,0,0,0,0,0,1,95,6.3,16:50,30.2
Marek Zidlicky,20122013,NJD,R,D,48,4,15,19,-12,38,0.4,3,8,1,11,0,0,0,0,101,4,21:00,--
Brandon Sutter,20122013,PIT,R,C,48,11,8,19,3,4,0.4,8,15,3,4,0,0,1,5,82,13.4,16:24,50.2
Drew Stafford,20122013,BUF,R,R,46,6,12,18,-16,21,0.39,6,15,0,3,0,0,0,0,121,5,17:01,44.1
Nik Antropov,20122013,WPG,L,C,40,6,12,18,6,16,0.45,4,15,2,3,0,0,0,0,56,10.7,15:57,42.1
Marcus Foligno,20122013,BUF,L,L,47,5,13,18,-4,41,0.38,4,13,1,4,0,1,0,0,55,9.1,13:38,60
Roman Josi,20122013,NSH,L,D,48,5,13,18,-7,8,0.38,4,11,1,7,0,0,1,1,96,5.2,23:32,--
R.J. Umberger,20122013,CBJ,L,C,48,8,10,18,3,16,0.38,6,13,2,5,0,0,0,0,96,8.3,18:29,50
Artem Anisimov,20122013,CBJ,L,C,35,11,7,18,-6,12,0.51,10,17,1,1,0,0,1,3,68,16.2,16:25,48.9
Cam Atkinson,20122013,CBJ,R,R,35,9,9,18,9,4,0.51,8,16,1,2,0,0,0,1,91,9.9,15:35,--
Jarret Stoll,20122013,LAK,R,C,48,7,11,18,1,28,0.38,5,11,1,5,1,2,0,3,73,9.6,16:31,56
Rich Peverley,20122013,BOS,R,C,47,6,12,18,-9,16,0.38,4,10,2,6,0,2,0,0,95,6.3,15:15,58.5
Raffi Torres,20122013,"PHX,SJS",L,L,39,7,11,18,0,17,0.46,6,17,1,1,0,0,0,0,60,11.7,13:16,46.2
Nick Leddy,20122013,CHI,L,D,48,6,12,18,15,10,0.38,4,10,2,8,0,0,1,2,65,9.2,17:25,--
Martin Havlat,20122013,SJS,L,R,40,8,10,18,7,30,0.45,7,14,1,4,0,0,0,1,89,9,15:51,16.7
Eric Fehr,20122013,WSH,R,C,41,9,8,17,14,10,0.41,6,13,2,3,1,1,2,2,72,12.5,13:22,0
Sami Salo,20122013,TBL,R,D,46,2,15,17,5,16,0.37,1,10,1,7,0,0,0,0,48,4.2,20:59,--
Steve Sullivan,20122013,"PHX,NJD",R,L,42,7,10,17,-12,24,0.4,3,9,4,8,0,0,0,1,61,11.5,14:33,50
Joe Corvo,20122013,CAR,R,D,40,6,11,17,-3,14,0.43,3,9,3,8,0,0,0,2,71,8.5,18:46,--
Vernon Fiddler,20122013,DAL,L,C,46,4,13,17,3,48,0.37,3,14,1,2,0,1,0,0,56,7.1,12:51,51.5
Jay McClement,20122013,TOR,L,C,48,8,9,17,0,11,0.35,8,17,0,0,0,0,0,0,48,16.7,15:15,51.7
Peter Mueller,20122013,FLA,R,C,43,8,9,17,-11,18,0.4,6,13,2,4,0,0,0,0,131,6.1,16:16,44.2
Gabriel Landeskog,20122013,COL,L,L,36,9,8,17,-4,22,0.47,6,12,0,2,3,3,0,1,109,8.3,19:20,33.3
Valtteri Filppula,20122013,DET,L,C,41,9,8,17,-4,6,0.41,6,14,3,3,0,0,0,0,78,11.5,17:47,55.4
Dennis Seidenberg,20122013,BOS,L,D,46,4,13,17,18,10,0.37,4,15,0,2,0,0,0,2,83,4.8,23:48,--
Daniel Paille,20122013,BOS,L,L,46,10,7,17,3,8,0.37,8,14,0,1,2,2,0,1,70,14.3,12:41,20
Roman Cervenka,20122013,CGY,L,C,39,9,8,17,-13,14,0.44,8,13,1,4,0,0,0,0,51,17.7,13:08,46.4
Sheldon Souray,20122013,ANA,L,D,44,7,10,17,19,52,0.39,5,12,2,5,0,0,0,3,80,8.8,20:56,100
Colin McDonald,20122013,NYI,R,R,45,7,10,17,-1,32,0.38,6,16,1,1,0,0,0,0,82,8.5,11:22,50
Mathieu Perreault,20122013,WSH,L,L,39,6,11,17,7,20,0.44,4,14,2,3,0,0,0,1,47,12.8,11:40,51.7
Andy Greene,20122013,NJD,L,D,48,4,12,16,12,20,0.33,1,9,2,6,1,1,0,1,63,6.4,23:02,--
Tom Pyatt,20122013,TBL,L,L,43,8,8,16,5,12,0.37,8,16,0,0,0,0,0,1,60,13.3,13:35,50
Adam Henrique,20122013,NJD,L,C,42,11,5,16,-3,16,0.38,6,9,3,4,2,3,0,2,78,14.1,18:19,49
Jake Muzzin,20122013,LAK,L,D,45,7,9,16,16,35,0.36,4,9,3,7,0,0,0,1,77,9.1,17:54,--
Jason Garrison,20122013,VAN,L,D,47,8,8,16,18,28,0.34,5,10,3,6,0,0,0,2,94,8.5,21:41,--
Mikael Backlund,20122013,CGY,L,C,32,8,8,16,-6,29,0.5,6,12,2,4,0,0,0,1,88,9.1,15:07,47.7
Simon Gagne,20122013,"LAK,PHI",L,L,38,5,11,16,-1,8,0.42,3,11,2,4,0,1,0,0,76,6.6,14:08,100
Patrick Dwyer,20122013,CAR,R,R,46,8,8,16,-7,12,0.35,6,14,1,1,1,1,0,0,93,8.6,15:26,36.2
Daniel Briere,20122013,PHI,R,C,34,6,10,16,-13,10,0.47,3,10,3,6,0,0,1,1,87,6.9,16:04,45.9
Dougie Hamilton,20122013,BOS,R,D,42,5,11,16,4,14,0.38,3,12,2,4,0,0,0,0,83,6,17:08,--
Magnus Paajarvi,20122013,EDM,L,L,42,9,7,16,-1,14,0.38,6,13,2,2,1,1,0,2,75,12,14:08,33.3
Gabriel Bourque,20122013,NSH,L,L,34,11,5,16,6,4,0.47,7,12,3,3,1,1,0,2,50,22,15:50,66.7
Mikhail Grabovski,20122013,TOR,L,C,48,9,7,16,-10,24,0.33,9,13,0,3,0,0,0,1,80,11.3,15:34,50.6
Grant Clitsome,20122013,WPG,L,D,44,4,12,16,10,18,0.36,2,13,2,3,0,0,0,0,56,7.1,18:50,--
Matt Calvert,20122013,CBJ,L,L,42,9,7,16,-9,32,0.38,8,15,0,0,1,1,1,2,63,14.3,14:11,33.3
Chris Higgins,20122013,VAN,L,L,41,10,5,15,-4,10,0.37,10,15,0,0,0,0,0,1,77,13,16:25,36.3
Zack Smith,20122013,OTT,L,C,48,4,11,15,-9,56,0.31,4,13,0,2,0,0,0,0,94,4.3,15:09,51.9
Toby Enstrom,20122013,WPG,L,D,22,4,11,15,-8,8,0.68,3,7,1,7,0,1,0,2,21,19.1,22:31,--
Scott Gomez,20122013,SJS,L,C,39,2,13,15,-10,22,0.38,2,7,0,8,0,0,0,0,58,3.5,13:32,55.9
Jared Spurgeon,20122013,MIN,R,D,39,5,10,15,1,4,0.38,1,8,4,7,0,0,0,2,67,7.5,21:33,--
Andrew Shaw,20122013,CHI,R,R,48,9,6,15,6,38,0.31,7,13,2,2,0,0,0,2,64,14.1,15:03,44
Nate Thompson,20122013,TBL,L,C,45,7,8,15,-2,17,0.33,7,15,0,0,0,0,0,0,58,12.1,14:20,51.2
Sergei Kostitsyn,20122013,NSH,L,L,46,3,12,15,-5,11,0.33,2,12,1,3,0,0,0,0,42,7.1,16:43,75
Ryan Carter,20122013,NJD,L,L,44,6,9,15,-2,31,0.34,5,12,0,0,1,3,0,1,63,9.5,13:03,51.8
Justin Faulk,20122013,CAR,R,D,38,5,10,15,1,15,0.39,3,11,1,3,1,1,0,0,76,6.6,24:00,--
Steve Bernier,20122013,NJD,R,R,47,8,7,15,-7,17,0.32,6,11,2,4,0,0,0,1,88,9.1,13:46,50
Casey Cizikas,20122013,NYI,L,C,45,6,9,15,0,14,0.33,6,14,0,1,0,0,0,1,45,13.3,10:47,52.2
Kyle Wellwood,20122013,WPG,R,C,39,6,9,15,0,2,0.38,6,13,0,2,0,0,0,2,37,16.2,12:59,55.1
Mark Giordano,20122013,CGY,L,D,47,4,11,15,-7,40,0.32,2,10,1,3,1,2,1,1,58,6.9,23:10,--
Daniel Cleary,20122013,DET,L,R,48,9,6,15,-6,40,0.31,3,9,5,5,1,1,0,0,93,9.7,16:27,47.8
Sean Couturier,20122013,PHI,L,C,46,4,11,15,-8,10,0.33,4,11,0,4,0,0,0,0,75,5.3,15:53,43.9
Carl Gunnarsson,20122013,TOR,L,D,37,1,14,15,5,14,0.41,1,15,0,0,0,0,0,0,28,3.6,21:17,--
Jochen Hecht,20122013,BUF,L,C,47,5,9,14,6,18,0.3,4,13,0,0,1,1,0,1,69,7.3,13:42,41.6
Antoine Roussel,20122013,DAL,L,L,39,7,7,14,3,85,0.36,7,14,0,0,0,0,0,0,46,15.2,9:24,54.6
TJ Brodie,20122013,CGY,L,D,47,2,12,14,-9,8,0.3,2,8,0,6,0,0,0,0,44,4.6,20:13,--
Chris Phillips,20122013,OTT,L,D,48,5,9,14,-5,43,0.29,4,13,1,1,0,0,0,0,89,5.6,21:03,--
Boyd Gordon,20122013,PHX,R,C,48,4,10,14,0,8,0.29,4,11,0,2,0,1,0,0,59,6.8,15:01,57.3
Beau Bennett,20122013,PIT,R,R,26,3,11,14,7,6,0.54,2,9,1,5,0,0,0,2,30,10,12:18,25
Dan Girardi,20122013,NYR,R,D,46,2,12,14,-1,16,0.3,2,12,0,2,0,0,1,1,81,2.5,25:25,--
Olli Jokinen,20122013,WPG,L,C,45,7,7,14,-19,14,0.31,7,13,0,1,0,0,0,0,85,8.2,17:08,47.6
Dave Bolland,20122013,CHI,R,C,35,7,7,14,-7,22,0.4,6,10,1,3,0,1,0,1,46,15.2,16:20,46.1
Lubomir Visnovsky,20122013,NYI,L,D,35,3,11,14,12,20,0.4,2,6,1,8,0,0,0,0,69,4.4,22:48,--
Jason Chimera,20122013,WSH,L,L,47,3,11,14,-5,48,0.3,3,14,0,0,0,0,0,0,92,3.3,12:40,58.3
Trevor Lewis,20122013,LAK,R,C,48,5,9,14,5,19,0.29,4,12,0,0,1,2,0,2,92,5.4,15:12,48.4
Charlie Coyle,20122013,MIN,R,C,37,8,6,14,3,28,0.38,7,13,1,1,0,0,0,2,50,16,15:04,34.6
Kevin Klein,20122013,NSH,R,D,47,3,11,14,-1,9,0.3,3,14,0,0,0,0,0,0,54,5.6,20:25,--
Dustin Penner,20122013,LAK,L,L,33,2,12,14,-2,18,0.42,2,13,0,1,0,0,0,0,61,3.3,12:42,40
Kyle Clifford,20122013,LAK,L,L,48,7,7,14,1,51,0.29,7,14,0,0,0,0,0,1,56,12.5,10:36,11.1
Stephen Gionta,20122013,NJD,R,C,48,4,10,14,2,14,0.29,4,13,0,0,0,1,0,0,58,6.9,13:02,35.1
Brandon Prust,20122013,MTL,L,L,38,5,9,14,11,110,0.37,5,14,0,0,0,0,0,1,39,12.8,13:38,45.5
Raphael Diaz,20122013,MTL,R,D,23,1,13,14,4,6,0.61,1,6,0,8,0,0,0,0,34,2.9,20:33,--
Kyle Chipchura,20122013,PHX,L,C,46,5,9,14,1,50,0.3,5,14,0,0,0,0,0,0,37,13.5,9:42,48.3
Milan Michalek,20122013,OTT,L,L,23,4,10,14,8,17,0.61,4,11,0,2,0,1,0,0,58,6.9,18:11,50
TJ Galiardi,20122013,SJS,L,L,36,5,9,14,1,14,0.39,4,12,1,2,0,0,0,0,68,7.4,13:52,26.3
James Wisniewski,20122013,CBJ,R,D,30,5,9,14,-1,15,0.47,1,8,4,5,0,1,0,0,62,8.1,22:50,--
Beau Bennett,20122013,PIT,R,R,26,3,11,14,7,6,0.54,2,9,1,5,0,0,0,2,30,10,12:18,25
Boyd Gordon,20122013,PHX,R,C,48,4,10,14,0,8,0.29,4,11,0,2,0,1,0,0,59,6.8,15:01,57.3
Kyle Chipchura,20122013,PHX,L,C,46,5,9,14,1,50,0.3,5,14,0,0,0,0,0,0,37,13.5,9:42,48.3
Ron Hainsey,20122013,WPG,L,D,47,0,13,13,-8,10,0.28,0,12,0,1,0,0,0,0,52,0,22:52,--
Ryan Smyth,20122013,EDM,L,L,47,2,11,13,-5,40,0.28,1,11,0,1,1,1,0,0,69,2.9,15:22,43.1
Ryan Whitney,20122013,EDM,L,D,34,4,9,13,-7,23,0.38,4,6,0,7,0,0,0,0,30,13.3,18:29,--
Ruslan Fedotenko,20122013,PHI,L,L,47,4,9,13,8,12,0.28,4,12,0,0,0,1,1,1,43,9.3,12:34,36
Jaden Schwartz,20122013,STL,L,L,45,7,6,13,-4,4,0.29,7,13,0,0,0,0,0,1,50,14,12:28,55.6
Nick Spaling,20122013,NSH,L,C,47,9,4,13,-10,18,0.28,8,10,1,2,0,1,0,2,57,15.8,15:52,46.3
Tommy Wingels,20122013,SJS,R,C,42,5,8,13,-9,26,0.31,4,11,0,1,1,1,0,0,69,7.3,14:14,25
Trevor Daley,20122013,DAL,L,D,44,4,9,13,1,14,0.3,2,9,2,3,0,1,0,0,58,6.9,21:25,--
Marcus Kruger,20122013,CHI,L,C,47,4,9,13,3,24,0.28,4,11,0,2,0,0,0,2,50,8,14:10,46.3
Jakub Kindl,20122013,DET,L,D,41,4,9,13,15,28,0.32,3,10,1,3,0,0,0,2,76,5.3,18:33,--
Jonathan Ericsson,20122013,DET,L,D,45,3,10,13,6,29,0.29,3,13,0,0,0,0,0,1,34,8.8,21:19,--
Nick Bonino,20122013,ANA,L,C,27,5,8,13,-3,8,0.48,4,10,1,3,0,0,0,0,37,13.5,15:53,46.8
Justin Abdelkader,20122013,DET,L,L,48,10,3,13,6,34,0.27,10,13,0,0,0,0,0,0,96,10.4,14:49,52
Matt Frattin,20122013,TOR,R,R,25,7,6,13,6,4,0.52,7,13,0,0,0,0,1,3,42,16.7,13:14,62.5
Stephane Robidas,20122013,DAL,R,D,48,1,12,13,2,56,0.27,1,9,0,4,0,0,0,0,46,2.2,22:14,--
Rene Bourque,20122013,MTL,L,R,27,7,6,13,-1,32,0.48,5,10,2,3,0,0,1,1,63,11.1,16:20,0
Erik Cole,20122013,"MTL,DAL",L,L,47,9,4,13,-6,20,0.28,8,10,1,3,0,0,0,2,86,10.5,16:24,32.8
Tom Gilbert,20122013,MIN,R,D,43,3,10,13,-11,18,0.3,2,9,1,4,0,0,0,0,36,8.3,19:19,--
Matt Beleskey,20122013,ANA,L,L,42,8,5,13,2,56,0.31,6,11,2,2,0,0,0,1,61,13.1,12:01,31.6
Andrew Ference,20122013,BOS,L,D,48,4,9,13,9,35,0.27,4,12,0,0,0,1,0,0,66,6.1,19:29,--
Gregory Campbell,20122013,BOS,L,C,48,4,9,13,2,41,0.27,3,11,0,1,1,1,0,0,52,7.7,13:43,47.1
Drew Shore,20122013,FLA,R,C,43,3,10,13,-10,14,0.3,1,9,1,3,1,1,0,1,96,3.1,15:48,47.9
Tyson Barrie,20122013,COL,R,D,32,2,11,13,-11,10,0.41,1,8,1,5,0,0,1,1,58,3.5,21:35,--
Chris Neil,20122013,OTT,R,R,48,4,8,12,0,144,0.25,4,9,0,3,0,0,0,3,87,4.6,13:52,50
Eric Brewer,20122013,TBL,L,D,48,4,8,12,3,32,0.25,3,11,1,1,0,0,0,1,56,7.1,20:31,--
Erik Condra,20122013,OTT,R,R,48,4,8,12,3,34,0.25,4,12,0,0,0,0,0,0,73,5.5,13:10,38.1
Andrej Sekera,20122013,BUF,L,D,37,2,10,12,-2,4,0.32,2,11,0,0,0,1,0,0,33,6.1,21:12,--
Matt Irwin,20122013,SJS,L,D,38,6,6,12,-1,10,0.32,2,7,4,5,0,0,0,0,79,7.6,19:06,--
Barret Jackman,20122013,STL,L,D,46,3,9,12,6,39,0.26,3,12,0,0,0,0,0,0,39,7.7,19:19,--
Alexei Emelin,20122013,MTL,L,D,38,3,9,12,2,33,0.32,3,12,0,0,0,0,0,0,33,9.1,19:40,--
Johnny Oduya,20122013,CHI,L,D,48,3,9,12,12,10,0.25,3,10,0,1,0,1,0,0,52,5.8,20:31,--
Jack Skille,20122013,FLA,R,R,40,3,9,12,-9,11,0.3,3,12,0,0,0,0,0,0,69,4.4,13:19,50
Cody McLeod,20122013,COL,L,L,48,8,4,12,4,83,0.25,8,11,0,1,0,0,0,0,79,10.1,13:05,41.2
Jeff Petry,20122013,EDM,R,D,48,3,9,12,1,29,0.25,2,11,0,0,1,1,0,0,66,4.6,21:55,0
Kyle Brodziak,20122013,MIN,R,C,48,8,4,12,-18,20,0.25,6,9,1,2,1,1,0,1,88,9.1,17:21,49.4
Keith Aucoin,20122013,NYI,L,C,41,6,6,12,-1,4,0.29,5,11,1,1,0,0,0,1,50,12,12:30,48.6
Michal Rozsival,20122013,CHI,R,D,27,0,12,12,18,14,0.44,0,11,0,0,0,1,0,0,13,0,18:07,0
Kevin Bieksa,20122013,VAN,R,D,36,6,6,12,6,48,0.33,4,9,2,3,0,0,0,1,77,7.8,21:56,--
Andrew MacDonald,20122013,NYI,L,D,48,3,9,12,-2,20,0.25,2,9,1,3,0,0,0,1,45,6.7,23:31,--
Rob Scuderi,20122013,LAK,L,D,48,1,11,12,-6,4,0.25,1,11,0,0,0,1,0,0,33,3,21:47,0
Craig Smith,20122013,NSH,R,C,44,4,8,12,-11,20,0.27,2,5,2,7,0,0,0,0,83,4.8,13:51,39.5
Shawn Horcoff,20122013,EDM,L,C,31,7,5,12,8,24,0.39,4,8,3,4,0,0,0,1,41,17.1,16:51,49
Blake Comeau,20122013,"CGY,CBJ",R,L,42,6,6,12,-4,20,0.29,5,11,0,0,1,1,0,1,48,12.5,12:10,46.5
Ryan Johansen,20122013,CBJ,R,C,40,5,7,12,-7,12,0.3,5,11,0,1,0,0,0,2,84,6,16:05,51.4
Andrei Loktionov,20122013,NJD,L,C,28,8,4,12,-2,4,0.43,7,9,1,3,0,0,0,0,47,17,14:15,38.8
Matt Halischuk,20122013,NSH,R,R,36,5,6,11,1,10,0.31,5,11,0,0,0,0,0,1,51,9.8,11:57,33.3
Bobby Butler,20122013,"NJD,NSH",R,R,34,4,7,11,-8,4,0.32,3,7,1,4,0,0,0,0,41,9.8,10:48,40
Taylor Pyatt,20122013,NYR,L,L,48,6,5,11,5,6,0.23,5,9,1,2,0,0,0,0,56,10.7,13:06,40
Marc Methot,20122013,OTT,L,D,47,2,9,11,2,31,0.23,2,10,0,1,0,0,0,0,53,3.8,22:14,--
Lauri Korpikoski,20122013,PHX,L,L,36,6,5,11,-3,12,0.31,5,9,1,2,0,0,0,0,83,7.2,17:07,37.5
Scott Hartnell,20122013,PHI,L,L,32,8,3,11,-5,70,0.34,4,6,4,5,0,0,0,1,74,10.8,15:52,75
Luke Schenn,20122013,PHI,R,D,47,3,8,11,3,34,0.23,3,11,0,0,0,0,0,0,81,3.7,21:52,--
Matt Martin,20122013,NYI,L,L,48,4,7,11,-2,63,0.23,3,10,1,1,0,0,0,1,67,6,11:54,33.3
Cam Fowler,20122013,ANA,L,D,37,1,10,11,-4,4,0.3,0,5,1,6,0,0,0,0,50,2,20:26,--
Jonas Brodin,20122013,MIN,L,D,45,2,9,11,3,10,0.24,1,9,1,2,0,0,0,0,51,3.9,23:13,--
Marc Staal,20122013,NYR,L,D,21,2,9,11,4,14,0.52,1,8,1,3,0,0,0,0,20,10,24:27,--
Eric Nystrom,20122013,DAL,L,L,48,7,4,11,-3,61,0.23,6,10,0,0,1,1,0,3,49,14.3,14:21,57.7
Zack Kassian,20122013,VAN,R,R,39,7,4,11,-7,51,0.28,5,8,2,3,0,0,0,1,49,14.3,13:29,42.9
Derek Morris,20122013,PHX,R,D,39,0,11,11,-6,36,0.28,0,8,0,3,0,0,0,0,68,0,21:24,--
Rob Klinkhammer,20122013,PHX,L,L,22,5,6,11,7,10,0.5,4,10,1,1,0,0,0,1,34,14.7,12:14,100
Brian Flynn,20122013,BUF,R,C,26,6,5,11,6,0,0.42,5,10,0,0,1,1,0,1,49,12.2,14:41,40
John-Michael Liles,20122013,TOR,L,D,32,2,9,11,-1,4,0.34,2,10,0,1,0,0,0,0,47,4.3,18:46,0
Milan Hejduk,20122013,COL,R,R,29,4,7,11,-7,0,0.38,2,8,2,3,0,0,0,0,41,9.8,13:09,33.3
Tyler Kennedy,20122013,PIT,R,C,46,6,5,11,-6,19,0.24,5,8,1,3,0,0,1,1,100,6,12:28,44.8
Alexander Burmistrov,20122013,WPG,L,C,44,4,6,10,0,14,0.23,4,10,0,0,0,0,0,0,55,7.3,15:38,47.2
Emerson Etem,20122013,ANA,L,R,38,3,7,10,7,9,0.26,3,8,0,0,0,2,0,0,48,6.3,11:28,40
Ryan Garbutt,20122013,DAL,L,C,36,3,7,10,1,32,0.28,3,10,0,0,0,0,0,0,59,5.1,9:55,41.2
Cal Clutterbuck,20122013,MIN,R,R,42,4,6,10,-5,27,0.24,4,9,0,0,0,1,0,1,87,4.6,13:44,50
Sven Baertschi,20122013,CGY,L,L,20,3,7,10,0,6,0.5,3,10,0,0,0,0,0,0,28,10.7,13:24,100
Guillaume Latendresse,20122013,OTT,L,L,27,6,4,10,-2,8,0.37,5,9,1,1,0,0,0,0,53,11.3,14:48,0
Clayton Stoner,20122013,MIN,L,D,48,0,10,10,0,42,0.21,0,9,0,0,0,1,0,0,40,0,18:13,--
Jay Harrison,20122013,CAR,L,D,47,3,7,10,-10,51,0.21,3,9,0,1,0,0,1,2,54,5.6,19:54,--
Niklas Hjalmarsson,20122013,CHI,L,D,46,2,8,10,15,22,0.22,2,10,0,0,0,0,0,0,43,4.7,20:54,--
Ben Lovejoy,20122013,"PIT,ANA",R,D,35,0,10,10,4,29,0.29,0,6,0,3,0,1,0,0,58,0,17:50,--
Maxim Lapierre,20122013,VAN,R,C,48,4,6,10,-6,45,0.21,4,10,0,0,0,0,0,1,54,7.4,12:36,50.6
Dwight King,20122013,LAK,L,L,47,4,6,10,-3,11,0.21,4,10,0,0,0,0,0,0,60,6.7,12:45,33.3
Filip Kuba,20122013,FLA,L,D,44,1,9,10,-18,24,0.23,1,6,0,4,0,0,0,0,50,2,21:13,--
Michael Frolik,20122013,CHI,L,R,45,3,7,10,5,8,0.22,3,10,0,0,0,0,0,1,98,3.1,12:31,37.5
Andre Benoit,20122013,OTT,L,D,33,3,7,10,-3,8,0.3,2,8,1,2,0,0,0,2,50,6,16:25,--
Jordan Leopold,20122013,"BUF,STL",L,D,39,2,8,10,-8,14,0.26,2,6,0,4,0,0,0,0,60,3.3,20:04,--
TJ Brennan,20122013,"BUF,FLA",L,D,29,3,7,10,-9,8,0.34,2,6,1,4,0,0,0,0,42,7.1,16:41,--
Nathan Gerbe,20122013,BUF,L,C,42,5,5,10,-3,14,0.24,4,9,0,0,1,1,0,0,64,7.8,12:30,0
Jan Hejda,20122013,COL,L,D,46,1,9,10,-3,28,0.22,1,10,0,0,0,0,0,1,50,2,19:42,0
Max Talbot,20122013,PHI,L,C,35,5,5,10,2,23,0.29,4,9,0,0,1,1,0,0,41,12.2,15:26,47.9
Dmitry Kulikov,20122013,FLA,L,D,34,3,7,10,-5,22,0.29,1,4,2,6,0,0,1,2,52,5.8,20:59,--
Travis Hamonic,20122013,NYI,R,D,48,3,7,10,-8,28,0.21,2,6,1,3,0,1,0,1,83,3.6,22:48,--
Francis Bouillon,20122013,MTL,L,D,48,1,8,9,4,21,0.19,1,9,0,0,0,0,0,0,46,2.2,18:05,--
Joni Pitkanen,20122013,CAR,L,D,22,1,8,9,2,12,0.41,1,7,0,2,0,0,0,0,34,2.9,22:49,--
Paul Postma,20122013,WPG,R,D,34,4,5,9,-5,6,0.26,2,5,2,4,0,0,0,0,32,12.5,15:02,--
Jack Hillen,20122013,WSH,L,D,23,3,6,9,9,14,0.39,3,9,0,0,0,0,0,1,28,10.7,17:37,--
Wojtek Wolski,20122013,WSH,L,L,27,4,5,9,1,6,0.33,4,8,0,1,0,0,0,2,49,8.2,13:21,20
Chris Kelly,20122013,BOS,L,C,34,3,6,9,-8,16,0.26,2,8,1,1,0,0,0,0,40,7.5,14:58,57.9
Steve Oleksy,20122013,WSH,R,D,28,1,8,9,9,33,0.32,1,9,0,0,0,0,0,0,25,4,17:16,--
Josh Gorges,20122013,MTL,L,D,48,2,7,9,4,15,0.19,2,9,0,0,0,0,0,0,40,5,21:23,--
Leo Komarov,20122013,TOR,L,R,42,4,5,9,-1,18,0.21,4,9,0,0,0,0,0,3,51,7.8,13:56,50.9
Lennart Petrell,20122013,EDM,L,L,35,3,6,9,-4,4,0.26,2,7,0,0,1,2,0,0,23,13,11:32,23.1
Francis Bouillon,20122013,MTL,L,D,48,1,8,9,4,21,0.19,1,9,0,0,0,0,0,0,46,2.2,18:05,--
Josh Gorges,20122013,MTL,L,D,48,2,7,9,4,15,0.19,2,9,0,0,0,0,0,0,40,5,21:23,--
Kevin Porter,20122013,BUF,L,C,31,4,5,9,-1,10,0.29,3,7,0,0,1,2,0,0,37,10.8,15:14,40.2
Jordan Schroeder,20122013,VAN,R,C,31,3,6,9,0,4,0.29,2,8,1,1,0,0,0,2,28,10.7,13:43,43.6
Michael Stone,20122013,PHX,R,D,40,5,4,9,2,16,0.23,4,7,1,2,0,0,0,0,50,10,16:41,--
Jack Hillen,20122013,WSH,L,D,23,3,6,9,9,14,0.39,3,9,0,0,0,0,0,1,28,10.7,17:37,--
Richard Panik,20122013,TBL,L,R,25,5,4,9,-2,4,0.36,4,7,1,2,0,0,0,1,34,14.7,11:20,33.3
Derek Dorsett,20122013,CBJ,R,R,24,3,6,9,-11,53,0.38,3,9,0,0,0,0,0,0,38,7.9,15:59,56.5
Nikita Nikitin,20122013,CBJ,L,D,38,3,6,9,2,17,0.24,2,7,1,2,0,0,0,0,60,5,21:12,--
Aaron Palushaj,20122013,COL,R,R,25,2,7,9,-2,8,0.36,2,9,0,0,0,0,0,0,29,6.9,11:19,25
Alexei Ponikarovsky,20122013,"WPG,NJD",L,L,42,4,5,9,-1,14,0.21,4,9,0,0,0,0,0,1,51,7.8,13:10,28.6
Dainius Zubrus,20122013,NJD,L,C,22,2,7,9,-3,12,0.41,2,7,0,0,0,2,0,0,22,9.1,16:47,39.3
Chris Kelly,20122013,BOS,L,C,34,3,6,9,-8,16,0.26,2,8,1,1,0,0,0,0,40,7.5,14:58,57.9
Marc-Andre Bergeron,20122013,"TBL,CAR",L,D,25,1,8,9,-4,9,0.36,1,4,0,5,0,0,0,0,43,2.3,13:46,--
Craig Adams,20122013,PIT,R,R,48,3,6,9,-1,28,0.19,2,8,0,0,1,1,0,0,46,6.5,11:10,52
Wojtek Wolski,20122013,WSH,L,L,27,4,5,9,1,6,0.33,4,8,0,1,0,0,0,2,49,8.2,13:21,20
Riley Nash,20122013,CAR,R,C,32,4,5,9,-4,8,0.28,4,9,0,0,0,0,0,0,36,11.1,12:48,44.3
