#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
691,"Fraser, Mark",D,27,Stnd,UFA,"$1,275,000",42,11,1,1,2,15:21,"$115,909","$1,275,000","$1,275,000","$637,500","$1,977"
692,"Blum, Jonathon",D,24,Stnd,RFA,"$650,000",15,11,0,1,1,11:39,"$59,090",∞,"$650,000","$650,000","$3,719"
693,"Hayes, Eriah",RW,25,ELC,UFA,"$655,000",15,17,1,0,1,7:50,"$38,529","$655,000",∞,"$655,000","$5,574"
694,"O'Brien, Shane",LD,30,Stnd,UFA,"$2,000,000",45,16,0,3,3,11:15,"$125,000",∞,"$666,666","$666,666","$3,950"
695,"Gleason, Tim",D,30,Stnd,UFA,"$4,000,000",56,43,1,5,6,16:38,"$93,023","$4,000,000","$800,000","$666,666","$4,294"
696,"Porter, Chris",LW,29,Stnd,UFA,"$675,000",22,24,0,1,1,10:22,"$28,125",∞,"$675,000","$675,000","$2,959"
697,"Hillen, Jack",D,27,Stnd,UFA,"$700,000",13,12,0,1,1,18:16,"$58,333",∞,"$700,000","$700,000","$2,947"
698,"Schultz, Nick",LD,31,Stnd,UFA,"$3,500,000",69,35,0,5,5,16:18,"$100,000",∞,"$700,000","$700,000","$3,111"
699,"Chaput, Michael",C,21,ELC,RFA,"$706,667",17,6,0,1,1,8:53,"$117,777",∞,"$706,667","$706,667","$4,679"
700,"Adam, Luke",C,23,Stnd,RFA,"$735,000",12,16,1,0,1,12:50,"$45,937","$735,000",∞,"$735,000","$4,772"
701,"Murray, Douglas",D,33,Stnd,UFA,"$1,500,000",53,26,0,2,2,14:21,"$57,692",∞,"$750,000","$750,000","$1,972"
702,"Scott, John","LW, D",31,Stnd,UFA,"$750,000",56,16,1,0,1,6:45,"$46,875","$750,000",∞,"$750,000","$1,984"
703,"Sundstrom, Johan",C,21,ELC,RFA,"$770,000",11,13,0,1,1,8:39,"$59,230",∞,"$770,000","$770,000","$8,092"
704,"Smith, Derek",LD,29,Stnd,UFA,"$775,000",14,12,0,1,1,9:31,"$64,583",∞,"$775,000","$775,000","$5,816"
705,"Salvador, Bryce",D,37,35+,UFA,"$3,166,667",40,24,1,3,4,20:17,"$131,944","$3,166,667","$1,055,555","$791,666","$3,903"
706,"Petrovic, Alex",RD,21,ELC,RFA,"$795,000",7,4,0,1,1,12:14,"$198,750",∞,"$795,000","$795,000","$9,283"
707,"Slater, Jim",C,31,Stnd,UFA,"$1,600,000",27,24,1,1,2,10:37,"$66,666","$1,600,000","$1,600,000","$800,000","$5,581"
708,"Jovanovski, Ed",LD,37,35+,UFA,"$4,125,000",37,44,1,4,5,16:10,"$93,750","$4,124,999","$1,031,249","$825,000","$6,896"
709,"Dumoulin, Brian",LD,22,ELC,RFA,"$831,667",6,3,0,1,1,19:14,"$277,222",∞,"$831,667","$831,667","$7,206"
710,"Scuderi, Rob",LD,35,Stnd,UFA,"$3,375,000",53,28,0,4,4,18:55,"$120,535",∞,"$843,750","$843,750","$3,366"
711,"Welsh, Jeremy",C,25,Stnd,UFA,"$850,000",19,13,1,0,1,6:51,"$65,384","$850,000",∞,"$850,000","$6,530"
712,"Halmo, Mike",LW,22,ELC,RFA,"$864,167",20,25,1,0,1,9:29,"$34,566","$864,167",∞,"$864,167","$4,556"
713,"Lander, Anton","C, LW, RW",22,ELC,RFA,"$880,000",27,18,0,1,1,13:38,"$48,888",∞,"$880,000","$880,000","$2,390"
714,"Pitlick, Tyler",RW,22,ELC,RFA,"$888,333",10,9,1,0,1,8:58,"$98,703","$888,333",∞,"$888,333","$9,907"
715,"Connolly, Brett","RW, LW",21,ELC,RFA,"$900,000",11,12,1,0,1,12:01,"$75,000","$900,000",∞,"$900,000","$6,808"
716,"Knight, Corban",C,23,ELC,RFA,"$900,000",7,4,1,0,1,7:56,"$225,000","$900,000",∞,"$900,000","$16,206"
717,"McCabe, Jake",LD,20,ELC,RFA,"$925,000",7,1,0,1,1,15:12,"$924,999",∞,"$924,999","$924,999","$8,693"
718,"Zadorov, Nikita",LD/RD,18,ELC,RFA,"$925,000",7,4,1,0,1,17:10,"$231,249","$924,999",∞,"$924,999","$7,697"
719,"Ruhwedel, Chad",RD,23,ELC,RFA,"$925,000",21,35,0,1,1,17:52,"$26,428",∞,"$925,000","$925,000","$2,465"
720,"Parros, George",RW,34,Stnd,UFA,"$937,500",22,4,0,1,1,4:33,"$234,374",∞,"$937,499","$937,499","$9,365"
721,"Aulie, Keith",D,24,Stnd,UFA,"$975,000",15,6,0,1,1,9:49,"$162,500",∞,"$975,000","$975,000","$6,621"
722,"Samuelsson, Mikael",RW,37,35+,UFA,"$3,000,000",26,36,1,2,3,10:21,"$83,333","$3,000,000","$1,500,000","$1,000,000","$11,148"
723,"Eager, Ben",LW,29,Stnd,UFA,"$1,100,000",7,4,0,1,1,7:13,"$275,000",∞,"$1,100,000","$1,100,000","$21,774"
724,"Weiss, Stephen",C,30,Stnd,UFA,"$4,900,000",26,28,2,2,4,14:45,"$175,000","$2,450,000","$2,450,000","$1,225,000","$12,777"
725,"Rupp, Mike",C,33,Stnd,UFA,"$1,333,333",13,6,0,1,1,6:12,"$222,222",∞,"$1,333,333","$1,333,333","$16,542"
726,"Grebeshkov, Denis",D,30,Stnd,UFA,"$1,500,000",7,3,0,1,1,13:41,"$500,000",∞,"$1,500,000","$1,500,000","$15,660"
727,"Rome, Aaron",D,30,Stnd,UFA,"$1,500,000",25,15,0,1,1,13:05,"$100,000",∞,"$1,500,000","$1,500,000","$4,585"
728,"Tootoo, Jordin",RW,30,Stnd,UFA,"$1,900,000",11,11,0,1,1,6:59,"$172,727",∞,"$1,900,000","$1,900,000","$24,734"
729,"Alberts, Andrew",D,32,Stnd,UFA,"$600,000",10,5,0,0,0,7:23,"$120,000",∞,∞,∞,"$8,126"
730,"McLaren, Frazer",LW,26,Stnd,UFA,"$700,000",27,4,0,0,0,4:00,"$175,000",∞,∞,∞,"$6,481"
731,"Orr, Colton",RW,31,Stnd,UFA,"$925,000",54,12,0,0,0,5:22,"$77,083",∞,∞,∞,"$3,191"
732,"Smithson, Jerred",C,34,Stnd,UFA,"$550,000",18,2,0,0,0,8:45,"$275,000",∞,∞,∞,"$3,492"
733,"Labrie, Pierre-Cédric",LW,27,Stnd,UFA,"$625,000",13,2,0,0,0,6:52,"$312,500",∞,∞,∞,"$7,001"
734,"Tyrell, Dana",C,24,Stnd,RFA,"$600,000",7,4,0,0,0,9:14,"$150,000",∞,∞,∞,"$9,283"
735,"Taormina, Matt",LD,27,Stnd,UFA,"$650,000",7,6,0,0,0,13:23,"$108,333",∞,∞,∞,"$6,938"
736,"Hamilton, Freddie","C, RW",21,ELC,RFA,"$626,667",11,13,0,0,0,10:19,"$48,205",∞,∞,∞,"$5,522"
737,"Burish, Adam",RW,30,Stnd,UFA,"$1,850,000",15,9,0,0,0,9:37,"$205,555",∞,∞,∞,"$12,824"
738,"Sill, Zach",C,25,Stnd,UFA,"$550,000",20,14,0,0,0,10:47,"$39,285",∞,∞,∞,"$2,550"
739,"Samuelsson, Philip",LD,22,ELC,RFA,"$623,333",5,5,0,0,0,15:34,"$124,666",∞,∞,∞,"$8,008"
740,"Gill, Hal",D,38,35+,UFA,"$700,000",6,1,0,0,0,14:50,"$700,000",∞,∞,∞,"$7,865"
741,"Fast, Jesper",RW,22,ELC,RFA,"$805,000",11,7,0,0,0,11:17,"$115,000",∞,∞,∞,"$6,485"
742,"Mashinter, Brandon",LW,25,Stnd,UFA,"$605,000",6,3,0,0,0,4:34,"$201,666",∞,∞,∞,"$22,080"
743,"Mayfield, Scott",RD,21,ELC,RFA,"$925,000",5,7,0,0,0,17:22,"$132,142",∞,∞,∞,"$10,652"
744,"Sislo, Mike",RW,25,Stnd,UFA,"$550,000",14,20,0,0,0,8:51,"$27,500",∞,∞,∞,"$4,439"
745,"Beck, Taylor",LW,22,ELC,RFA,"$660,000",7,9,0,0,0,12:50,"$73,333",∞,∞,∞,"$7,346"
746,"Blunden, Mike",RW,27,Stnd,UFA,"$550,000",7,2,0,0,0,6:08,"$275,000",∞,∞,∞,"$12,810"
747,"Holland, Patrick",RW,21,ELC,RFA,"$640,000",5,2,0,0,0,7:37,"$320,000",∞,∞,∞,"$16,805"
748,"Leblanc, Louis",C,22,ELC,RFA,"$870,000",8,7,0,0,0,9:52,"$124,285",∞,∞,∞,"$11,021"
749,"Bulmer, Brett",RW,21,ELC,RFA,"$780,000",5,7,0,0,0,10:41,"$111,428",∞,∞,∞,"$14,602"
750,"Whitney, Ryan",D,30,Stnd,UFA,"$900,000",7,8,0,0,0,16:44,"$112,500",∞,∞,∞,"$7,683"
751,"Gaunce, Cameron",LD,23,Stnd,RFA,"$650,000",9,9,0,0,0,13:50,"$72,222",∞,∞,∞,"$5,220"
752,"Nemeth, Patrik",LD,21,ELC,RFA,"$763,333",8,3,0,0,0,13:46,"$254,444",∞,∞,∞,"$6,930"
753,"Oleksiak, Jamie",LD,21,ELC,RFA,"$894,167",7,5,0,0,0,17:47,"$178,833",∞,∞,∞,"$7,183"
754,"Mueller, Chris",C,27,Stnd,UFA,"$600,000",9,8,0,0,0,9:14,"$75,000",∞,∞,∞,"$7,220"
755,"Craig, Ryan",C,31,Stnd,UFA,"$600,000",6,4,0,0,0,7:01,"$150,000",∞,∞,∞,"$14,251"
756,"Goloubef, Cody",RD,24,Stnd,RFA,"$826,875",5,4,0,0,0,9:49,"$206,718",∞,∞,∞,"$16,846"
757,"Carey, Paul",C,25,ELC,RFA,"$675,000",12,6,0,0,0,6:26,"$112,500",∞,∞,∞,"$8,743"
758,"Rundblad, David",RD,23,Stnd,RFA,"$785,000",5,4,0,0,0,8:20,"$196,250",∞,∞,∞,"$18,840"
759,"Van Brabant, Bryce",LW,22,ELC,RFA,"$912,500",6,4,0,0,0,9:09,"$228,125",∞,∞,∞,"$16,621"
760,"McNabb, Brayden",LD,22,ELC,RFA,"$715,000",12,10,0,0,0,17:13,"$71,500",∞,∞,∞,"$3,460"
761,"Kaleta, Patrick",RW,27,Stnd,UFA,"$1,250,000",5,0,0,0,0,8:20,∞,∞,∞,∞,"$30,000"
