#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
372,"DeKeyser, Danny",LD,25,Stnd,RFA,"$2,187,500",78,72,8,12,20,21:48,"$30,381","$273,437","$182,291","$109,375","$1,286"
373,"Lovejoy, Ben",RD,31,Stnd,UFA,"$1,100,000",66,90,4,6,10,18:52,"$12,222","$275,000","$183,333","$110,000",$883
374,"Nyquist, Gustav","RW, LW",26,Stnd,UFA,"$4,750,000",82,161,17,26,43,15:10,"$29,503","$279,411","$182,692","$110,465","$3,819"
375,"Bitetto, Anthony",LD,25,Stnd,UFA,"$665,500",28,19,1,5,6,12:08,"$35,026","$665,500","$133,100","$110,916","$1,958"
376,"Pouliot, Benoit",LW,29,Stnd,UFA,"$4,000,000",55,109,14,22,36,16:02,"$36,697","$285,714","$181,818","$111,111","$4,536"
377,"Hanley, Joel",LD,24,ELC,RFA,"$667,500",10,10,0,6,6,15:59,"$66,750",∞,"$111,250","$111,250","$4,176"
378,"Steen, Alexander","LW, RW, C",31,Stnd,UFA,"$5,800,000",67,172,17,35,52,20:22,"$33,720","$341,176","$165,714","$111,538","$4,250"
379,"Klein, Kevin",RD,31,Stnd,UFA,"$2,900,000",69,69,9,17,26,20:23,"$42,028","$322,222","$170,588","$111,538","$2,061"
380,"Yandle, Keith",LD,29,Stnd,UFA,"$5,250,000",82,160,5,42,47,19:57,"$32,812","$1,050,000","$125,000","$111,702","$3,209"
381,"Little, Bryan","C, RW",28,Stnd,UFA,"$4,700,000",57,127,17,25,42,19:35,"$37,007","$276,470","$188,000","$111,904","$4,210"
382,"Skinner, Jeff","LW, RW",23,Stnd,UFA,"$5,725,000",82,258,28,23,51,16:17,"$22,189","$204,464","$248,913","$112,254","$4,287"
383,"Nemeth, Patrik",LD,23,Stnd,RFA,"$900,000",38,36,0,8,8,15:38,"$25,000",∞,"$112,500","$112,500","$1,514"
384,"Mashinter, Brandon",LW,27,Stnd,UFA,"$562,500",41,25,4,1,5,7:29,"$22,500","$140,625","$562,500","$112,500","$1,833"
385,"Doan, Shane","RW, LW",39,35+,UFA,"$5,300,000",72,170,28,19,47,17:35,"$31,176","$189,285","$278,947","$112,765","$4,186"
386,"Saad, Brandon","RW, LW",23,Stnd,UFA,"$6,000,000",78,233,31,22,53,17:13,"$25,751","$193,548","$272,727","$113,207","$4,467"
387,"Iginla, Jarome",RW,38,35+,UFA,"$5,333,333",82,182,22,25,47,15:51,"$29,304","$242,424","$213,333","$113,475","$4,103"
388,"Condra, Erik",RW,29,Stnd,UFA,"$1,250,000",54,58,6,5,11,10:42,"$21,551","$208,333","$250,000","$113,636","$2,163"
389,"Korpikoski, Lauri","LW, RW",29,Stnd,UFA,"$2,500,000",71,88,10,12,22,13:55,"$28,409","$250,000","$208,333","$113,636","$2,530"
390,"Brown, Connor","LW, RW",21,ELC,RFA,"$686,667",7,11,1,5,6,14:58,"$62,424","$686,667","$137,333","$114,444","$6,554"
391,"Stafford, Drew","RW, LW",30,Stnd,UFA,"$4,350,000",78,187,21,17,38,17:52,"$23,262","$207,142","$255,882","$114,473","$3,121"
392,"Sedin, Daniel",LW,35,Stnd,UFA,"$7,000,000",82,258,28,33,61,18:20,"$27,131","$250,000","$212,121","$114,754","$4,656"
393,"Smith, Craig","RW, C",26,Stnd,UFA,"$4,250,000",82,199,21,16,37,15:11,"$21,356","$202,380","$265,625","$114,864","$3,413"
394,"Froese, Byron",C,24,Stnd,UFA,"$575,000",56,64,2,3,5,12:37,"$8,984","$287,500","$191,666","$115,000",$813
395,"Krejci, David",C,29,Stnd,UFA,"$7,250,000",72,143,17,46,63,20:18,"$50,699","$426,470","$157,608","$115,079","$4,960"
396,"Versteeg, Kris","LW, RW",29,Stnd,UFA,"$4,400,000",77,156,15,23,38,15:23,"$28,205","$293,333","$191,304","$115,789","$3,714"
397,"Chorney, Taylor",RD,28,Stnd,UFA,"$700,000",55,28,1,5,6,13:11,"$25,000","$700,000","$140,000","$116,666",$965
398,"Turris, Kyle",C,26,Stnd,UFA,"$3,500,000",57,122,13,17,30,19:42,"$28,688","$269,230","$205,882","$116,666","$3,116"
399,"Horcoff, Shawn",C,37,35+,UFA,"$1,750,000",59,73,6,9,15,13:17,"$23,972","$291,666","$194,444","$116,666","$2,232"
400,"Stamkos, Steven","C, RW",25,Stnd,UFA,"$7,500,000",77,216,36,28,64,19:45,"$34,722","$208,333","$267,857","$117,187","$4,931"
401,"Daley, Trevor",RD,32,Stnd,UFA,"$3,300,000",82,130,6,22,28,18:26,"$25,384","$550,000","$150,000","$117,857","$2,183"
402,"Seabrook, Brent",RD,30,Stnd,UFA,"$5,800,000",81,167,14,35,49,22:49,"$34,730","$414,285","$165,714","$118,367","$3,138"
403,"Winnik, Daniel",C,30,Stnd,UFA,"$2,250,000",76,101,6,13,19,13:42,"$22,277","$375,000","$173,076","$118,421","$2,160"
404,"Brickley, Connor","C, LW, RW",23,ELC,RFA,"$592,500",23,13,1,4,5,8:43,"$45,576","$592,500","$148,125","$118,500","$2,955"
405,"Spezza, Jason","C, RW",32,Stnd,UFA,"$7,500,000",75,202,33,30,63,16:31,"$37,128","$227,272","$250,000","$119,047","$6,054"
406,"Prout, Dalton",RD,25,Stnd,RFA,"$1,075,000",64,69,3,6,9,16:10,"$15,579","$358,333","$179,166","$119,444","$1,038"
407,"Clutterbuck, Cal",RW,28,Stnd,UFA,"$2,750,000",77,80,15,8,23,11:54,"$34,375","$183,333","$343,750","$119,565","$3,001"
408,"Bozak, Tyler","C, RW",29,Stnd,UFA,"$4,200,000",57,99,12,23,35,17:20,"$42,424","$350,000","$182,608","$119,999","$4,251"
409,"Hunwick, Matt",LD,30,Stnd,UFA,"$1,200,000",60,74,2,8,10,22:33,"$16,216","$600,000","$150,000","$120,000",$886
410,"Blunden, Mike",RW,29,Stnd,UFA,"$600,000",20,14,3,2,5,8:39,"$42,857","$200,000","$300,000","$120,000","$3,468"
411,"Koivu, Mikko",C,32,Stnd,UFA,"$6,750,000",82,141,17,39,56,19:55,"$47,872","$397,058","$173,076","$120,535","$4,133"
412,"Bjugstad, Nick","C, RW",23,Stnd,UFA,"$4,100,000",67,171,15,19,34,15:30,"$23,976","$273,333","$215,789","$120,588","$3,948"
413,"Desharnais, David",C,29,Stnd,UFA,"$3,500,000",65,90,11,18,29,16:00,"$38,888","$318,181","$194,444","$120,689","$3,365"
414,"Zetterberg, Henrik",C,35,Stnd,UFA,"$6,083,333",82,214,13,37,50,19:24,"$28,426","$467,948","$164,414","$121,666","$3,824"
415,"Dubinsky, Brandon","C, LW",29,Stnd,UFA,"$5,850,000",75,158,17,31,48,18:45,"$37,025","$344,117","$188,709","$121,875","$4,160"
416,"Pánik, Richard","LW, RW",24,Stnd,RFA,"$975,000",30,39,6,2,8,10:50,"$25,000","$162,500","$487,500","$121,875","$3,000"
417,"Hickey, Thomas",LD,26,Stnd,UFA,"$2,200,000",62,55,6,12,18,17:24,"$40,000","$366,666","$183,333","$122,222","$2,039"
418,"Stepan, Derek",C,25,Stnd,UFA,"$6,500,000",72,192,22,31,53,17:45,"$33,854","$295,454","$209,677","$122,641","$5,086"
419,"De Haan, Calvin",LD/RD,24,Stnd,RFA,"$1,966,667",72,102,2,14,16,20:37,"$19,281","$983,333","$140,476","$122,916","$1,324"
420,"Pouliot, Derrick",LD,21,ELC,RFA,"$863,333",22,25,0,7,7,15:27,"$34,533",∞,"$123,333","$123,333","$2,539"
421,"Morrow, Joe",RD,23,ELC,RFA,"$863,333",33,44,1,6,7,15:54,"$19,621","$863,333","$143,888","$123,333","$1,645"
422,"Giroux, Claude","LW, C, RW",27,Stnd,UFA,"$8,275,000",78,241,22,45,67,20:32,"$34,336","$376,136","$183,888","$123,507","$5,166"
423,"Goligoski, Alex",LD/RD,30,Stnd,UFA,"$4,600,000",82,127,5,32,37,23:50,"$36,220","$920,000","$143,750","$124,324","$2,353"
424,"Bernier, Steve",RW,30,Stnd,UFA,"$750,000",24,27,1,5,6,11:13,"$27,777","$750,000","$150,000","$125,000","$2,786"
425,"Redmond, Zach",RD,27,Stnd,UFA,"$750,000",37,22,2,4,6,11:46,"$34,090","$375,000","$187,500","$125,000","$1,722"
426,"Staal, Jordan","C, LW",27,Stnd,UFA,"$6,000,000",82,151,20,28,48,18:18,"$39,735","$300,000","$214,285","$125,000","$3,998"
427,"Ehrhoff, Christian",LD,33,Stnd,UFA,"$1,500,000",48,80,2,10,12,15:29,"$18,750","$750,000","$150,000","$125,000","$2,018"
428,"Petan, Nicolas","LW, RW, C",20,ELC,RFA,"$758,333",26,25,2,4,6,11:44,"$30,333","$379,166","$189,583","$126,388","$2,485"
429,"Sedin, Henrik",C,35,Stnd,UFA,"$7,000,000",74,99,11,44,55,18:22,"$70,707","$636,363","$159,090","$127,272","$5,150"
430,"Eberle, Jordan",RW,25,Stnd,UFA,"$6,000,000",69,173,25,22,47,17:51,"$34,682","$240,000","$272,727","$127,659","$4,871"
431,"Garbutt, Ryan",LW,30,Stnd,UFA,"$1,800,000",80,135,7,7,14,10:50,"$13,333","$257,142","$257,142","$128,571","$2,076"
432,"Rattie, Ty","RW, LW",22,ELC,RFA,"$772,500",13,16,4,2,6,9:17,"$48,281","$193,125","$386,250","$128,750","$6,401"
433,"Gionta, Brian",RW,36,35+,UFA,"$4,250,000",79,169,12,21,33,17:43,"$25,147","$354,166","$202,380","$128,787","$3,036"
434,"Keith, Duncan",LD,32,Stnd,UFA,"$5,538,462",67,130,9,34,43,25:14:00,"$42,603","$615,384","$162,895","$128,801","$3,275"
435,"Martinez, Alec",LD,28,Stnd,UFA,"$4,000,000",78,124,10,21,31,21:09,"$32,258","$400,000","$190,476","$129,032","$2,424"
436,"Strait, Brian",LD,27,Stnd,UFA,"$775,000",52,43,1,5,6,15:26,"$18,023","$775,000","$155,000","$129,166",$965
437,"Ryan, Bobby","RW, LW",28,Stnd,UFA,"$7,250,000",81,183,22,34,56,17:10,"$39,617","$329,545","$213,235","$129,464","$5,213"
438,"Faulk, Justin",LD/RD,23,Stnd,UFA,"$4,833,333",64,184,16,21,37,24:02:00,"$26,268","$302,083","$230,158","$130,630","$3,142"
439,"Gardiner, Jake",LD,25,Stnd,UFA,"$4,050,000",79,122,7,24,31,20:37,"$33,196","$578,571","$168,750","$130,645","$2,486"
440,"Markov, Andrei",LD,37,35+,UFA,"$5,750,000",82,117,5,39,44,23:50,"$49,145","$1,150,000","$147,435","$130,681","$2,942"
441,"Getzlaf, Ryan",C,30,Stnd,UFA,"$8,250,000",77,178,13,50,63,19:30,"$46,348","$634,615","$164,999","$130,952","$5,494"
442,"Hodgson, Cody","C, RW",25,Stnd,UFA,"$1,050,000",39,65,3,5,8,10:43,"$16,153","$350,000","$210,000","$131,250","$2,512"
443,"Cammalleri, Mike","LW, C",33,Stnd,UFA,"$5,000,000",42,101,14,24,38,19:16,"$49,504","$357,142","$208,333","$131,578","$6,178"
444,"Reilly, Mike",LD,22,ELC,RFA,"$925,000",29,27,1,6,7,12:04,"$34,259","$925,000","$154,166","$132,142","$2,643"
445,"Strålman, Anton",RD,29,Stnd,UFA,"$4,500,000",73,127,9,25,34,22:04,"$35,433","$500,000","$180,000","$132,352","$2,793"
446,"Beauchemin, Francois",LD,35,35+,UFA,"$4,500,000",82,127,8,26,34,25:04:00,"$35,433","$562,500","$173,076","$132,352","$2,189"
447,"Dietz, Darren",RD,22,ELC,UFA,"$665,000",13,13,1,4,5,14:32,"$51,153","$665,000","$166,250","$133,000","$3,519"
448,"Alzner, Karl",LD,27,Stnd,UFA,"$2,800,000",82,75,4,17,21,21:22,"$37,333","$700,000","$164,705","$133,333","$1,598"
449,"Hamilton, Dougie",RD,22,Stnd,UFA,"$5,750,000",82,190,12,31,43,19:46,"$30,263","$479,166","$185,483","$133,720","$3,547"
450,"Paul, Nicholas","C, LW",20,ELC,RFA,"$670,000",24,28,2,3,5,12:11,"$23,928","$335,000","$223,333","$134,000","$2,291"
451,"Ovechkin, Alex","LW, RW",30,Stnd,UFA,"$9,538,462",79,398,50,21,71,20:18,"$23,965","$190,769","$454,212","$134,344","$5,947"
452,"Frolík, Michael","LW, RW",27,Stnd,UFA,"$4,300,000",64,155,15,17,32,15:48,"$27,741","$286,666","$252,941","$134,375","$4,252"
453,"Eller, Lars",C,26,Stnd,UFA,"$3,500,000",79,149,13,13,26,15:15,"$23,489","$269,230","$269,230","$134,615","$2,905"
454,"Peluso, Anthony",RW,26,Stnd,UFA,"$675,000",35,16,1,4,5,6:23,"$42,187","$675,000","$168,750","$135,000","$3,021"
455,"Kessel, Phil",RW,28,Stnd,UFA,"$8,000,000",82,274,26,33,59,18:22,"$29,197","$307,692","$242,424","$135,593","$5,311"
456,"Campbell, Gregory","C, LW",32,Stnd,UFA,"$1,500,000",82,58,3,8,11,10:33,"$25,862","$500,000","$187,500","$136,363","$1,733"
457,"Russell, Kris",LD/RD,28,Stnd,UFA,"$2,600,000",62,70,4,15,19,23:04,"$37,142","$650,000","$173,333","$136,842","$1,818"
458,"Zajac, Travis",C,30,Stnd,UFA,"$5,750,000",74,111,14,28,42,19:51,"$51,801","$410,714","$205,357","$136,904","$3,914"
459,"Doughty, Drew",RD,26,Stnd,UFA,"$7,000,000",82,197,14,37,51,28:01:00,"$35,532","$500,000","$189,189","$137,254","$3,046"
460,"Wingels, Tommy","RW, LW",27,Stnd,UFA,"$2,475,000",68,111,7,11,18,13:38,"$22,297","$353,571","$225,000","$137,500","$2,669"
461,"Leddy, Nick",LD,24,Stnd,UFA,"$5,500,000",81,121,5,35,40,22:37,"$45,454","$1,100,000","$157,142","$137,500","$3,002"
462,"McDonagh, Ryan",LD,26,Stnd,UFA,"$4,700,000",73,113,9,25,34,22:21,"$41,592","$522,222","$188,000","$138,235","$2,880"
463,"Marleau, Patrick","LW, C",36,Stnd,UFA,"$6,666,667",82,216,25,23,48,19:01,"$30,864","$266,666","$289,855","$138,888","$4,275"
464,"Johnson, Erik",RD,27,Stnd,UFA,"$3,750,000",73,175,11,16,27,23:26,"$21,428","$340,909","$234,375","$138,888","$2,192"
465,"Perry, Corey",RW,30,Stnd,UFA,"$8,625,000",82,215,34,28,62,17:42,"$40,116","$253,676","$308,035","$139,112","$5,942"
466,"Read, Matt","RW, LW",29,Stnd,UFA,"$3,625,000",79,127,11,15,26,15:15,"$28,543","$329,545","$241,666","$139,423","$3,008"
467,"Sislo, Mike",RW,27,Stnd,UFA,"$562,500",18,29,3,1,4,12:25,"$19,396","$187,500","$562,500","$140,625","$2,516"
468,"Parise, Zach",LW,31,Stnd,UFA,"$7,538,461",70,234,25,28,53,19:17,"$32,215","$301,538","$269,230","$142,235","$5,584"
469,"Stastny, Paul","C, LW",30,Stnd,UFA,"$7,000,000",64,103,10,39,49,19:09,"$67,961","$700,000","$179,487","$142,857","$5,711"
470,"Fehr, Eric","C, RW",30,Stnd,UFA,"$2,000,000",55,74,8,6,14,13:03,"$27,027","$249,999","$333,333","$142,857","$2,786"
471,"Fowler, Cam",LD,24,Stnd,UFA,"$4,000,000",69,113,5,23,28,22:46,"$35,398","$800,000","$173,913","$142,857","$2,546"
472,"Clune, Rich",LW,28,Stnd,UFA,"$575,000",19,10,0,4,4,8:05,"$57,500",∞,"$143,750","$143,750","$3,743"
473,"Svedberg, Viktor",LD,24,Stnd,UFA,"$575,000",27,40,2,2,4,15:45,"$14,375","$287,500","$287,500","$143,750","$1,352"
474,"Neil, Chris",RW,36,Stnd,UFA,"$1,900,000",80,70,5,8,13,9:17,"$27,142","$380,000","$237,500","$146,153","$2,558"
475,"van Riemsdyk, James",LW,26,Stnd,UFA,"$4,250,000",40,129,14,15,29,17:45,"$32,945","$303,571","$283,333","$146,551","$5,985"
476,"Soshnikov, Nikita",RW,22,ELC,RFA,"$736,666",11,33,2,3,5,15:37,"$22,323","$368,333","$245,555","$147,333","$4,288"
477,"Suter, Ryan",LD,30,Stnd,UFA,"$7,538,461",82,188,8,43,51,28:35:00,"$40,098","$942,307","$175,313","$147,812","$3,216"
478,"Demers, Jason",RD,27,Stnd,UFA,"$3,400,000",62,94,7,16,23,20:52,"$36,170","$485,714","$212,500","$147,826","$2,628"
479,"Foligno, Nick","LW, C, RW",28,Stnd,UFA,"$5,500,000",72,149,12,25,37,16:53,"$36,912","$458,333","$220,000","$148,648","$4,524"
480,"Hainsey, Ron",RD,34,Stnd,UFA,"$2,833,333",81,131,5,14,19,22:19,"$21,628","$566,666","$202,380","$149,122","$1,567"
481,"Hyman, Zach","LW, RW",23,ELC,RFA,"$900,000",16,37,4,2,6,15:41,"$24,324","$225,000","$450,000","$150,000","$3,586"
482,"McIlrath, Dylan",RD,23,Stnd,RFA,"$600,000",34,28,2,2,4,14:07,"$21,428","$300,000","$300,000","$150,000","$1,250"
483,"Schroeder, Jordan","C, RW",25,Stnd,RFA,"$600,000",26,30,2,2,4,9:24,"$20,000","$300,000","$300,000","$150,000","$2,454"
484,"King, Dwight","LW, RW",26,Stnd,UFA,"$1,950,000",47,48,7,6,13,14:26,"$40,625","$278,571","$325,000","$150,000","$2,874"
485,"Jurco, Tomas","RW, LW",23,Stnd,RFA,"$900,000",44,43,4,2,6,9:10,"$20,930","$225,000","$450,000","$150,000","$2,231"
486,"Falk, Justin",LD,27,Stnd,UFA,"$600,000",24,16,0,4,4,14:13,"$37,500",∞,"$150,000","$150,000","$1,758"
487,"Kane, Evander","LW, RW",24,Stnd,UFA,"$5,250,000",65,271,20,15,35,21:02,"$19,372","$262,500","$350,000","$150,000","$3,840"
488,"Datsyuk, Pavel","C, LW",37,35+,UFA,"$7,500,000",66,181,16,33,49,19:39,"$41,436","$468,750","$227,272","$153,061","$5,783"
489,"Kampfer, Steven",RD,27,Stnd,UFA,"$612,500",47,54,0,4,4,15:05,"$11,342",∞,"$153,125","$153,125",$863
490,"Oesterle, Jordan",LD/RD,23,ELC,RFA,"$767,500",17,24,0,5,5,21:41,"$31,979",∞,"$153,500","$153,500","$2,082"
491,"Weber, Shea",RD,30,Stnd,UFA,"$7,857,143",78,189,20,31,51,25:22:00,"$41,572","$392,857","$253,456","$154,061","$3,971"
492,"Hendricks, Matt","RW, C, LW",34,Stnd,UFA,"$1,850,000",68,62,5,7,12,13:14,"$29,838","$370,000","$264,285","$154,166","$2,055"
493,"Sekac, Jiri","LW, RW",23,ELC,RFA,"$925,000",39,49,1,5,6,11:40,"$18,877","$925,000","$184,999","$154,166","$2,032"
494,"Pominville, Jason",RW,33,Stnd,UFA,"$5,600,000",75,187,11,25,36,16:21,"$29,946","$509,090","$224,000","$155,555","$4,566"
495,"Tennyson, Matt",RD,25,Stnd,UFA,"$625,000",29,23,1,3,4,10:30,"$27,173","$625,000","$208,333","$156,250","$2,052"
496,"DeMelo, Dylan",RD,22,ELC,RFA,"$633,333",45,42,2,2,4,13:37,"$15,079","$316,666","$316,666","$158,333","$1,033"
497,"Leivo, Josh","RW, LW",22,ELC,RFA,"$792,500",12,20,5,0,5,12:19,"$39,625","$158,500",∞,"$158,500","$5,361"
498,"Kemppainen, Joonas",C,27,ELC,UFA,"$792,500",44,35,2,3,5,12:32,"$22,642","$396,250","$264,166","$158,500","$1,437"
499,"Vanek, Thomas","LW, RW",31,Stnd,UFA,"$6,500,000",74,146,18,23,41,15:36,"$44,520","$361,111","$282,608","$158,536","$5,630"
500,"Carrick, Connor",RD,21,ELC,RFA,"$636,667",19,21,2,2,4,15:31,"$30,317","$318,333","$318,333","$159,166","$2,159"
501,"Hossa, Marián",RW,36,Stnd,UFA,"$5,275,000",64,191,13,20,33,17:15,"$27,617","$405,769","$263,750","$159,848","$4,778"
502,"McCormick, Max",LW,23,ELC,RFA,"$642,500",20,37,2,2,4,10:27,"$17,364","$321,250","$321,250","$160,625","$3,074"
503,"Filppula, Valtteri","C, LW",31,Stnd,UFA,"$5,000,000",76,101,8,23,31,18:15,"$49,504","$624,999","$217,391","$161,290","$3,604"
504,"Bodnarchuk, Andrew",LD,27,Stnd,UFA,"$650,000",37,9,0,4,4,12:20,"$72,222",∞,"$162,500","$162,500","$1,424"
505,"Nakladal, Jakub",RD,28,ELC,UFA,"$817,500",27,42,2,3,5,14:11,"$19,464","$408,750","$272,500","$163,500","$2,134"
506,"Malkin, Evgeni",C,29,Stnd,UFA,"$9,500,000",57,162,27,31,58,19:22,"$58,641","$351,851","$306,451","$163,793","$8,605"
507,"Wilson, Colin","C, LW",26,Stnd,UFA,"$3,937,500",64,108,6,18,24,14:27,"$36,458","$656,250","$218,750","$164,062","$4,257"
508,"Braun, Justin",RD,28,Stnd,UFA,"$3,800,000",80,114,4,19,23,20:33,"$33,333","$950,000","$200,000","$165,217","$2,311"
509,"Dorsett, Derek",RW,29,Stnd,UFA,"$2,650,000",71,91,5,11,16,12:35,"$29,120","$530,000","$240,909","$165,625","$2,966"
510,"Grabner, Michael","LW, RW",28,Stnd,UFA,"$3,000,000",80,116,9,9,18,14:28,"$25,862","$333,333","$333,333","$166,666","$2,592"
511,"Couture, Logan","C, LW",26,Stnd,UFA,"$6,000,000",52,137,15,21,36,17:23,"$43,795","$400,000","$285,714","$166,666","$6,637"
512,"Merrill, Jon",LD,23,ELC,UFA,"$840,000",47,30,1,4,5,16:53,"$27,999","$840,000","$210,000","$168,000","$1,058"
513,"Spaling, Nick","C, LW",27,Stnd,UFA,"$2,200,000",58,53,3,10,13,14:16,"$41,509","$733,333","$220,000","$169,230","$2,658"
514,"Anderson, Josh",RW,21,ELC,RFA,"$678,333",12,11,1,3,4,10:41,"$61,666","$678,333","$226,111","$169,583","$5,291"
515,"Hjalmarsson, Niklas",LD/RD,28,Stnd,UFA,"$4,100,000",81,77,2,22,24,22:22,"$53,246","$2,050,000","$186,363","$170,833","$2,263"
516,"Green, Mike",RD,30,Stnd,UFA,"$6,000,000",74,124,7,28,35,19:46,"$48,387","$857,142","$214,285","$171,428","$4,101"
517,"Polák, Roman",RD,29,Stnd,UFA,"$2,750,000",79,91,1,15,16,19:09,"$30,219","$2,750,000","$183,333","$171,875","$1,817"
518,"Tikhonov, Viktor","C, RW",27,Stnd,UFA,"$1,040,000",50,41,3,3,6,11:26,"$25,365","$346,666","$346,666","$173,333","$1,819"
519,"Cole, Ian",LD/RD,26,Stnd,UFA,"$2,100,000",70,72,0,12,12,17:14,"$29,166",∞,"$175,000","$175,000","$1,740"
520,"Sundqvist, Oskar","C, RW",21,ELC,RFA,"$700,833",18,13,1,3,4,10:18,"$53,910","$700,833","$233,611","$175,208","$3,780"
521,"Pietrangelo, Alex",RD,25,Stnd,UFA,"$6,500,000",73,182,7,30,37,26:18:00,"$35,714","$928,571","$216,666","$175,675","$3,385"
522,"Subban, P.K.",RD,26,Stnd,UFA,"$9,000,000",68,176,6,45,51,26:21:00,"$51,136","$1,500,000","$200,000","$176,470","$5,022"
523,"Nugent-Hopkins, Ryan","C, LW",22,Stnd,UFA,"$6,000,000",55,108,12,22,34,19:03,"$55,555","$499,999","$272,727","$176,470","$5,726"
524,"Greening, Colin",LW,29,Stnd,UFA,"$2,650,000",31,58,7,8,15,14:05,"$45,689","$378,571","$331,250","$176,666","$6,069"
525,"Clifford, Kyle",LW,24,Stnd,UFA,"$1,600,000",56,68,3,6,9,9:20,"$23,529","$533,333","$266,666","$177,777","$3,061"
526,"Oduya, Johnny",LD,34,Stnd,UFA,"$3,750,000",82,63,4,17,21,20:22,"$59,523","$937,499","$220,588","$178,571","$2,245"
527,"Niskanen, Matt",RD,29,Stnd,UFA,"$5,750,000",82,150,5,27,32,24:39:00,"$38,333","$1,150,000","$212,962","$179,687","$2,844"
528,"Colaiacovo, Carlo",LD,32,Stnd,UFA,"$900,000",36,29,1,4,5,14:28,"$31,034","$900,000","$225,000","$180,000","$1,728"
529,"Toews, Jonathan",C,27,Stnd,UFA,"$10,500,000",80,179,28,30,58,19:14,"$58,659","$375,000","$350,000","$181,034","$6,824"
530,"Folin, Christian",RD,24,Stnd,UFA,"$725,000",26,14,0,4,4,14:34,"$51,785",∞,"$181,250","$181,250","$1,914"
531,"Kronwall, Niklas",LD,34,Stnd,UFA,"$4,750,000",64,61,3,23,26,22:00,"$77,868","$1,583,333","$206,521","$182,692","$3,373"
532,"Sekera, Andrej",LD/RD,29,Stnd,UFA,"$5,500,000",81,155,6,24,30,21:50,"$35,483","$916,666","$229,166","$183,333","$3,109"
533,"Smith, Brendan","LD/RD, LW",26,Stnd,UFA,"$2,750,000",63,82,3,12,15,17:36,"$33,536","$916,666","$229,166","$183,333","$2,480"
534,"Hamonic, Travis",RD,25,Stnd,UFA,"$3,857,143",72,147,5,16,21,23:49,"$26,239","$771,428","$241,071","$183,673","$2,249"
535,"Stajan, Matt",C,32,Stnd,UFA,"$3,125,000",80,58,6,11,17,12:41,"$53,879","$520,833","$284,090","$183,823","$3,079"
536,"Liles, John-Michael",LD,35,Stnd,UFA,"$3,875,000",81,111,6,15,21,20:17,"$34,909","$645,833","$258,333","$184,523","$2,358"
537,"Grimaldi, Rocco","LW, RW",22,ELC,RFA,"$925,000",20,29,3,2,5,11:51,"$31,896","$308,333","$462,500","$185,000","$3,902"
538,"Vrbata, Radim",RW,34,Stnd,UFA,"$5,000,000",63,199,13,14,27,16:02,"$25,125","$384,615","$357,142","$185,185","$4,950"
539,"Chara, Zdeno",LD,38,Stnd,UFA,"$6,916,667",80,158,9,28,37,24:05:00,"$43,776","$768,518","$247,023","$186,936","$3,589"
540,"Dziurzynski, Dave",LW,26,Stnd,UFA,"$750,000",14,14,1,3,4,10:04,"$53,571","$750,000","$250,000","$187,500","$5,321"
541,"Boyle, Dan",LD,39,35+,UFA,"$4,500,000",74,95,10,14,24,18:48,"$47,368","$450,000","$321,428","$187,500","$3,234"
542,"Nolan, Jordan",LW,26,Stnd,UFA,"$950,000",52,49,0,5,5,8:53,"$19,387",∞,"$190,000","$190,000","$2,056"
543,"Kulemin, Nikolai","LW, RW",29,Stnd,UFA,"$4,187,500",81,92,9,13,22,14:03,"$45,516","$465,277","$322,115","$190,340","$3,679"
544,"Scandella, Marco",LD,25,Stnd,UFA,"$4,000,000",73,126,5,16,21,20:42,"$31,746","$800,000","$250,000","$190,476","$2,647"
545,"Fisher, Mike",C,35,35+,UFA,"$4,400,000",70,98,13,10,23,17:09,"$44,897","$338,461","$440,000","$191,304","$3,665"
546,"Galiev, Stanislav",RW,23,Stnd,UFA,"$575,000",24,30,0,3,3,9:07,"$19,166",∞,"$191,666","$191,666","$2,627"
547,"Porter, Kevin",C,29,Stnd,UFA,"$575,000",41,34,0,3,3,11:19,"$16,911",∞,"$191,666","$191,666","$1,239"
548,"Franson, Cody",RD,28,Stnd,UFA,"$3,325,000",59,92,4,13,17,16:50,"$36,141","$831,250","$255,769","$195,588","$3,347"
549,"Richards, Mike",C,30,Stnd,UFA,"$1,000,000",39,46,2,3,5,12:10,"$21,739","$500,000","$333,333","$200,000","$2,107"
550,"Grabovski, Mikhail","C, RW",31,Stnd,UFA,"$5,000,000",58,83,9,16,25,14:06,"$60,240","$555,555","$312,500","$200,000","$6,113"
551,"Tlusty, Jiri",C,27,Stnd,UFA,"$800,000",30,38,2,2,4,13:42,"$21,052","$400,000","$400,000","$200,000","$1,946"
552,"Varone, Philip",C,25,Stnd,UFA,"$600,000",6,2,1,2,3,8:30,"$300,000","$600,000","$300,000","$200,000","$11,764"
553,"McGinn, Brock","LW, RW",21,ELC,RFA,"$811,667",21,25,3,1,4,11:11,"$32,466","$270,555","$811,667","$202,916","$3,456"
554,"Myers, Tyler",RD,25,Stnd,UFA,"$5,500,000",73,140,9,18,27,22:37,"$39,285","$611,111","$305,555","$203,703","$3,331"
