Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Calvin de Haan,20132014,NYI,L,D,51,3,13,16,-7,30,0.31,2,13,1,3,0,0,0,1,71,4.2,21:01,--
Ryan Stanton,20132014,VAN,L,D,64,1,15,16,5,32,0.25,1,16,0,0,0,0,0,0,65,1.5,14:43,100
Rene Bourque,20132014,MTL,L,R,63,9,7,16,-1,32,0.25,6,12,3,4,0,0,0,2,118,7.6,14:11,50
Michael Del Zotto,20132014,"NYR,NSH",L,D,67,3,13,16,-9,18,0.24,2,11,1,5,0,0,0,0,90,3.3,17:12,0
Raphael Diaz,20132014,"MTL,VAN,NYR",R,D,63,2,13,15,-2,16,0.24,2,10,0,4,0,1,0,0,68,2.9,17:59,0
Ville Leino,20132014,BUF,L,L,58,0,15,15,-16,10,0.26,0,9,0,6,0,0,0,0,38,0,14:26,43.6
Maxim Lapierre,20132014,STL,R,C,71,9,6,15,-3,78,0.21,9,15,0,0,0,0,0,1,78,11.5,11:10,50.8
Ron Hainsey,20132014,CAR,L,D,82,4,11,15,-9,45,0.18,4,14,0,0,0,1,0,1,72,5.6,21:26,--
Bryan Bickell,20132014,CHI,L,L,59,11,4,15,-6,28,0.25,11,15,0,0,0,0,0,2,93,11.8,11:21,50
Barret Jackman,20132014,STL,L,D,79,3,12,15,11,97,0.19,3,15,0,0,0,0,0,1,83,3.6,17:56,0
Jay Harrison,20132014,CAR,L,D,68,4,11,15,-1,44,0.22,3,9,1,6,0,0,1,1,103,3.9,16:38,--
John Moore,20132014,NYR,L,D,74,4,11,15,7,25,0.2,4,13,0,2,0,0,0,2,115,3.5,15:20,--
Chris Phillips,20132014,OTT,L,D,70,1,14,15,-12,30,0.21,0,7,1,8,0,0,0,0,90,1.1,19:14,--
David Savard,20132014,CBJ,R,D,70,5,10,15,2,28,0.21,4,11,1,4,0,0,0,1,63,7.9,17:50,100
Tomas Jurco,20132014,DET,L,R,36,8,7,15,0,14,0.42,6,12,2,3,0,0,0,0,77,10.4,13:28,--
Lance Bouma,20132014,CGY,L,L,78,5,10,15,-4,41,0.19,4,14,0,0,1,1,0,0,82,6.1,12:36,25.9
Erik Haula,20132014,MIN,L,L,46,6,9,15,14,29,0.33,5,14,0,0,1,1,0,1,56,10.7,10:09,46.3
Alexandre Burrows,20132014,VAN,L,R,49,5,10,15,-9,71,0.31,3,8,2,6,0,1,0,0,104,4.8,17:49,41.8
Brooks Laich,20132014,WSH,L,C,51,8,7,15,-7,16,0.29,6,10,1,3,1,2,0,1,75,10.7,17:15,44.1
Drew Miller,20132014,DET,L,L,82,7,8,15,-11,21,0.18,7,15,0,0,0,0,0,1,117,6,14:08,39.1
Nikita Nikitin,20132014,CBJ,L,D,66,2,13,15,9,20,0.23,2,15,0,0,0,0,1,1,95,2.1,17:07,--
Ryan Malone,20132014,TBL,L,L,57,5,10,15,-7,67,0.26,5,12,0,3,0,0,0,0,95,5.3,11:47,28.6
Paul Martin,20132014,PIT,L,D,39,3,12,15,-4,10,0.38,2,6,1,9,0,0,0,2,54,5.6,24:34,--
Jared Cowen,20132014,OTT,L,D,68,6,9,15,0,45,0.22,6,14,0,1,0,0,0,2,68,8.8,20:31,--
Joe Vitale,20132014,PIT,R,C,53,1,13,14,-1,29,0.26,1,13,0,1,0,0,0,1,42,2.4,10:58,62.5
Nicklas Grossmann,20132014,PHI,L,D,78,1,13,14,-6,55,0.18,1,13,0,0,0,1,0,0,71,1.4,19:07,--
Anders Lee,20132014,NYI,L,L,22,9,5,14,3,14,0.64,7,12,2,2,0,0,0,0,68,13.2,15:43,16.7
Marc Staal,20132014,NYR,L,D,72,3,11,14,-1,24,0.19,2,12,1,1,0,1,0,0,92,3.3,20:32,100
Brandon Bollig,20132014,CHI,L,L,82,7,7,14,-1,92,0.17,7,14,0,0,0,0,0,1,109,6.4,10:17,100
Michael Bournival,20132014,MTL,L,L,60,7,7,14,-6,18,0.23,6,11,1,3,0,0,0,1,78,9,10:19,45.9
Robyn Regehr,20132014,LAK,L,D,79,3,11,14,6,46,0.18,3,14,0,0,0,0,1,1,73,4.1,18:57,--
Paul Ranger,20132014,TOR,L,D,53,6,8,14,-1,36,0.26,5,13,0,0,1,1,0,0,59,10.2,17:25,--
Matt Martin,20132014,NYI,L,L,79,8,6,14,-11,90,0.18,8,14,0,0,0,0,0,3,120,6.7,11:54,33.3
Josh Gorges,20132014,MTL,L,D,66,1,13,14,6,12,0.21,1,12,0,1,0,1,0,0,35,2.9,21:15,0
Chris Neil,20132014,OTT,R,R,76,8,6,14,-10,211,0.18,8,13,0,1,0,0,0,0,99,8.1,11:48,33.3
Brooks Orpik,20132014,PIT,L,D,72,2,11,13,-3,46,0.18,2,13,0,0,0,0,0,0,50,4,21:12,--
Tanner Glass,20132014,PIT,L,L,67,4,9,13,-8,90,0.19,4,13,0,0,0,0,0,0,56,7.1,11:47,47.4
Brian Flynn,20132014,BUF,R,C,79,6,7,13,-10,14,0.16,5,12,0,0,1,1,0,0,102,5.9,14:25,47.3
Manny Malhotra,20132014,CAR,L,C,69,7,6,13,0,18,0.19,7,12,0,0,0,1,1,1,53,13.2,11:36,59.5
Richard Panik,20132014,TBL,L,R,50,3,10,13,-9,21,0.26,3,9,0,4,0,0,0,0,56,5.4,12:42,37.5
Brandon Prust,20132014,MTL,L,L,52,6,7,13,-1,121,0.25,6,11,0,1,0,1,0,3,49,12.2,12:49,52
Roman Polak,20132014,STL,R,D,72,4,9,13,3,71,0.18,4,13,0,0,0,0,0,0,83,4.8,17:20,--
Anton Stralman,20132014,NYR,R,D,81,1,12,13,9,26,0.16,1,13,0,0,0,0,0,0,104,1,19:25,--
Cody McLeod,20132014,COL,L,L,71,5,8,13,2,122,0.18,4,12,0,0,1,1,0,0,76,6.6,10:20,20
Mark Stuart,20132014,WPG,L,D,69,2,11,13,11,101,0.19,2,13,0,0,0,0,0,0,73,2.7,18:38,--
Mike Weaver,20132014,"FLA,MTL",R,D,72,1,12,13,0,31,0.18,1,13,0,0,0,0,0,0,53,1.9,18:29,100
Kyle Quincey,20132014,DET,L,D,82,4,9,13,-5,88,0.16,4,13,0,0,0,0,0,1,106,3.8,20:48,--
Drayson Bowman,20132014,CAR,L,L,70,4,8,12,-2,16,0.17,4,12,0,0,0,0,0,0,80,5,10:21,60
Dave Bolland,20132014,TOR,R,C,23,8,4,12,-1,24,0.52,6,9,1,2,1,1,1,2,33,24.2,14:28,45.1
Ryan Murphy,20132014,CAR,R,D,48,2,10,12,-9,10,0.25,1,9,1,3,0,0,0,0,81,2.5,18:17,--
Magnus Paajarvi,20132014,STL,L,L,55,6,6,12,-6,6,0.22,6,12,0,0,0,0,0,1,60,10,10:15,33.3
Deryk Engelland,20132014,PIT,R,D,56,6,6,12,-6,58,0.21,6,11,0,1,0,0,0,1,59,10.2,13:03,--
Tomas Kopecky,20132014,FLA,L,R,49,4,8,12,0,18,0.24,3,11,0,0,1,1,0,0,95,4.2,15:53,27.6
Colton Sceviour,20132014,DAL,R,R,26,8,4,12,-3,4,0.46,6,10,2,2,0,0,0,2,69,11.6,14:53,39.5
Philip Larsen,20132014,EDM,R,D,30,3,9,12,-4,8,0.4,2,6,1,5,0,1,0,0,47,6.4,17:10,--
Matt D'Agostini,20132014,"PIT,BUF",R,R,57,5,7,12,-15,26,0.21,3,10,2,2,0,0,1,2,110,4.6,14:51,33.3
Travis Moen,20132014,MTL,L,L,65,2,10,12,2,49,0.18,2,11,0,0,0,1,0,0,56,3.6,11:32,87.5
Steve Bernier,20132014,NJD,R,R,78,3,9,12,-15,33,0.15,3,11,0,1,0,0,1,1,104,2.9,12:27,33.3
Jeff Halpern,20132014,PHX,R,C,69,5,7,12,-8,24,0.17,5,12,0,0,0,0,0,1,45,11.1,10:17,52.7
Scott Hannan,20132014,SJS,L,D,56,3,9,12,1,55,0.21,3,11,0,0,0,1,0,0,52,5.8,17:46,--
Willie Mitchell,20132014,LAK,L,D,76,1,11,12,14,58,0.16,1,10,0,2,0,0,0,0,73,1.4,20:20,--
Dylan Olsen,20132014,FLA,L,D,44,3,9,12,-3,8,0.27,3,11,0,1,0,0,0,0,60,5,15:26,--
Scott Gomez,20132014,FLA,L,C,46,2,10,12,-11,24,0.26,2,10,0,2,0,0,0,0,56,3.6,13:08,46.4
Grant Clitsome,20132014,WPG,L,D,32,2,10,12,-5,18,0.38,2,10,0,2,0,0,0,0,42,4.8,19:47,--
Luke Schenn,20132014,PHI,R,D,79,4,8,12,0,58,0.15,4,11,0,0,0,1,0,0,78,5.1,16:32,--
Patrick Bordeleau,20132014,COL,L,L,82,6,5,11,-1,115,0.13,6,11,0,0,0,0,0,1,37,16.2,6:53,33.3
Jeremy Morin,20132014,CHI,R,L,24,5,6,11,5,32,0.46,5,11,0,0,0,0,0,0,46,10.9,9:10,66.7
Sven Baertschi,20132014,CGY,L,L,26,2,9,11,-4,6,0.42,1,7,1,4,0,0,0,0,30,6.7,14:07,--
Peter Regin,20132014,"NYI,CHI",L,C,61,4,7,11,-5,20,0.18,4,8,0,1,0,2,0,0,69,5.8,11:26,44.4
Chris Thorburn,20132014,WPG,R,R,55,2,9,11,0,65,0.2,2,11,0,0,0,0,0,1,26,7.7,8:57,60.6
Emerson Etem,20132014,ANA,L,R,29,7,4,11,3,4,0.38,5,9,1,1,1,1,0,2,44,15.9,12:47,0
Lubomir Visnovsky,20132014,NYI,L,D,24,3,8,11,-1,10,0.46,1,4,2,7,0,0,1,1,34,8.8,20:32,--
Zach Bogosian,20132014,WPG,R,D,55,3,8,11,3,48,0.2,3,10,0,1,0,0,0,0,134,2.2,22:55,--
Michael Kostka,20132014,"CHI,TBL",R,D,28,4,7,11,10,8,0.39,4,11,0,0,0,0,0,1,49,8.2,15:26,--
Mark Fayne,20132014,NJD,R,D,72,4,7,11,-5,30,0.15,3,10,0,0,1,1,0,0,88,4.6,18:19,--
Stephen Gionta,20132014,NJD,R,C,66,4,7,11,-8,18,0.17,3,10,0,0,1,1,0,1,89,4.5,12:28,41
Jon Merrill,20132014,NJD,L,D,52,2,9,11,-3,12,0.21,2,9,0,2,0,0,1,2,45,4.4,19:14,--
Eric Gryba,20132014,OTT,R,D,57,2,9,11,9,64,0.19,2,10,0,0,0,1,0,0,57,3.5,17:31,--
Ryan Spooner,20132014,BOS,L,C,23,0,11,11,0,6,0.48,0,5,0,6,0,0,0,0,42,0,12:49,40.7
Brad Stuart,20132014,SJS,L,D,61,3,8,11,4,35,0.18,3,11,0,0,0,0,1,3,64,4.7,19:10,--
Trevor Lewis,20132014,LAK,R,C,73,6,5,11,-1,6,0.15,5,10,0,0,1,1,0,2,111,5.4,13:15,48.5
David Clarkson,20132014,TOR,R,R,60,5,6,11,-14,93,0.18,4,9,1,2,0,0,0,1,102,4.9,15:06,38.1
Peter Holland,20132014,"ANA,TOR",L,C,43,6,5,11,0,18,0.26,5,10,1,1,0,0,0,0,43,14,11:21,46.1
Craig Adams,20132014,PIT,R,R,82,5,6,11,-16,46,0.13,5,11,0,0,0,0,0,0,73,6.9,12:28,43.9
Jonathan Ericsson,20132014,DET,L,D,48,1,10,11,2,34,0.23,1,10,0,0,0,1,0,0,66,1.5,21:15,--
Ian Cole,20132014,STL,L,D,46,3,8,11,15,31,0.24,3,9,0,2,0,0,0,0,45,6.7,15:05,--
Corey Tropp,20132014,"BUF,CBJ",R,R,53,2,9,11,3,37,0.21,2,11,0,0,0,0,0,0,35,5.7,8:56,0
Dmitry Orlov,20132014,WSH,L,D,54,3,8,11,-1,19,0.2,3,10,0,1,0,0,0,0,59,5.1,19:36,--
Cory Sarich,20132014,COL,R,D,54,1,9,10,7,38,0.19,1,10,0,0,0,0,0,0,48,2.1,17:05,0
Torrey Mitchell,20132014,"MIN,BUF",R,C,67,2,8,10,-3,25,0.15,2,10,0,0,0,0,0,0,56,3.6,10:53,38.7
Bryan Allen,20132014,ANA,L,D,68,0,10,10,20,75,0.15,0,9,0,0,0,1,0,0,60,0,17:33,--
Stephane Robidas,20132014,"DAL,ANA",R,D,38,5,5,10,10,20,0.26,4,9,1,1,0,0,1,1,56,8.9,20:10,--
Yannick Weber,20132014,VAN,R,D,49,6,4,10,-7,16,0.2,3,5,3,5,0,0,0,2,70,8.6,11:55,--
Ryan Carter,20132014,NJD,L,L,62,7,3,10,-6,35,0.16,7,9,0,0,0,1,0,2,69,10.1,11:20,44.4
Tom Wilson,20132014,WSH,R,R,82,3,7,10,1,151,0.12,2,9,1,1,0,0,0,0,63,4.8,7:56,0
Steve Oleksy,20132014,WSH,R,D,33,2,8,10,7,53,0.3,2,10,0,0,0,0,0,1,27,7.4,15:16,--
Zbynek Michalek,20132014,PHX,R,D,59,2,8,10,6,24,0.17,2,10,0,0,0,0,0,1,78,2.6,20:59,--
Jordan Nolan,20132014,LAK,L,C,64,6,4,10,-1,54,0.16,6,10,0,0,0,0,0,1,58,10.3,9:00,25
Troy Bodie,20132014,TOR,R,R,47,3,7,10,6,26,0.21,3,10,0,0,0,0,0,0,50,6,8:38,28.6
Jay McClement,20132014,TOR,L,C,81,4,6,10,-8,32,0.12,4,9,0,0,0,1,0,1,67,6,14:46,53.7
Dennis Seidenberg,20132014,BOS,L,D,34,1,9,10,11,10,0.29,1,10,0,0,0,0,0,0,53,1.9,21:50,--
Robert Bortuzzo,20132014,PIT,R,D,54,0,10,10,-3,74,0.19,0,9,0,0,0,1,0,0,50,0,15:29,0
Joe Corvo,20132014,OTT,R,D,25,3,7,10,-7,10,0.4,3,8,0,2,0,0,0,0,54,5.6,17:31,--
Matt Halischuk,20132014,WPG,R,R,46,5,5,10,-3,6,0.22,5,10,0,0,0,0,0,1,56,8.9,11:20,50
Erik Gustafsson,20132014,PHI,L,D,31,2,8,10,7,6,0.32,2,8,0,2,0,0,0,0,30,6.7,17:31,--
Mark Barberio,20132014,TBL,L,D,49,5,5,10,10,28,0.2,4,9,1,1,0,0,0,0,54,9.3,14:35,--
B.J. Crombeen,20132014,TBL,R,R,55,3,7,10,-2,79,0.18,3,9,0,0,0,1,0,1,60,5,10:10,37.5
Brian Strait,20132014,NYI,L,D,47,3,6,9,-14,14,0.19,3,8,0,0,0,1,0,0,40,7.5,17:57,--
John-Michael Liles,20132014,"TOR,CAR",L,D,41,2,7,9,5,8,0.22,1,5,1,4,0,0,0,0,56,3.6,19:39,100
Radek Dvorak,20132014,CAR,R,R,60,4,5,9,3,41,0.15,4,9,0,0,0,0,0,2,52,7.7,10:38,50
Tom Sestito,20132014,VAN,L,L,77,5,4,9,-14,213,0.12,4,8,1,1,0,0,0,0,31,16.1,6:27,27.3
Cody Ceci,20132014,OTT,R,D,49,3,6,9,-5,14,0.18,3,9,0,0,0,0,1,2,82,3.7,17:12,--
Erik Gudbranson,20132014,FLA,R,D,65,3,6,9,-7,114,0.14,3,8,0,1,0,0,0,0,92,3.3,17:59,--
Nate Guenin,20132014,COL,R,D,68,1,8,9,3,46,0.13,1,9,0,0,0,0,0,0,52,1.9,17:17,--
Kevin Klein,20132014,"NSH,NYR",R,D,77,2,7,9,-7,21,0.12,2,9,0,0,0,0,0,0,73,2.7,17:20,--
Keith Ballard,20132014,MIN,L,D,45,2,7,9,-7,37,0.2,2,7,0,2,0,0,0,0,29,6.9,13:37,--
Pierre-Marc Bouchard,20132014,NYI,L,C,28,4,5,9,-9,12,0.32,3,8,1,1,0,0,0,1,51,7.8,13:57,60
Trevor Smith,20132014,TOR,L,C,28,4,5,9,-3,4,0.32,4,8,0,1,0,0,1,2,24,16.7,10:22,44.6
Mattias Ekholm,20132014,NSH,L,D,62,1,8,9,-8,10,0.15,1,8,0,0,0,1,0,0,58,1.7,16:49,--
Mike Weber,20132014,BUF,L,D,68,1,8,9,-29,73,0.13,1,8,0,0,0,1,0,0,47,2.1,17:49,--
Jay Beagle,20132014,WSH,R,C,62,4,5,9,-9,28,0.15,4,9,0,0,0,0,0,0,60,6.7,11:15,51.7
Adam Hall,20132014,PHI,R,R,80,4,5,9,-15,23,0.11,2,7,0,0,2,2,0,0,61,6.6,9:50,59.6
David Schlemko,20132014,PHX,L,D,48,1,8,9,2,18,0.19,1,6,0,3,0,0,0,0,61,1.6,16:24,--
Jayson Megna,20132014,PIT,R,C,36,5,4,9,1,6,0.25,5,9,0,0,0,0,0,2,36,13.9,10:29,20
Shawn Thornton,20132014,BOS,R,L,64,5,3,8,3,74,0.13,5,8,0,0,0,0,0,1,93,5.4,8:48,33.3
Vincent Trocheck,20132014,FLA,R,C,20,5,3,8,-11,6,0.4,3,6,1,1,1,1,0,0,38,13.2,18:53,47.7
Henrik Tallinder,20132014,BUF,L,D,64,2,6,8,-21,34,0.13,2,8,0,0,0,0,0,0,40,5,19:00,100
Derek Dorsett,20132014,NYR,R,R,51,4,4,8,-1,128,0.16,4,8,0,0,0,0,0,0,67,6,11:02,0
Paul Bissonnette,20132014,PHX,L,L,39,2,6,8,6,53,0.21,2,8,0,0,0,0,0,0,25,8,4:45,33.3
Daniel Cleary,20132014,DET,L,R,52,4,4,8,-11,31,0.15,4,7,0,0,0,1,0,1,64,6.3,13:54,54.6
Michal Rozsival,20132014,CHI,R,D,42,1,7,8,7,32,0.19,1,8,0,0,0,0,0,0,39,2.6,16:39,--
Ryan Reaves,20132014,STL,R,R,63,2,6,8,-1,126,0.13,2,8,0,0,0,0,0,0,25,8,8:31,75
Connor Murphy,20132014,PHX,R,D,30,1,7,8,5,10,0.27,1,8,0,0,0,0,0,1,30,3.3,17:59,--
Tim Kennedy,20132014,PHX,L,L,37,2,6,8,0,4,0.22,2,8,0,0,0,0,0,0,42,4.8,11:46,36.7
Nate Prosser,20132014,MIN,R,D,53,2,6,8,2,58,0.15,2,6,0,1,0,1,1,2,30,6.7,14:32,--
Kyle Clifford,20132014,LAK,L,L,71,3,5,8,6,81,0.11,3,8,0,0,0,0,0,0,74,4.1,10:10,50
Anton Volchenkov,20132014,NJD,L,D,56,0,8,8,3,20,0.14,0,7,0,0,0,1,0,0,42,0,16:47,--
Kevin Connauton,20132014,DAL,L,D,36,1,7,8,-6,16,0.22,1,6,0,2,0,0,0,0,56,1.8,15:20,--
Brett Bellemore,20132014,CAR,R,D,64,2,6,8,-1,45,0.13,2,8,0,0,0,0,0,0,54,3.7,17:28,--
Brian McGrattan,20132014,CGY,R,R,76,4,4,8,-4,100,0.11,4,8,0,0,0,0,0,0,79,5.1,6:43,66.7
Ladislav Smid,20132014,"EDM,CGY",L,D,73,2,6,8,-10,78,0.11,2,8,0,0,0,0,0,0,41,4.9,18:08,--
Andrej Sustr,20132014,TBL,R,D,43,1,7,8,3,16,0.19,1,6,0,0,0,2,0,0,39,2.6,15:48,--
Matt Frattin,20132014,"LAK,CBJ",R,R,44,2,5,7,-4,11,0.16,1,5,1,2,0,0,0,0,61,3.3,12:01,50
Cody McCormick,20132014,"BUF,MIN",R,C,43,2,5,7,-6,52,0.16,2,7,0,0,0,0,0,0,26,7.7,8:55,45
Mark Pysyk,20132014,BUF,R,D,44,1,6,7,-11,16,0.16,1,5,0,2,0,0,1,1,51,2,19:37,--
Tom Pyatt,20132014,TBL,L,L,27,3,4,7,-2,4,0.26,3,7,0,0,0,0,0,1,27,11.1,11:28,52.3
Tanner Pearson,20132014,LAK,L,L,25,3,4,7,2,8,0.28,2,6,1,1,0,0,0,1,31,9.7,10:49,50
Drew Shore,20132014,FLA,R,C,24,5,2,7,-1,8,0.29,3,5,1,1,1,1,0,1,23,21.7,12:00,41.4
Luke Glendening,20132014,DET,R,C,56,1,6,7,-8,22,0.13,1,7,0,0,0,0,0,0,54,1.9,13:55,48.5
Eric O'Dell,20132014,WPG,R,C,30,3,4,7,-2,10,0.23,3,7,0,0,0,0,0,1,17,17.7,9:41,50
Marc-Andre Cliche,20132014,COL,R,C,76,1,6,7,-11,17,0.09,1,6,0,0,0,1,0,0,69,1.5,10:34,46
Matt Hendricks,20132014,"NSH,EDM",L,C,77,5,2,7,-11,112,0.09,4,6,0,0,1,1,0,1,102,4.9,12:44,54
Rich Clune,20132014,NSH,L,L,58,3,4,7,-7,166,0.12,3,7,0,0,0,0,0,1,29,10.3,8:27,--
Sheldon Brookbank,20132014,CHI,R,D,48,2,5,7,2,52,0.15,2,7,0,0,0,0,0,1,43,4.7,12:53,--
Zac Dalpe,20132014,VAN,R,C,55,4,3,7,-7,6,0.13,3,6,1,1,0,0,0,0,52,7.7,7:08,45.9
Beau Bennett,20132014,PIT,R,R,21,3,4,7,-2,0,0.33,3,7,0,0,0,0,0,1,27,11.1,13:51,100
Kevin Westgarth,20132014,"CAR,CGY",R,R,48,4,3,7,-4,68,0.15,4,7,0,0,0,0,0,1,31,12.9,6:30,20
Anton Belov,20132014,EDM,L,D,57,1,6,7,-12,34,0.12,1,5,0,2,0,0,0,0,54,1.9,16:41,--
Reid Boucher,20132014,NJD,L,C,23,2,5,7,2,4,0.3,2,7,0,0,0,0,0,0,27,7.4,11:21,33.3
Ryan White,20132014,MTL,R,C,52,2,4,6,-8,50,0.12,2,6,0,0,0,0,0,1,51,3.9,9:41,50.8
Matt Ellis,20132014,BUF,L,L,50,4,2,6,-6,4,0.12,4,6,0,0,0,0,0,0,70,5.7,9:28,41.6
Luca Sbisa,20132014,ANA,L,D,30,1,5,6,0,43,0.2,1,6,0,0,0,0,0,0,30,3.3,17:03,--
Connor Carrick,20132014,WSH,R,D,34,1,5,6,-9,23,0.18,1,6,0,0,0,0,0,0,26,3.9,15:58,--
Matt Greene,20132014,LAK,R,D,38,2,4,6,6,47,0.16,2,6,0,0,0,0,0,0,38,5.3,15:53,0
Martin Marincin,20132014,EDM,L,D,44,0,6,6,-2,16,0.14,0,4,0,1,0,1,0,0,28,0,19:10,--
Ryan Wilson,20132014,COL,L,D,28,0,6,6,1,12,0.21,0,6,0,0,0,0,0,0,23,0,14:40,0
Victor Bartley,20132014,NSH,L,D,50,1,5,6,0,23,0.12,1,6,0,0,0,0,0,0,21,4.8,15:22,--
Eric Tangradi,20132014,WPG,L,L,55,3,3,6,-6,21,0.11,3,6,0,0,0,0,0,0,52,5.8,8:39,100
Brian Lashoff,20132014,DET,L,D,75,1,5,6,-2,36,0.08,1,6,0,0,0,0,0,0,38,2.6,14:26,--
Mike Hoffman,20132014,OTT,L,C,25,3,3,6,-2,2,0.24,2,3,1,3,0,0,0,0,61,4.9,13:11,66.7
Adam McQuaid,20132014,BOS,R,D,30,1,5,6,12,69,0.2,1,6,0,0,0,0,0,0,25,4,16:03,--
Nate Schmidt,20132014,WSH,L,D,29,2,4,6,4,6,0.21,2,6,0,0,0,0,0,0,41,4.9,18:42,--
Keaton Ellerby,20132014,WPG,L,D,51,2,4,6,4,2,0.12,1,5,1,1,0,0,0,1,33,6.1,13:55,--
Adam Pardy,20132014,WPG,L,D,60,0,6,6,4,38,0.1,0,6,0,0,0,0,0,0,47,0,14:25,--
Ryan Jones,20132014,EDM,L,L,52,2,4,6,0,40,0.12,2,6,0,0,0,0,0,1,59,3.4,9:50,33.3
Brandon McMillan,20132014,PHX,L,L,22,2,4,6,0,4,0.27,2,6,0,0,0,0,0,0,35,5.7,12:35,50
Kevan Miller,20132014,BOS,R,D,47,1,5,6,20,38,0.13,1,6,0,0,0,0,0,1,41,2.4,17:28,--
Francis Bouillon,20132014,MTL,L,D,52,2,4,6,-5,34,0.12,2,5,0,1,0,0,1,1,34,5.9,17:41,--
J.T. Miller,20132014,NYR,L,C,30,3,3,6,-6,18,0.2,3,4,0,2,0,0,0,0,46,6.5,11:27,51
Jordan Schroeder,20132014,VAN,R,C,25,3,3,6,-7,2,0.24,3,5,0,1,0,0,0,0,25,12,12:01,45.9
Dalton Prout,20132014,CBJ,R,D,49,2,4,6,-7,37,0.12,2,6,0,0,0,0,0,0,56,3.6,17:12,0
Jordan Leopold,20132014,STL,L,D,27,1,5,6,1,6,0.22,1,4,0,2,0,0,0,0,40,2.5,15:36,--
Tim Gleason,20132014,"CAR,TOR",L,D,56,1,5,6,-21,65,0.11,1,6,0,0,0,0,0,0,43,2.3,16:38,--
Tim Jackman,20132014,"CGY,ANA",R,R,36,4,1,5,-3,103,0.14,4,5,0,0,0,0,0,0,46,8.7,7:06,66.7
Mark Fistric,20132014,ANA,L,D,34,1,4,5,9,28,0.15,1,4,0,1,0,0,0,0,22,4.6,15:24,--
Will Acton,20132014,EDM,L,C,30,3,2,5,-2,21,0.17,3,5,0,0,0,0,0,1,18,16.7,8:08,50.3
Patrick Eaves,20132014,"DET,NSH",R,R,30,2,3,5,-7,2,0.17,1,2,1,3,0,0,0,0,53,3.8,11:16,46.7
Ed Jovanovski,20132014,FLA,L,D,37,1,4,5,-6,39,0.14,1,3,0,1,0,1,0,0,44,2.3,16:10,--
Clayton Stoner,20132014,MIN,L,D,63,1,4,5,-6,84,0.08,1,5,0,0,0,0,0,0,48,2.1,13:20,--
Jason Zucker,20132014,MIN,L,L,21,4,1,5,2,2,0.24,3,3,1,2,0,0,0,1,40,10,12:59,--
Bracken Kearns,20132014,SJS,L,C,25,3,2,5,-2,6,0.2,2,4,1,1,0,0,0,0,37,8.1,13:12,42.3
Taylor Pyatt,20132014,"NYR,PIT",L,L,56,4,1,5,-24,20,0.09,3,4,1,1,0,0,0,1,52,7.7,11:35,53.9
Simon Despres,20132014,PIT,L,D,34,0,5,5,4,26,0.15,0,4,0,1,0,0,0,0,41,0,16:45,--
Anthony Peluso,20132014,WPG,R,R,53,2,3,5,-5,65,0.09,2,5,0,0,0,0,0,0,24,8.3,5:46,33.3
Jesse Joensuu,20132014,EDM,L,L,42,3,2,5,-16,16,0.12,2,4,1,1,0,0,0,1,41,7.3,9:19,0
Daniel Carcillo,20132014,"LAK,NYR",L,L,57,4,1,5,-1,100,0.09,4,5,0,0,0,0,0,2,44,9.1,9:17,100
Nick Schultz,20132014,"EDM,CBJ",L,D,69,0,5,5,-13,28,0.07,0,4,0,0,0,1,0,0,35,0,16:19,--
Mike Brown,20132014,"EDM,SJS",R,R,56,2,3,5,-9,94,0.09,2,5,0,0,0,0,0,0,45,4.4,7:09,66.7
Brad Malone,20132014,COL,L,C,32,3,2,5,-4,23,0.16,3,5,0,0,0,0,0,0,16,18.8,6:46,46.9
Luke Gazdic,20132014,EDM,L,L,67,2,2,4,-8,127,0.06,2,4,0,0,0,0,0,0,30,6.7,5:48,100
Stephen Weiss,20132014,DET,L,C,26,2,2,4,-4,12,0.15,2,3,0,0,0,1,1,1,28,7.1,14:46,51.5
Eric Boulton,20132014,NYI,L,L,23,2,2,4,0,88,0.17,2,4,0,0,0,0,0,0,21,9.5,6:25,--
Zac Rinaldo,20132014,PHI,L,C,67,2,2,4,-13,153,0.06,2,4,0,0,0,0,0,1,54,3.7,7:42,66.7
Mike Komisarek,20132014,CAR,R,D,32,0,4,4,-4,14,0.13,0,4,0,0,0,0,0,0,20,0,11:42,--
Dustin Jeffrey,20132014,"PIT,DAL",L,L,34,2,2,4,-4,2,0.12,2,4,0,0,0,0,0,0,30,6.7,9:34,47.8
Peter Harrold,20132014,NJD,R,D,33,0,4,4,-2,14,0.12,0,4,0,0,0,0,0,0,32,0,18:40,--
John Erskine,20132014,WSH,L,D,37,1,3,4,-5,56,0.11,1,4,0,0,0,0,0,0,38,2.6,15:36,--
Bryce Salvador,20132014,NJD,L,D,40,1,3,4,-2,29,0.1,1,4,0,0,0,0,0,0,24,4.2,20:18,--
Carlo Colaiacovo,20132014,STL,L,D,25,1,3,4,-4,18,0.16,1,3,0,1,0,0,0,0,18,5.6,15:09,--
Rob Scuderi,20132014,PIT,L,D,53,0,4,4,-8,2,0.08,0,4,0,0,0,0,0,0,28,0,18:55,--
