#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
373,"Havlat, Martin",LW,33,Stnd,UFA,"$1,500,000",40,49,5,9,14,14:48,"$30,612","$300,000","$166,666","$107,142","$2,533"
374,"Nugent-Hopkins, Ryan","C, LW",21,Stnd,UFA,"$6,000,000",76,189,24,32,56,20:38,"$31,746","$250,000","$187,500","$107,142","$3,826"
375,"Marchand, Brad",LW,26,Stnd,UFA,"$4,500,000",77,180,24,18,42,16:54,"$25,000","$187,500","$250,000","$107,142","$3,458"
376,"Kelly, Chris","C, LW",34,Stnd,UFA,"$3,000,000",80,112,7,21,28,15:08,"$26,785","$428,571","$142,857","$107,142","$2,477"
377,"Smith, Ben","RW, C",26,Stnd,UFA,"$1,500,000",80,92,7,7,14,13:03,"$16,304","$214,285","$214,285","$107,142","$1,436"
378,"Callahan, Ryan",RW,29,Stnd,UFA,"$5,800,000",77,191,24,30,54,17:44,"$30,366","$241,666","$193,333","$107,407","$4,247"
379,"Fisher, Mike",C,34,Stnd,UFA,"$4,200,000",59,111,19,20,39,18:26,"$37,837","$221,052","$210,000","$107,692","$3,861"
380,"Kronwall, Niklas",LD,33,Stnd,UFA,"$4,750,000",80,101,9,35,44,23:50,"$47,029","$527,777","$135,714","$107,954","$2,491"
381,"St. Louis, Martin",RW,39,35+,UFA,"$5,625,000",74,144,21,31,52,17:33,"$39,062","$267,857","$181,451","$108,173","$4,331"
382,"Johnson, Jack",LD,27,Stnd,UFA,"$4,357,143",79,141,8,32,40,24:09:00,"$30,901","$544,642","$136,160","$108,928","$2,283"
383,"Duchene, Matt","C, LW",23,Stnd,UFA,"$6,000,000",82,207,21,34,55,18:34,"$28,985","$285,714","$176,470","$109,090","$3,940"
384,"O'Reilly, Ryan",C,23,Stnd,UFA,"$6,000,000",82,171,17,38,55,19:43,"$35,087","$352,941","$157,894","$109,090","$3,711"
385,"Kassian, Zack",RW,23,Stnd,RFA,"$1,750,000",42,55,10,6,16,12:37,"$31,818","$175,000","$291,666","$109,375","$3,302"
386,"Smith, Trevor",C,29,Stnd,UFA,"$550,000",54,46,2,3,5,11:03,"$11,956","$275,000","$183,333","$110,000",$921
387,"Duclair, Anthony","LW, RW",19,ELC,RFA,"$772,500",18,18,1,6,7,12:09,"$42,916","$772,500","$128,750","$110,357","$3,532"
388,"Strait, Brian",LD,26,Stnd,UFA,"$775,000",52,59,2,5,7,18:22,"$13,135","$387,500","$155,000","$110,714",$811
389,"Legwand, David","C, LW",34,Stnd,UFA,"$3,000,000",80,91,9,18,27,13:53,"$32,967","$333,333","$166,666","$111,111","$2,701"
390,"Klein, Kevin",RD,30,Stnd,UFA,"$2,900,000",65,76,9,17,26,18:29,"$38,157","$322,222","$170,588","$111,538","$2,413"
391,"Oleksiak, Jamie",LD,22,ELC,RFA,"$894,167",36,36,1,7,8,13:23,"$24,837","$894,167","$127,738","$111,770","$1,855"
392,"Miller, Andrew",C,26,Stnd,RFA,"$675,000",9,14,1,5,6,13:45,"$48,214","$675,000","$135,000","$112,500","$5,454"
393,"Spezza, Jason","C, RW",31,Stnd,UFA,"$7,000,000",82,204,17,45,62,17:13,"$34,313","$411,764","$155,555","$112,903","$4,958"
394,"Nash, Rick","LW, RW",30,Stnd,UFA,"$7,800,000",79,304,42,27,69,17:27,"$25,657","$185,714","$288,888","$113,043","$5,658"
395,"Giroux, Claude","LW, C, RW",26,Stnd,UFA,"$8,275,000",81,279,25,48,73,20:33,"$29,659","$331,000","$172,395","$113,356","$4,971"
396,"Komarov, Leo","RW, LW, C",27,Stnd,UFA,"$2,950,000",62,84,8,18,26,14:41,"$35,119","$368,750","$163,888","$113,461","$3,240"
397,"Miller, Kevan",RD,27,Stnd,UFA,"$800,000",41,37,2,5,7,18:02,"$21,621","$400,000","$160,000","$114,285","$1,082"
398,"Markov, Andrei",LD,36,35+,UFA,"$5,750,000",81,135,10,40,50,24:54:00,"$42,592","$575,000","$143,750","$115,000","$2,850"
399,"Stewart, Chris","RW, LW",27,Stnd,UFA,"$4,150,000",81,155,14,22,36,15:53,"$26,774","$296,428","$188,636","$115,277","$3,225"
400,"Strålman, Anton",RD,28,Stnd,UFA,"$4,500,000",82,138,9,30,39,21:56,"$32,608","$500,000","$150,000","$115,384","$2,502"
401,"Datsyuk, Pavel","C, LW",36,35+,UFA,"$7,500,000",63,165,26,39,65,19:03,"$45,454","$288,461","$192,307","$115,384","$6,249"
402,"Cole, Erik",LW,36,Stnd,UFA,"$4,500,000",68,122,21,18,39,14:32,"$36,885","$214,285","$250,000","$115,384","$4,553"
403,"Byfuglien, Dustin",RD,29,Stnd,UFA,"$5,200,000",69,209,18,27,45,22:41,"$24,880","$288,888","$192,592","$115,555","$3,322"
404,"Hendricks, Matt","RW, C, LW",33,Stnd,UFA,"$1,850,000",71,103,8,8,16,13:09,"$17,961","$231,250","$231,250","$115,625","$1,981"
405,"Dubinsky, Brandon","C, LW",28,Stnd,UFA,"$4,200,000",47,100,13,23,36,18:03,"$42,000","$323,076","$182,608","$116,666","$4,950"
406,"Hamonic, Travis",RD,24,Stnd,UFA,"$3,857,143",71,132,5,28,33,21:47,"$29,220","$771,428","$137,755","$116,883","$2,493"
407,"Marleau, Patrick","LW, C",35,Stnd,UFA,"$6,666,667",82,233,19,38,57,19:35,"$28,612","$350,877","$175,438","$116,959","$4,151"
408,"Gagner, Sam","C, RW",25,Stnd,UFA,"$4,800,000",81,183,15,26,41,17:14,"$26,229","$320,000","$184,615","$117,073","$3,438"
409,"Varone, Philip",C,24,ELC,RFA,"$586,667",28,28,3,2,5,13:26,"$20,952","$195,555","$293,333","$117,333","$1,559"
410,"Michalek, Milan","LW, RW",30,Stnd,UFA,"$4,000,000",66,130,13,21,34,16:22,"$30,769","$307,692","$190,476","$117,647","$3,703"
411,"Pouliot, Benoit",LW,28,Stnd,UFA,"$4,000,000",58,105,19,15,34,16:37,"$38,095","$210,526","$266,666","$117,647","$4,150"
412,"Fowler, Cam",LD,23,Stnd,UFA,"$4,000,000",80,87,7,27,34,21:08,"$45,977","$571,428","$148,148","$117,647","$2,365"
413,"Ovechkin, Alex","LW, RW",29,Stnd,UFA,"$9,538,462",81,395,53,28,81,20:19,"$24,148","$179,970","$340,659","$117,758","$5,796"
414,"Getzlaf, Ryan",C,29,Stnd,UFA,"$8,250,000",77,191,25,45,70,20:05,"$43,193","$329,999","$183,333","$117,857","$5,334"
415,"MacKenzie, Derek","C, LW",33,Stnd,UFA,"$1,300,000",82,72,5,6,11,12:27,"$18,055","$259,999","$216,666","$118,181","$1,273"
416,"Schultz, Justin",RD,24,Stnd,RFA,"$3,675,000",81,122,6,25,31,22:36,"$30,122","$612,500","$147,000","$118,548","$2,007"
417,"Postma, Paul",RD,25,Stnd,RFA,"$712,500",42,40,2,4,6,14:07,"$17,812","$356,250","$178,125","$118,750","$1,201"
418,"Cammalleri, Mike","LW, C",32,Stnd,UFA,"$5,000,000",68,156,27,15,42,18:19,"$32,051","$185,185","$333,333","$119,047","$4,014"
419,"Korpikoski, Lauri","LW, RW",28,Stnd,UFA,"$2,500,000",69,82,6,15,21,15:14,"$30,487","$416,666","$166,666","$119,047","$2,378"
420,"Sekera, Andrej",LD/RD,28,Stnd,UFA,"$2,750,000",73,100,3,20,23,21:59,"$27,500","$916,666","$137,500","$119,565","$1,713"
421,"Read, Matt","RW, LW",28,Stnd,UFA,"$3,625,000",80,142,8,22,30,17:33,"$25,528","$453,125","$164,772","$120,833","$2,581"
422,"Gionta, Brian",RW,35,35+,UFA,"$4,250,000",69,153,13,22,35,18:03,"$27,777","$326,923","$193,181","$121,428","$3,412"
423,"Parise, Zach",LW,30,Stnd,UFA,"$7,538,461",74,259,33,29,62,19:11,"$29,106","$228,438","$259,946","$121,588","$5,310"
424,"Anisimov, Artem","C, LW",26,Stnd,UFA,"$3,283,333",52,88,7,20,27,16:22,"$37,310","$469,047","$164,166","$121,604","$3,857"
425,"Moulson, Matt",LW,31,Stnd,UFA,"$5,000,000",77,156,13,28,41,17:41,"$32,051","$384,615","$178,571","$121,951","$3,672"
426,"Ferland, Micheal","LW, RW",22,ELC,RFA,"$611,667",26,34,2,3,5,10:31,"$17,990","$305,833","$203,889","$122,333","$2,236"
427,"Slater, Jim",C,32,Stnd,UFA,"$1,600,000",82,51,5,8,13,9:12,"$31,372","$320,000","$200,000","$123,076","$2,120"
428,"Keith, Duncan",LD,31,Stnd,UFA,"$5,538,462",80,171,10,35,45,25:33:00,"$32,388","$553,846","$158,241","$123,076","$2,709"
429,"Pouliot, Derrick",LD,20,ELC,RFA,"$863,333",34,56,2,5,7,17:32,"$15,416","$431,666","$172,666","$123,333","$1,448"
430,"Murphy, Connor",RD,21,ELC,RFA,"$863,333",73,72,4,3,7,16:48,"$11,990","$215,833","$287,777","$123,333",$703
431,"Vitale, Joe","C, RW",29,Stnd,UFA,"$1,116,667",70,55,3,6,9,11:13,"$20,303","$372,222","$186,111","$124,074","$1,422"
432,"Barberio, Mark",LD,24,Stnd,UFA,"$874,125",52,53,1,6,7,16:46,"$16,492","$874,124","$145,687","$124,875","$1,002"
433,"Rinaldo, Zac",LW,24,Stnd,RFA,"$750,000",58,45,1,5,6,8:55,"$16,666","$750,000","$150,000","$124,999","$1,450"
434,"Vanek, Thomas","LW, RW",30,Stnd,UFA,"$6,500,000",80,171,21,31,52,16:12,"$38,011","$309,523","$209,677","$125,000","$5,015"
435,"Hemsky, Ales",RW,31,Stnd,UFA,"$4,000,000",76,140,11,21,32,13:38,"$28,571","$363,636","$190,476","$125,000","$3,860"
436,"Trotman, Zach",RD,24,Stnd,UFA,"$625,000",27,46,1,4,5,16:24,"$13,586","$625,000","$156,250","$125,000","$1,411"
437,"Bergeron, Patrice",C,29,Stnd,UFA,"$6,875,000",81,234,23,32,55,18:07,"$29,380","$298,913","$214,843","$125,000","$4,684"
438,"Dillon, Brenden",LD,24,Stnd,RFA,"$1,250,000",80,91,2,8,10,19:34,"$13,736","$625,000","$156,250","$125,000",$798
439,"Goligoski, Alex",LD/RD,29,Stnd,UFA,"$4,600,000",81,122,4,32,36,23:48,"$37,704","$1,150,000","$143,750","$127,777","$2,386"
440,"Ekman-Larsson, Oliver",LD,23,Stnd,UFA,"$5,500,000",82,264,23,20,43,25:12:00,"$20,833","$239,130","$275,000","$127,906","$2,661"
441,"McKenzie, Curtis",LW,23,ELC,RFA,"$645,000",36,41,4,1,5,11:32,"$15,731","$161,250","$645,000","$129,000","$1,553"
442,"Hanzal, Martin",C,27,Stnd,UFA,"$3,100,000",37,85,8,16,24,17:44,"$36,470","$387,500","$193,750","$129,166","$4,724"
443,"Versteeg, Kris","LW, RW",28,Stnd,UFA,"$4,400,000",61,134,14,20,34,15:50,"$32,835","$314,285","$220,000","$129,411","$4,555"
444,"Eller, Lars",C,25,Stnd,UFA,"$3,500,000",77,150,15,12,27,15:29,"$23,333","$233,333","$291,666","$129,629","$2,935"
445,"Strachan, Tyson",RD,30,Stnd,UFA,"$650,000",46,38,0,5,5,18:59,"$17,105",∞,"$130,000","$130,000",$744
446,"Kessel, Phil",RW,27,Stnd,UFA,"$8,000,000",82,280,25,36,61,18:47,"$28,571","$320,000","$222,222","$131,147","$5,194"
447,"Holzer, Korbinian",RD,26,Stnd,UFA,"$787,500",34,32,0,6,6,17:06,"$24,609",∞,"$131,250","$131,250","$1,354"
448,"Bournival, Michaël",LW,22,ELC,RFA,"$660,000",29,27,3,2,5,7:53,"$24,444","$220,000","$330,000","$132,000","$2,886"
449,"Shore, Nick",C,22,ELC,RFA,"$925,000",34,33,1,6,7,11:05,"$28,030","$925,000","$154,166","$132,142","$2,454"
450,"Purcell, Teddy","RW, LW",29,Stnd,UFA,"$4,500,000",82,146,12,22,34,17:09,"$30,821","$375,000","$204,545","$132,352","$3,199"
451,"Alzner, Karl",LD,26,Stnd,UFA,"$2,800,000",82,72,5,16,21,19:25,"$38,888","$560,000","$175,000","$133,333","$1,758"
452,"Jones, David",RW,30,Stnd,UFA,"$4,000,000",67,114,14,16,30,14:20,"$35,087","$285,714","$250,000","$133,333","$4,165"
453,"Campbell, Gregory","C, LW",31,Stnd,UFA,"$1,600,000",70,64,6,6,12,12:08,"$25,000","$266,666","$266,666","$133,333","$1,883"
454,"Morin, Jeremy","LW, RW",23,Stnd,UFA,"$800,000",43,73,2,4,6,10:12,"$10,958","$400,000","$200,000","$133,333","$1,823"
455,"Goc, Marcel",C,31,Stnd,UFA,"$1,200,000",74,77,3,6,9,11:40,"$15,584","$399,999","$199,999","$133,333","$1,389"
456,"Gleason, Tim",D,31,Stnd,UFA,"$1,200,000",72,54,1,8,9,16:19,"$22,222","$1,200,000","$150,000","$133,333","$1,021"
457,"Letang, Kris",RD,27,Stnd,UFA,"$7,250,000",69,197,11,43,54,25:29:00,"$36,802","$659,090","$168,604","$134,259","$4,123"
458,"Prout, Dalton",RD,24,Stnd,RFA,"$1,075,000",63,64,0,8,8,18:24,"$16,796",∞,"$134,375","$134,375",$927
459,"Kulemin, Nikolai","LW, RW",28,Stnd,UFA,"$4,187,500",82,115,15,16,31,14:52,"$36,413","$279,166","$261,718","$135,080","$3,435"
460,"Neal, James","RW, LW",27,Stnd,UFA,"$5,000,000",67,221,23,14,37,18:05,"$22,624","$217,391","$357,142","$135,135","$4,126"
461,"Green, Mike",RD,29,Stnd,UFA,"$6,083,333",72,159,10,35,45,19:06,"$38,259","$608,333","$173,809","$135,185","$4,423"
462,"Malkin, Evgeni",C,28,Stnd,UFA,"$9,500,000",69,212,28,42,70,18:58,"$44,811","$339,285","$226,190","$135,714","$7,259"
463,"Mitchell, Torrey","C, RW",29,Stnd,UFA,"$1,900,000",65,55,6,8,14,14:12,"$34,545","$316,666","$237,500","$135,714","$2,058"
464,"Demers, Jason",RD,26,Stnd,UFA,"$3,400,000",81,99,5,20,25,19:07,"$34,343","$680,000","$170,000","$136,000","$2,195"
465,"Burrows, Alexandre","RW, LW",33,Stnd,UFA,"$4,500,000",70,145,18,15,33,15:28,"$31,034","$250,000","$300,000","$136,363","$4,156"
466,"Greene, Andy",LD/RD,32,Stnd,UFA,"$3,000,000",82,83,3,19,22,23:32,"$36,144","$1,000,000","$157,894","$136,363","$1,554"
467,"Lucic, Milan",LW,26,Stnd,UFA,"$6,000,000",81,141,18,26,44,16:21,"$42,553","$333,333","$230,769","$136,363","$4,530"
468,"Raymond, Mason",LW,29,Stnd,UFA,"$3,150,000",57,123,12,11,23,14:48,"$25,609","$262,500","$286,363","$136,956","$3,733"
469,"Berglund, Patrik","C, LW",26,Stnd,UFA,"$3,700,000",77,145,12,15,27,14:34,"$25,517","$308,333","$246,666","$137,037","$3,298"
470,"Sharp, Patrick","LW, C",33,Stnd,UFA,"$5,900,000",68,230,16,27,43,16:48,"$25,652","$368,750","$218,518","$137,209","$5,164"
471,"Kozun, Brandon",RW,24,Stnd,RFA,"$550,000",20,8,2,2,4,7:54,"$68,750","$275,000","$275,000","$137,500","$3,481"
472,"Fraser, Mark",D,28,Stnd,UFA,"$550,000",34,19,0,4,4,16:16,"$28,947",∞,"$137,500","$137,500",$994
473,"Kampfer, Steven",RD,26,Stnd,RFA,"$550,000",25,28,2,2,4,17:11,"$19,642","$275,000","$275,000","$137,500","$1,280"
474,"Sill, Zach",C,26,Stnd,UFA,"$550,000",63,43,1,3,4,8:22,"$12,790","$550,000","$183,333","$137,500","$1,043"
475,"Prust, Brandon","LW, C",30,Stnd,UFA,"$2,500,000",82,78,4,14,18,12:57,"$32,051","$625,000","$178,571","$138,888","$2,354"
476,"Petry, Jeff",RD,27,Stnd,UFA,"$3,075,000",78,126,7,15,22,21:15,"$24,404","$439,285","$205,000","$139,772","$1,855"
477,"Hillen, Jack",D,28,Stnd,UFA,"$700,000",38,24,0,5,5,12:51,"$29,166",∞,"$140,000","$140,000","$1,433"
478,"Cullen, Matt","C, LW",38,35+,UFA,"$3,500,000",62,90,7,18,25,13:00,"$38,888","$500,000","$194,444","$140,000","$4,342"
479,"Koivu, Mikko",C,31,Stnd,UFA,"$6,750,000",80,179,14,34,48,19:16,"$37,709","$482,142","$198,529","$140,625","$4,379"
480,"Erat, Martin",RW,33,Stnd,UFA,"$4,500,000",79,91,9,23,32,15:51,"$49,450","$500,000","$195,652","$140,625","$3,593"
481,"Pietrangelo, Alex",RD,24,Stnd,UFA,"$6,500,000",81,195,7,39,46,25:24:00,"$33,333","$928,571","$166,666","$141,304","$3,159"
482,"Chaput, Michael",C,22,ELC,RFA,"$706,667",33,23,1,4,5,10:11,"$30,724","$706,667","$176,666","$141,333","$2,102"
483,"Brodziak, Kyle",C,30,Stnd,UFA,"$2,833,333",73,86,9,11,20,13:02,"$32,945","$314,814","$257,575","$141,666","$2,977"
484,"McDonagh, Ryan",LD,25,Stnd,UFA,"$4,700,000",71,148,8,25,33,23:07,"$31,756","$587,500","$188,000","$142,424","$2,863"
485,"Hannan, Scott",D,35,35+,UFA,"$1,000,000",58,53,2,5,7,16:18,"$18,867","$499,999","$200,000","$142,857","$1,057"
486,"Volchenkov, Anton",D,32,Stnd,UFA,"$1,000,000",46,35,0,7,7,13:10,"$28,571",∞,"$142,857","$142,857","$1,651"
487,"Bickell, Bryan",LW,28,Stnd,UFA,"$4,000,000",80,113,14,14,28,12:04,"$35,398","$285,714","$285,714","$142,857","$4,143"
488,"Fedun, Taylor",RD,26,Stnd,UFA,"$575,000",7,12,0,4,4,16:59,"$47,916",∞,"$143,750","$143,750","$4,836"
489,"Laughton, Scott","LW, C",20,ELC,RFA,"$863,333",31,51,2,4,6,12:43,"$16,928","$431,666","$215,833","$143,888","$2,189"
490,"Bergenheim, Sean",LW,30,Stnd,UFA,"$2,750,000",56,108,9,10,19,13:07,"$25,462","$305,555","$275,000","$144,736","$3,743"
491,"Marincin, Martin",LD,22,ELC,RFA,"$730,000",41,38,1,4,5,18:38,"$19,210","$730,000","$182,500","$146,000",$955
492,"Doan, Shane","RW, LW",38,35+,UFA,"$5,300,000",79,189,14,22,36,18:52,"$28,042","$378,571","$240,909","$147,222","$3,555"
493,"Baertschi, Sven",LW,22,ELC,RFA,"$894,167",18,15,2,4,6,9:40,"$59,611","$447,083","$223,541","$149,027","$5,138"
494,"Subban, P.K.",RD,25,Stnd,UFA,"$9,000,000",82,170,15,45,60,26:12:00,"$52,941","$600,000","$200,000","$150,000","$4,189"
495,"Gibbons, Brian","C, RW, LW",26,Stnd,UFA,"$750,000",25,21,0,5,5,13:49,"$35,714",∞,"$150,000","$150,000","$2,171"
496,"Gagne, Simon",RW,34,Stnd,UFA,"$600,000",23,27,3,1,4,11:18,"$22,222","$200,000","$600,000","$150,000","$2,308"
497,"Stastny, Paul","C, LW",29,Stnd,UFA,"$7,000,000",74,143,16,30,46,17:37,"$48,951","$437,500","$233,333","$152,173","$5,369"
498,"Doughty, Drew",RD,25,Stnd,UFA,"$7,000,000",82,219,7,39,46,28:59:00,"$31,963","$1,000,000","$179,487","$152,173","$2,945"
499,"Beauchemin, Francois",LD,34,Stnd,UFA,"$3,500,000",64,110,11,12,23,22:44,"$31,818","$318,181","$291,666","$152,173","$2,405"
500,"Staal, Eric",C,30,Stnd,UFA,"$8,250,000",77,244,23,31,54,18:50,"$33,811","$358,695","$266,129","$152,777","$5,689"
501,"Garrison, Jason",LD,30,Stnd,UFA,"$4,600,000",70,111,4,26,30,20:00,"$41,441","$1,150,000","$176,923","$153,333","$3,285"
502,"Dahlbeck, Klas",LD,23,ELC,RFA,"$613,333",23,20,1,3,4,17:39,"$30,666","$613,333","$204,444","$153,333","$1,510"
503,"Wiercioch, Patrick",LD,24,Stnd,UFA,"$2,000,000",56,79,3,10,13,18:03,"$25,316","$666,666","$200,000","$153,846","$1,978"
504,"De La Rose, Jacob","C, LW",19,ELC,RFA,"$925,000",33,38,4,2,6,13:47,"$24,342","$231,250","$462,500","$154,166","$2,033"
505,"Grigorenko, Mikhail","C, LW",20,ELC,RFA,"$925,000",25,35,3,3,6,15:10,"$26,428","$308,333","$308,333","$154,166","$2,439"
506,"Schmidt, Nate",LD/RD,23,Stnd,RFA,"$625,000",39,40,1,3,4,13:53,"$15,625","$625,000","$208,333","$156,250","$1,154"
507,"McMillan, Brandon",LW,24,Stnd,UFA,"$625,000",58,51,1,3,4,10:27,"$12,254","$625,000","$208,333","$156,250","$1,031"
508,"Perry, Corey",RW,29,Stnd,UFA,"$8,625,000",67,193,33,22,55,18:06,"$44,689","$261,363","$392,045","$156,818","$7,112"
509,"Hall, Taylor",LW,23,Stnd,UFA,"$6,000,000",53,158,14,24,38,19:13,"$37,974","$428,571","$250,000","$157,894","$5,891"
510,"Harrold, Peter","RD, RW",31,Stnd,UFA,"$800,000",43,31,3,2,5,15:14,"$25,806","$266,666","$400,000","$160,000","$1,221"
511,"Edler, Alexander",LD,28,Stnd,UFA,"$5,000,000",74,175,8,23,31,23:58,"$28,571","$625,000","$217,391","$161,290","$2,819"
512,"Elias, Patrik","C, LW",38,35+,UFA,"$5,500,000",69,114,13,21,34,17:38,"$48,245","$423,076","$261,904","$161,764","$4,520"
513,"Wisniewski, James",RD,30,Stnd,UFA,"$5,500,000",69,147,8,26,34,21:11,"$37,414","$687,499","$211,538","$161,764","$3,762"
514,"Pinizzotto, Steven",RW,30,Stnd,UFA,"$650,000",18,15,2,2,4,7:55,"$43,333","$325,000","$325,000","$162,500","$4,561"
515,"Johnson, Erik",RD,26,Stnd,UFA,"$3,750,000",47,115,12,11,23,24:25:00,"$32,608","$312,500","$340,909","$163,043","$3,267"
516,"De Haan, Calvin",LD/RD,23,Stnd,RFA,"$1,966,667",65,92,1,11,12,19:00,"$21,376","$1,966,667","$178,787","$163,888","$1,592"
517,"Lessio, Lucas",LW,21,ELC,UFA,"$830,833",26,44,2,3,5,12:45,"$18,882","$415,416","$276,944","$166,166","$2,506"
518,"Karlsson, William",C,21,ELC,RFA,"$830,833",21,29,3,2,5,12:13,"$28,649","$276,944","$415,416","$166,166","$3,238"
519,"Fleischmann, Tomas",LW,30,Stnd,UFA,"$4,500,000",66,131,8,19,27,14:42,"$34,351","$562,500","$236,842","$166,666","$4,638"
520,"Harrison, Jay",LD,32,Stnd,UFA,"$1,500,000",55,50,3,6,9,15:56,"$30,000","$499,999","$249,999","$166,666","$1,711"
521,"Kennedy, Tyler",C,28,Stnd,UFA,"$2,350,000",38,79,6,8,14,11:10,"$29,746","$391,666","$293,750","$167,857","$5,538"
522,"Gardiner, Jake",LD,24,Stnd,UFA,"$4,050,000",79,100,4,20,24,20:58,"$40,500","$1,012,499","$202,500","$168,750","$2,445"
523,"Rozsival, Michal",RD,36,Stnd,UFA,"$2,200,000",65,56,1,12,13,17:00,"$39,285","$2,200,000","$183,333","$169,230","$1,990"
524,"Krejci, David",C,28,Stnd,UFA,"$5,250,000",47,70,7,24,31,18:10,"$75,000","$750,000","$218,750","$169,354","$6,148"
525,"Clutterbuck, Cal",RW,27,Stnd,UFA,"$2,750,000",76,124,7,9,16,12:43,"$22,177","$392,857","$305,555","$171,875","$2,845"
526,"Weber, Shea",RD,29,Stnd,UFA,"$7,857,143",78,237,15,30,45,26:22:00,"$33,152","$523,809","$261,904","$174,603","$3,820"
527,"Scott, John","LW, D",32,Stnd,UFA,"$700,000",38,19,3,1,4,7:27,"$36,842","$233,333","$700,000","$175,000","$2,472"
528,"Diaz, Raphael",RD,28,Stnd,UFA,"$700,000",56,52,2,2,4,12:01,"$13,461","$350,000","$350,000","$175,000","$1,040"
529,"Liles, John-Michael",LD,34,Stnd,UFA,"$3,875,000",57,90,2,20,22,19:08,"$43,055","$1,937,499","$193,750","$176,136","$3,553"
530,"Franzen, Johan","RW, LW",35,Stnd,UFA,"$3,954,545",33,74,7,15,22,16:03,"$53,439","$564,935","$263,636","$179,752","$7,466"
531,"Parenteau, PA",RW,31,Stnd,UFA,"$4,000,000",56,97,8,14,22,14:59,"$41,237","$500,000","$285,714","$181,818","$4,767"
532,"Andreoff, Andy","LW, C",23,Stnd,RFA,"$550,000",18,14,2,1,3,8:34,"$39,285","$275,000","$550,000","$183,333","$3,566"
533,"Hunt, Brad",LD,26,ELC,RFA,"$550,000",11,20,1,2,3,19:29,"$27,500","$550,000","$275,000","$183,333","$2,566"
534,"Stajan, Matt",C,31,Stnd,UFA,"$3,125,000",59,46,7,10,17,11:59,"$67,934","$446,428","$312,500","$183,823","$4,419"
535,"Ryder, Michael",RW,34,Stnd,UFA,"$3,500,000",47,89,6,13,19,14:28,"$39,325","$583,333","$269,230","$184,210","$5,147"
536,"Kindl, Jakub",LD,27,Stnd,UFA,"$2,400,000",35,54,5,8,13,15:54,"$44,444","$480,000","$300,000","$184,615","$4,312"
537,"Skinner, Jeff","LW, RW",22,Stnd,UFA,"$5,725,000",77,235,18,13,31,16:02,"$24,361","$318,055","$440,384","$184,677","$4,637"
538,"Vlasic, Marc-Édouard",LD/RD,27,Stnd,UFA,"$4,250,000",70,98,9,14,23,22:06,"$43,367","$472,222","$303,571","$184,782","$2,747"
539,"Niskanen, Matt",RD,28,Stnd,UFA,"$5,750,000",82,117,4,27,31,22:21,"$49,145","$1,437,500","$212,962","$185,483","$3,137"
540,"Clendening, Adam",RD,22,ELC,RFA,"$742,500",21,17,1,3,4,16:38,"$43,676","$742,500","$247,500","$185,625","$2,125"
541,"Seabrook, Brent",RD,29,Stnd,UFA,"$5,800,000",82,181,8,23,31,22:10,"$32,044","$725,000","$252,173","$187,096","$3,190"
542,"Stuart, Mark",LD,30,Stnd,UFA,"$2,625,000",70,51,2,12,14,19:12,"$51,470","$1,312,500","$218,750","$187,500","$1,953"
543,"Horcoff, Shawn",C,36,Stnd,UFA,"$5,500,000",76,82,11,18,29,13:01,"$67,073","$500,000","$305,555","$189,655","$5,559"
544,"Stoll, Jarret",C,32,Stnd,UFA,"$3,250,000",73,83,6,11,17,15:29,"$39,156","$541,666","$295,454","$191,176","$2,875"
545,"Crombeen, B.J.",RW,29,Stnd,UFA,"$1,150,000",58,43,3,3,6,8:05,"$26,744","$383,333","$383,333","$191,666","$2,452"
546,"Gudbranson, Erik",RD,22,Stnd,RFA,"$2,500,000",76,110,4,9,13,18:37,"$22,727","$624,999","$277,777","$192,307","$1,766"
547,"Morrow, Brenden",LW,35,35+,UFA,"$1,550,000",70,28,3,5,8,9:19,"$55,357","$516,666","$310,000","$193,750","$2,376"
548,"Hamhuis, Dan",LD,32,Stnd,UFA,"$4,500,000",59,82,1,22,23,21:31,"$54,878","$4,500,000","$204,545","$195,652","$3,544"
549,"Weiss, Stephen",C,31,Stnd,UFA,"$4,900,000",52,52,9,16,25,11:20,"$94,230","$544,444","$306,250","$196,000","$8,314"
550,"Myers, Tyler",RD,24,Stnd,UFA,"$5,500,000",71,124,7,21,28,24:38:00,"$44,354","$785,714","$261,904","$196,428","$3,144"
551,"Kulikov, Dmitry",LD,24,Stnd,UFA,"$4,333,333",73,83,3,19,22,21:18,"$52,208","$1,444,444","$228,070","$196,969","$2,786"
552,"Sbisa, Luca",LD,24,Stnd,RFA,"$2,175,000",76,79,3,8,11,18:46,"$27,531","$725,000","$271,875","$197,727","$1,524"
553,"Gudas, Radko",RD,24,Stnd,RFA,"$991,667",31,63,2,3,5,17:00,"$15,740","$495,833","$330,555","$198,333","$1,881"
554,"Suter, Ryan",LD,29,Stnd,UFA,"$7,538,461",77,150,2,36,38,29:03:00,"$50,256","$3,769,230","$209,401","$198,380","$3,370"
555,"Staal, Marc",LD,27,Stnd,UFA,"$3,975,000",80,97,5,15,20,21:08,"$40,979","$795,000","$265,000","$198,750","$2,351"
