#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
375,"Nyquist, Gustav","RW, LW",22,ELC,RFA,"$762,500",18,19,1,6,7,10:35,"$40,131","$762,500","$127,083","$108,928","$4,002"
376,"Belanger, Eric",C,34,Stnd,UFA,"$1,750,000",78,118,4,12,16,14:44,"$14,830","$437,500","$145,833","$109,375","$1,522"
377,"Tyutin, Fedor",LD,28,Stnd,UFA,"$2,843,750",66,124,5,21,26,24:08:00,"$22,933","$568,750","$135,416","$109,375","$1,785"
378,"Gaustad, Paul","C, LW",29,Stnd,UFA,"$2,300,000",70,75,7,14,21,14:45,"$30,666","$328,571","$164,285","$109,523","$2,227"
379,"Laich, Brooks","C, LW",28,Stnd,UFA,"$4,500,000",82,191,16,25,41,18:29,"$23,560","$281,250","$180,000","$109,756","$2,969"
380,"Stoner, Clayton",LD,26,Stnd,RFA,"$550,000",51,47,1,4,5,17:35,"$11,702","$550,000","$137,500","$110,000",$613
381,"Toews, Jonathan",C,23,Stnd,UFA,"$6,300,000",59,185,29,28,57,20:50,"$34,054","$217,241","$225,000","$110,526","$5,125"
382,"Byron, Paul","LW, RW",22,ELC,RFA,"$555,000",22,13,3,2,5,10:13,"$42,692","$185,000","$277,500","$110,999","$2,469"
383,"Ruutu, Tuomo","LW, RW",28,Stnd,UFA,"$3,800,000",72,156,18,16,34,16:27,"$24,358","$211,111","$237,500","$111,764","$3,208"
384,"Colaiacovo, Carlo",LD,28,Stnd,UFA,"$2,125,000",64,68,2,17,19,19:00,"$31,250","$1,062,500","$125,000","$111,842","$1,747"
385,"Gudbranson, Erik",RD,19,ELC,RFA,"$900,000",72,76,2,6,8,14:11,"$11,842","$450,000","$150,000","$112,500",$881
386,"Pääjärvi, Magnus","LW, RW",20,ELC,RFA,"$900,000",41,79,2,6,8,13:10,"$11,392","$450,000","$150,000","$112,500","$1,667"
387,"Enström, Toby",LD,27,Stnd,UFA,"$3,750,000",62,94,6,27,33,23:50,"$39,893","$625,000","$138,888","$113,636","$2,537"
388,"Hemsky, Ales",RW,28,Stnd,UFA,"$4,100,000",69,137,10,26,36,17:36,"$29,927","$410,000","$157,692","$113,888","$3,376"
389,"Girardi, Dan",RD,27,Stnd,UFA,"$3,325,000",82,122,5,24,29,26:14:00,"$27,254","$665,000","$138,541","$114,655","$1,545"
390,"Johnson, Jack",LD,24,Stnd,UFA,"$4,357,143",82,176,12,26,38,23:46,"$24,756","$363,095","$167,582","$114,661","$2,235"
391,"Kuba, Filip",D,35,Stnd,UFA,"$3,700,000",73,78,6,26,32,23:36,"$47,435","$616,666","$142,307","$115,625","$2,147"
392,"Antropov, Nikolai",RW,31,Stnd,UFA,"$4,062,500",69,95,15,20,35,16:30,"$42,763","$270,833","$203,125","$116,071","$3,568"
393,"Blum, Jonathon",D,22,ELC,RFA,"$816,667",33,25,3,4,7,17:56,"$32,666","$272,222","$204,166","$116,666","$1,379"
394,"Vanek, Thomas","LW, RW",27,Stnd,UFA,"$7,142,857",78,204,26,35,61,16:56,"$35,014","$274,725","$204,081","$117,096","$5,407"
395,"Staal, Eric",C,27,Stnd,UFA,"$8,250,000",82,262,24,46,70,21:32,"$31,488","$343,750","$179,347","$117,857","$4,672"
396,"Maxwell, Ben",C,23,Stnd,RFA,"$715,000",15,10,1,5,6,6:44,"$71,500","$715,000","$143,000","$119,166","$7,079"
397,"Bergenheim, Sean",LW,27,Stnd,UFA,"$2,750,000",62,185,17,6,23,16:24,"$14,864","$161,764","$458,333","$119,565","$2,704"
398,"Moore, John",LD,21,ELC,RFA,"$840,000",67,64,2,5,7,15:49,"$13,125","$420,000","$168,000","$120,000",$792
399,"Lindstrom, Joakim",C,28,Stnd,UFA,"$600,000",16,22,2,3,5,13:55,"$27,272","$300,000","$200,000","$120,000","$2,694"
400,"Steen, Alexander","LW, RW, C",27,Stnd,UFA,"$3,362,500",43,134,15,13,28,19:07,"$25,093","$224,166","$258,653","$120,089","$4,090"
401,"Quincey, Kyle",RD,26,Stnd,RFA,"$3,125,000",72,168,7,19,26,21:51,"$18,601","$446,428","$164,473","$120,192","$1,986"
402,"Stuart, Mark",LD,27,Stnd,UFA,"$1,700,000",80,60,3,11,14,17:12,"$28,333","$566,666","$154,545","$121,428","$1,235"
403,"Porter, Kevin",C,25,Stnd,UFA,"$850,000",35,32,4,3,7,9:10,"$26,562","$212,500","$283,333","$121,428","$2,649"
404,"Wellman, Casey",C,24,Stnd,RFA,"$850,500",14,25,2,5,7,12:44,"$34,020","$425,250","$170,100","$121,500","$4,770"
405,"Hamhuis, Dan",LD,29,Stnd,UFA,"$4,500,000",82,140,4,33,37,23:25,"$32,142","$1,125,000","$136,363","$121,621","$2,343"
406,"Bouillon, Francis",LD,36,Stnd,UFA,"$1,350,000",66,38,4,7,11,17:32,"$35,526","$337,500","$192,857","$122,727","$1,166"
407,"Lilja, Andreas",LD,36,35+,UFA,"$737,500",46,35,0,6,6,13:41,"$21,071",∞,"$122,916","$122,916","$1,171"
408,"Dubinsky, Brandon","C, LW",25,Stnd,UFA,"$4,200,000",77,140,10,24,34,16:16,"$30,000","$420,000","$174,999","$123,529","$3,353"
409,"Semin, Alexander","RW, LW",27,Stnd,UFA,"$6,700,000",77,183,21,33,54,16:47,"$36,612","$319,047","$203,030","$124,074","$5,184"
410,"Kadri, Nazem",C,21,ELC,RFA,"$870,000",21,28,5,2,7,14:09,"$31,071","$174,000","$435,000","$124,285","$2,927"
411,"Stastny, Paul","C, LW",26,Stnd,UFA,"$6,600,000",79,190,21,32,53,18:49,"$34,736","$314,285","$206,250","$124,528","$4,439"
412,"Ehrhoff, Christian",LD,29,Stnd,UFA,"$4,000,000",66,136,5,27,32,23:03,"$29,411","$800,000","$148,148","$125,000","$2,629"
413,"Smith, Brendan","LD/RD, LW",22,ELC,RFA,"$875,000",14,13,1,6,7,15:37,"$67,307","$875,000","$145,833","$125,000","$4,002"
414,"Mueller, Peter",C,23,Stnd,RFA,"$2,000,000",32,82,7,9,16,14:39,"$24,390","$285,714","$222,222","$125,000","$4,266"
415,"Boychuk, Johnny",RD,27,Stnd,UFA,"$1,875,000",77,171,5,10,15,20:36,"$10,964","$375,000","$187,500","$125,000","$1,182"
416,"Horton, Nathan",RW,26,Stnd,UFA,"$4,000,000",46,90,17,15,32,15:55,"$44,444","$235,294","$266,666","$125,000","$5,463"
417,"Leopold, Jordan",D,31,Stnd,UFA,"$3,000,000",79,110,10,14,24,22:22,"$27,272","$300,000","$214,285","$125,000","$1,697"
418,"Repik, Michal",RW,23,ELC,RFA,"$629,167",17,35,2,3,5,10:21,"$17,976","$314,583","$209,722","$125,833","$3,575"
419,"Kampfer, Steven",RD,23,ELC,RFA,"$635,000",23,20,2,3,5,14:54,"$31,750","$317,500","$211,666","$127,000","$1,852"
420,"Raymond, Mason",LW,26,Stnd,RFA,"$2,550,000",55,125,10,10,20,15:35,"$20,400","$254,999","$254,999","$127,499","$2,975"
421,"Palmieri, Kyle","RW, LW",20,ELC,RFA,"$900,000",18,34,4,3,7,11:31,"$26,470","$225,000","$300,000","$128,571","$4,341"
422,"Foster, Kurtis",D,30,Stnd,UFA,"$1,800,000",51,85,4,10,14,15:53,"$21,176","$450,000","$180,000","$128,571","$2,222"
423,"Zolnierczyk, Harry",LW,24,ELC,RFA,"$775,000",37,49,3,3,6,7:42,"$15,816","$258,333","$258,333","$129,166","$2,720"
424,"Hagman, Niklas",LW,32,Stnd,UFA,"$3,000,000",71,125,9,14,23,14:34,"$24,000","$333,333","$214,285","$130,434","$2,900"
425,"Richards, Mike",C,26,Stnd,UFA,"$5,750,000",74,171,18,26,44,18:53,"$33,625","$319,444","$221,153","$130,681","$4,114"
426,"Reaves, Ryan",RW,24,Stnd,RFA,"$525,000",60,32,3,1,4,6:31,"$16,406","$175,000","$525,000","$131,250","$1,342"
427,"Connolly, Tim",C,30,Stnd,RFA,"$4,750,000",70,104,13,23,36,17:00,"$45,673","$365,384","$206,521","$131,944","$3,991"
428,"Daley, Trevor",RD,28,Stnd,UFA,"$3,300,000",79,134,4,21,25,21:38,"$24,626","$825,000","$157,142","$132,000","$1,930"
429,"Nash, Rick","LW, RW",27,Stnd,UFA,"$7,800,000",82,306,30,29,59,19:05,"$25,490","$259,999","$268,965","$132,203","$4,984"
430,"Briere, Daniel",C,34,Stnd,UFA,"$6,500,000",70,174,16,33,49,17:21,"$37,356","$406,250","$196,969","$132,653","$5,351"
431,"Nolan, Jordan",LW,22,ELC,RFA,"$531,667",26,19,2,2,4,9:20,"$27,982","$265,833","$265,833","$132,916","$2,190"
432,"Chara, Zdeno",LD,34,Stnd,UFA,"$6,916,667",79,224,12,40,52,25:00:00,"$30,877","$576,388","$172,916","$133,012","$3,502"
433,"Coburn, Braydon",LD,26,Stnd,UFA,"$3,200,000",81,113,4,20,24,22:02,"$28,318","$800,000","$160,000","$133,333","$1,793"
434,"Smithson, Jerred",C,32,Stnd,UFA,"$800,000",69,37,1,5,6,11:42,"$21,621","$800,000","$160,000","$133,333",$990
435,"Campbell, Brian",LD,32,Stnd,UFA,"$7,142,875",82,131,4,49,53,26:53:00,"$54,525","$1,785,718","$145,772","$134,771","$3,240"
436,"Vlasic, Marc-Édouard",LD/RD,24,Stnd,UFA,"$3,100,000",82,119,4,19,23,23:09,"$26,050","$775,000","$163,157","$134,782","$1,633"
437,"Smyth, Ryan",LW,35,Stnd,UFA,"$6,250,000",82,194,19,27,46,19:04,"$32,216","$328,947","$231,481","$135,869","$3,997"
438,"Tyrell, Dana",C,22,ELC,RFA,"$683,333",26,23,0,5,5,10:30,"$29,710",∞,"$136,666","$136,666","$2,503"
439,"Kaberle, Tomas",D,33,Stnd,UFA,"$4,250,000",72,87,3,28,31,17:43,"$48,850","$1,416,666","$151,785","$137,096","$3,331"
440,"Keith, Duncan",LD,28,Stnd,UFA,"$5,538,462",74,162,4,36,40,26:53:00,"$34,188","$1,384,615","$153,846","$138,461","$2,784"
441,"Malhotra, Manny",C,31,Stnd,UFA,"$2,500,000",78,60,7,11,18,12:20,"$41,666","$357,142","$227,272","$138,888","$2,598"
442,"Boyle, Dan",LD,35,Stnd,UFA,"$6,666,666",81,252,9,39,48,25:34:00,"$26,455","$740,740","$170,940","$138,888","$3,219"
443,"Vermette, Antoine","C, LW",29,Stnd,UFA,"$3,750,000",60,106,8,19,27,17:14,"$35,377","$468,750","$197,368","$138,888","$3,626"
444,"Bourque, Rene",LW,30,Stnd,UFA,"$3,333,333",76,158,18,6,24,17:50,"$21,097","$185,185","$555,555","$138,888","$2,459"
445,"Emelin, Alexei",LD,25,ELC,RFA,"$984,200",67,62,3,4,7,17:17,"$15,874","$328,066","$246,050","$140,600",$849
446,"Seidenberg, Dennis",RD,30,Stnd,UFA,"$3,250,000",80,174,5,18,23,24:02:00,"$18,678","$650,000","$180,555","$141,304","$1,690"
447,"Heatley, Dany",LW,30,Stnd,UFA,"$7,500,000",82,238,24,29,53,20:56,"$31,512","$312,500","$258,620","$141,509","$4,369"
448,"Booth, David",LW,27,Stnd,UFA,"$4,250,000",62,159,16,14,30,14:56,"$26,729","$265,625","$303,571","$141,666","$4,590"
449,"Huskins, Kent",D,32,Stnd,UFA,"$1,000,000",25,16,2,5,7,15:28,"$62,500","$500,000","$200,000","$142,857","$2,586"
450,"Murray, Andrew",C,30,Stnd,UFA,"$575,000",39,33,1,3,4,7:42,"$17,424","$575,000","$191,666","$143,750","$1,914"
451,"Moss, David",RW,30,Stnd,UFA,"$1,300,000",32,82,2,7,9,14:00,"$15,853","$650,000","$185,714","$144,444","$2,901"
452,"Jurcina, Milan",D,28,Stnd,UFA,"$1,600,000",65,127,3,8,11,18:46,"$12,598","$533,333","$200,000","$145,454","$1,311"
453,"Santorelli, Mike","C, RW",26,Stnd,UFA,"$1,600,000",60,117,9,2,11,12:24,"$13,675","$177,777","$800,000","$145,454","$2,150"
454,"Cole, Ian",LD/RD,22,ELC,RFA,"$875,000",26,18,1,5,6,15:54,"$48,611","$875,000","$175,000","$145,833","$2,116"
455,"Tedenby, Mattias",RW,21,ELC,RFA,"$875,000",43,46,1,5,6,10:45,"$19,021","$875,000","$175,000","$145,833","$1,892"
456,"Mitchell, Willie",LD,34,Stnd,UFA,"$3,500,000",76,104,5,19,24,22:13,"$33,653","$700,000","$184,210","$145,833","$2,072"
457,"Cammalleri, Mike","LW, C",29,Stnd,UFA,"$6,000,000",66,175,20,21,41,18:06,"$34,285","$300,000","$285,714","$146,341","$5,022"
458,"Lander, Anton","C, LW, RW",20,ELC,RFA,"$880,000",56,54,2,4,6,10:36,"$16,296","$440,000","$220,000","$146,666","$1,482"
459,"Ovechkin, Alex","LW, RW",26,Stnd,UFA,"$9,538,462",78,303,38,27,65,19:48,"$31,480","$251,012","$353,276","$146,745","$6,176"
460,"Richardson, Brad",C,26,Stnd,UFA,"$1,175,000",59,98,5,3,8,12:51,"$11,989","$235,000","$391,666","$146,875","$1,549"
461,"Timonen, Kimmo",D,36,Stnd,UFA,"$6,333,333",76,130,4,39,43,21:14,"$48,717","$1,583,333","$162,393","$147,286","$3,924"
462,"Palushaj, Aaron",RW,22,ELC,RFA,"$737,500",38,37,1,4,5,7:33,"$19,932","$737,500","$184,375","$147,500","$2,570"
463,"Phaneuf, Dion",LD,26,Stnd,UFA,"$6,500,000",82,202,12,32,44,25:17:00,"$32,178","$541,666","$203,125","$147,727","$3,135"
464,"Grossmann, Nicklas",LD,26,Stnd,UFA,"$1,625,000",74,56,0,11,11,18:49,"$29,017",∞,"$147,727","$147,727","$1,167"
465,"Gonchar, Sergei",LD,37,35+,UFA,"$5,500,000",74,131,5,32,37,22:15,"$41,984","$1,100,000","$171,875","$148,648","$3,340"
466,"Giordano, Mark",LD,28,Stnd,UFA,"$4,020,000",61,125,9,18,27,23:01,"$32,160","$446,666","$223,333","$148,888","$2,863"
467,"Picard, Alexandre",D,26,Stnd,UFA,"$600,000",17,10,0,4,4,13:08,"$60,000",∞,"$150,000","$150,000","$2,687"
468,"Smid, Ladislav",LD,25,Stnd,UFA,"$2,250,000",78,47,5,10,15,20:54,"$47,872","$450,000","$225,000","$150,000","$1,380"
469,"Robidas, Stephane",RD,34,Stnd,UFA,"$3,300,000",75,75,5,17,22,22:45,"$44,000","$660,000","$194,117","$150,000","$1,934"
470,"Bäckström, Nicklas",C,24,Stnd,UFA,"$6,700,000",42,95,14,30,44,19:09,"$70,526","$478,571","$223,333","$152,272","$8,330"
471,"Gleason, Tim",D,28,Stnd,UFA,"$2,750,000",82,65,1,17,18,20:42,"$42,307","$2,750,000","$161,764","$152,777","$1,620"
472,"Weber, Shea",RD,26,Stnd,RFA,"$7,500,000",78,230,19,30,49,26:09:00,"$32,608","$394,736","$250,000","$153,061","$3,677"
473,"Koivu, Mikko",C,28,Stnd,UFA,"$6,750,000",55,129,12,32,44,21:21,"$52,325","$562,500","$210,937","$153,409","$5,748"
474,"Blunden, Mike",RW,25,Stnd,UFA,"$615,000",39,34,2,2,4,9:21,"$18,088","$307,500","$307,500","$153,750","$1,686"
475,"Carter, Jeff","C, RW",26,Stnd,UFA,"$5,272,727",55,184,21,13,34,19:11,"$28,656","$251,082","$405,594","$155,080","$4,997"
476,"Liles, John-Michael",LD,31,Stnd,UFA,"$4,200,000",66,106,7,20,27,21:20,"$39,622","$600,000","$210,000","$155,555","$2,982"
477,"Frolík, Michael","LW, RW",23,Stnd,RFA,"$2,333,333",63,117,5,10,15,12:52,"$19,943","$466,666","$233,333","$155,555","$2,878"
478,"Pahlsson, Samuel",C,34,Stnd,UFA,"$2,650,000",80,93,4,13,17,14:46,"$28,494","$662,500","$203,846","$155,882","$2,243"
479,"Gorges, Josh",LD,27,Stnd,UFA,"$2,500,000",82,59,2,14,16,22:37,"$42,372","$1,250,000","$178,571","$156,250","$1,348"
480,"Havlat, Martin",LW,30,Stnd,UFA,"$4,250,000",39,96,7,20,27,17:37,"$44,270","$607,142","$212,499","$157,407","$6,185"
481,"Ellerby, Keaton",D,23,Stnd,RFA,"$787,500",40,45,0,5,5,15:23,"$17,500",∞,"$157,500","$157,500","$1,279"
482,"Morrow, Brenden",LW,32,Stnd,UFA,"$4,100,000",57,88,11,15,26,17:02,"$46,590","$372,727","$273,333","$157,692","$4,222"
483,"Lecavalier, Vincent","C, LW",31,Stnd,UFA,"$7,727,272",64,182,22,27,49,18:55,"$42,457","$351,239","$286,195","$157,699","$6,382"
484,"Campoli, Chris",LD,27,Stnd,UFA,"$1,750,000",43,43,2,9,11,17:12,"$40,697","$875,000","$194,444","$159,090","$2,366"
485,"Meszaros, Andrej",RD,26,Stnd,UFA,"$4,000,000",62,114,7,18,25,20:39,"$35,087","$571,428","$222,222","$160,000","$3,124"
486,"Eminger, Steve",D,28,Stnd,UFA,"$800,000",42,19,2,3,5,13:16,"$42,105","$399,999","$266,666","$160,000","$1,435"
487,"Horcoff, Shawn",C,33,Stnd,UFA,"$5,500,000",81,123,13,21,34,19:35,"$44,715","$423,076","$261,904","$161,764","$3,467"
488,"Phillips, Chris",LD,33,Stnd,UFA,"$3,083,333",80,85,5,14,19,19:06,"$36,274","$616,666","$220,238","$162,280","$2,017"
489,"Schenn, Luke",RD,22,Stnd,UFA,"$3,600,000",79,81,2,20,22,16:02,"$44,444","$1,800,000","$180,000","$163,636","$2,842"
490,"Ward, Joel",RW,31,Stnd,UFA,"$3,000,000",73,79,6,12,18,12:25,"$37,974","$500,000","$250,000","$166,666","$3,309"
491,"Comeau, Blake","LW, RW",25,Stnd,UFA,"$2,500,000",74,137,5,10,15,15:27,"$18,248","$500,000","$250,000","$166,666","$2,186"
492,"Barch, Krys",LW,31,Stnd,UFA,"$837,500",51,24,2,3,5,7:21,"$34,895","$418,749","$279,166","$167,500","$2,234"
493,"Grachev, Evgeny",C,21,ELC,RFA,"$675,000",26,14,1,3,4,9:20,"$48,214","$675,000","$225,000","$168,750","$2,781"
494,"Geoffrion, Blake",C,23,ELC,RFA,"$850,000",35,29,2,3,5,11:02,"$29,310","$425,000","$283,333","$170,000","$2,201"
495,"Seabrook, Brent",RD,26,Stnd,UFA,"$5,800,000",78,156,9,25,34,24:43:00,"$37,179","$644,444","$231,999","$170,588","$3,008"
496,"Hejda, Jan",D,33,Stnd,UFA,"$3,250,000",81,78,5,14,19,20:40,"$41,666","$650,000","$232,142","$171,052","$1,941"
497,"Stoll, Jarret",C,29,Stnd,UFA,"$3,600,000",78,133,6,15,21,16:40,"$27,067","$600,000","$240,000","$171,428","$2,769"
498,"McMillan, Brandon",LW,21,ELC,RFA,"$687,500",25,26,0,4,4,11:12,"$26,442",∞,"$171,875","$171,875","$2,455"
499,"Beauchemin, Francois",LD,31,Stnd,UFA,"$3,800,000",82,139,8,14,22,25:33:00,"$27,338","$475,000","$271,428","$172,727","$1,813"
500,"Gill, Hal",D,36,35+,UFA,"$2,250,000",76,49,1,12,13,17:08,"$45,918","$2,250,000","$187,500","$173,076","$1,727"
501,"Boyes, Brad","RW, C",29,Stnd,UFA,"$4,000,000",65,100,8,15,23,13:10,"$40,000","$500,000","$266,666","$173,913","$4,673"
502,"Joslin, Derek",LD,24,Stnd,RFA,"$700,000",44,36,2,2,4,10:35,"$19,444","$350,000","$350,000","$175,000","$1,503"
503,"Bitz, Byron",RW,27,Stnd,UFA,"$700,000",10,6,1,3,4,10:29,"$116,666","$700,000","$233,333","$175,000","$6,677"
504,"Colborne, Joe","C, LW, RW",21,ELC,RFA,"$875,000",10,7,1,4,5,13:41,"$125,000","$875,000","$218,750","$175,000","$6,394"
505,"Hartikainen, Teemu",C,21,ELC,RFA,"$875,000",17,24,2,3,5,13:00,"$36,458","$437,500","$291,666","$175,000","$3,959"
506,"Lebda, Brett",LW,29,Stnd,UFA,"$700,000",30,36,1,3,4,16:28,"$19,444","$700,000","$233,333","$175,000","$1,417"
507,"Sutter, Brett","LW, C",24,Stnd,UFA,"$525,000",15,11,0,3,3,7:34,"$47,727",∞,"$175,000","$175,000","$4,625"
508,"Stuart, Brad",RD,32,Stnd,UFA,"$3,750,000",81,96,6,15,21,21:03,"$39,062","$625,000","$250,000","$178,571","$2,199"
509,"Leino, Ville",LW,28,Stnd,UFA,"$4,500,000",71,78,8,17,25,15:55,"$57,692","$562,500","$264,705","$180,000","$3,982"
510,"Da Costa, Stephane","C, RW",22,ELC,RFA,"$900,000",22,31,3,2,5,12:09,"$29,032","$300,000","$450,000","$180,000","$3,367"
511,"Gilbert, Tom",RD,28,Stnd,UFA,"$4,000,000",67,72,3,19,22,24:03:00,"$55,555","$1,333,333","$210,526","$181,818","$2,482"
512,"Zidlicky, Marek",RD,34,Stnd,UFA,"$4,000,000",63,70,2,20,22,21:19,"$57,142","$2,000,000","$200,000","$181,818","$2,978"
513,"Lidström, Nicklas",D,41,35+,RFA,"$6,200,000",70,148,11,23,34,23:46,"$41,891","$563,636","$269,565","$182,352","$3,726"
514,"Conner, Chris",RW,28,Stnd,UFA,"$550,000",8,10,1,2,3,10:33,"$55,000","$550,000","$275,000","$183,333","$6,516"
515,"Brown, Mike",RW,26,Stnd,UFA,"$736,667",50,56,2,2,4,9:16,"$13,154","$368,333","$368,333","$184,166","$1,589"
516,"Brewer, Eric",D,32,Stnd,UFA,"$3,875,000",82,83,1,20,21,23:16,"$46,686","$3,875,000","$193,750","$184,523","$2,031"
517,"Martin, Paul",LD,30,Stnd,UFA,"$5,000,000",73,93,2,25,27,23:00,"$53,763","$2,500,000","$200,000","$185,185","$2,977"
518,"Bouchard, Pierre-Marc",RW,27,Stnd,UFA,"$4,080,000",37,84,9,13,22,16:19,"$48,571","$453,333","$313,846","$185,454","$6,758"
519,"Aulie, Keith",D,22,ELC,RFA,"$558,333",36,18,0,3,3,13:26,"$31,018",∞,"$186,111","$186,111","$1,154"
520,"Greene, Andy",LD/RD,29,Stnd,UFA,"$3,000,000",56,53,1,15,16,19:30,"$56,603","$3,000,000","$200,000","$187,500","$2,747"
521,"Bouma, Lance","C, LW, RW",21,ELC,RFA,"$563,333",27,26,1,2,3,10:09,"$21,666","$563,333","$281,666","$187,777","$2,055"
522,"Weber, Mike",LD,24,Stnd,RFA,"$950,000",51,51,1,4,5,18:34,"$18,627","$950,000","$237,500","$190,000","$1,003"
523,"Lombardi, Matthew",C,29,Stnd,UFA,"$3,500,000",62,101,8,10,18,13:34,"$34,653","$437,500","$350,000","$194,444","$4,161"
524,"Doughty, Drew",RD,22,Stnd,UFA,"$7,000,000",77,168,10,26,36,24:53:00,"$41,666","$699,999","$269,230","$194,444","$3,653"
525,"Stajan, Matt",C,28,Stnd,UFA,"$3,500,000",61,77,8,10,18,13:00,"$45,454","$437,500","$350,000","$194,444","$4,413"
526,"Oduya, Johnny",LD,30,Stnd,UFA,"$3,500,000",81,82,3,15,18,20:27,"$42,682","$1,166,666","$233,333","$194,444","$2,112"
527,"Montador, Steve",D,32,Stnd,UFA,"$2,750,000",52,57,5,9,14,14:45,"$48,245","$550,000","$305,555","$196,428","$3,585"
528,"Greene, Matt",RD,28,Stnd,UFA,"$2,950,000",82,76,4,11,15,16:40,"$38,815","$737,500","$268,181","$196,666","$2,158"
529,"Garbutt, Ryan",LW,26,Stnd,RFA,"$590,000",20,28,2,1,3,8:16,"$21,071","$295,000","$590,000","$196,666","$3,568"
530,"Cizikas, Casey",C,20,ELC,RFA,"$793,333",15,12,0,4,4,10:36,"$66,111",∞,"$198,333","$198,333","$4,989"
531,"Pandolfo, Jay",LW,37,35+,UFA,"$600,000",62,44,1,2,3,10:55,"$13,636","$600,000","$300,000","$200,000",$886
532,"Madden, John",C,38,35+,UFA,"$600,000",31,33,3,0,3,11:58,"$18,181","$200,000",∞,"$200,000","$1,617"
533,"Whitney, Ryan",D,28,Stnd,UFA,"$4,000,000",51,41,3,17,20,20:57,"$97,560","$1,333,333","$235,294","$200,000","$3,743"
534,"St-Denis, Frédéric",D,25,Stnd,RFA,"$605,000",17,11,1,2,3,14:31,"$55,000","$605,000","$302,500","$201,666","$2,451"
535,"Wisniewski, James",RD,27,Stnd,UFA,"$5,500,000",48,99,6,21,27,24:47:00,"$55,555","$916,666","$261,904","$203,703","$4,623"
536,"Gagne, Simon",RW,31,Stnd,UFA,"$3,500,000",34,75,7,10,17,17:59,"$46,666","$500,000","$350,000","$205,882","$5,724"
537,"Sutton, Andy",D,36,35+,UFA,"$2,062,500",52,41,3,7,10,16:41,"$50,304","$687,500","$294,642","$206,250","$2,377"
538,"Allen, Bryan",D,31,Stnd,UFA,"$2,900,000",82,87,1,13,14,19:09,"$33,333","$2,900,000","$223,076","$207,142","$1,846"
539,"Visnovsky, Lubomir",RD,35,Stnd,UFA,"$5,600,000",68,112,6,21,27,20:47,"$50,000","$933,333","$266,666","$207,407","$3,962"
540,"Orpik, Brooks",LD,31,Stnd,UFA,"$3,750,000",73,44,2,16,18,22:33,"$85,227","$1,875,000","$234,375","$208,333","$2,278"
541,"White, Ryan",C,23,Stnd,RFA,"$625,000",20,12,0,3,3,14:31,"$52,083",∞,"$208,333","$208,333","$2,152"
542,"Despres, Simon",RD,20,ELC,RFA,"$840,000",18,22,1,3,4,14:13,"$38,181","$840,000","$280,000","$210,000","$3,282"
543,"Rolston, Brian",LW,38,35+,UFA,"$5,062,500",70,151,7,17,24,14:16,"$33,526","$723,214","$297,794","$210,937","$5,069"
544,"Sekera, Andrej",LD/RD,25,Stnd,UFA,"$2,750,000",69,88,3,10,13,19:36,"$31,250","$916,666","$275,000","$211,538","$2,033"
545,"McDonald, Andy",C,34,Stnd,UFA,"$4,700,000",25,64,10,12,22,18:31,"$73,437","$470,000","$391,666","$213,636","$10,153"
546,"Dadonov, Evgeni","RW, LW",22,ELC,RFA,"$654,167",15,21,2,1,3,10:02,"$31,150","$327,083","$654,167","$218,055","$4,346"
547,"Parros, George",RW,32,Stnd,UFA,"$875,000",46,17,1,3,4,6:22,"$51,470","$875,000","$291,666","$218,750","$2,987"
548,"Rundblad, David",RD,21,ELC,RFA,"$900,000",24,26,1,3,4,15:13,"$34,615","$900,000","$300,000","$225,000","$2,464"
549,"Reasoner, Marty",C,34,Stnd,UFA,"$1,350,000",61,69,1,5,6,11:36,"$19,565","$1,350,000","$270,000","$225,000","$1,907"
550,"Bouwmeester, Jay",LD,28,Stnd,UFA,"$6,680,000",82,107,5,24,29,25:57:00,"$62,429","$1,336,000","$278,333","$230,344","$3,139"
551,"Lydman, Toni",D,34,Stnd,UFA,"$3,000,000",74,46,0,13,13,18:54,"$65,217",∞,"$230,769","$230,769","$2,145"
552,"Carkner, Matt",D,31,Stnd,UFA,"$700,000",29,17,1,2,3,11:54,"$41,176","$700,000","$350,000","$233,333","$2,028"
553,"Hjalmarsson, Niklas",LD/RD,24,Stnd,UFA,"$3,500,000",69,65,1,14,15,20:10,"$53,846","$3,500,000","$250,000","$233,333","$2,515"
554,"Lepisto, Sami",D,27,Stnd,UFA,"$700,000",26,19,1,2,3,10:33,"$36,842","$700,000","$350,000","$233,333","$2,551"
555,"Dalpe, Zac",C,22,ELC,RFA,"$704,167",16,20,1,2,3,9:35,"$35,208","$704,167","$352,083","$234,722","$4,592"
556,"Crosby, Sidney",C,24,Stnd,UFA,"$8,700,000",22,75,8,29,37,18:28,"$116,000","$1,087,500","$300,000","$235,135","$21,414"
557,"Calvert, Matt","LW, RW",22,ELC,RFA,"$712,500",13,4,0,3,3,9:07,"$178,125",∞,"$237,500","$237,500","$6,011"
558,"Mikkelson, Brendan",D,24,Stnd,RFA,"$721,875",41,45,1,2,3,14:24,"$16,041","$721,875","$360,937","$240,625","$1,222"
559,"Boll, Jared",RW,25,Stnd,RFA,"$725,000",54,35,2,1,3,8:07,"$20,714","$362,500","$725,000","$241,666","$1,654"
