#,PLAYER,POS,AGE,TYPE,EXPIRY,CAP HIT,GP,SH,G,A,P,TOI,$/SH,$/G,$/A,$/P,$/MIN
371,"Kennedy, Tyler",C,26,Stnd,RFA,"$2,000,000",46,100,6,5,11,12:27,"$20,000","$333,333","$400,000","$181,818","$3,492"
372,"Horton, Nathan",RW,27,Stnd,UFA,"$4,000,000",43,114,13,9,22,16:51,"$35,087","$307,692","$444,444","$181,818","$5,520"
373,"Koivu, Mikko",C,29,Stnd,UFA,"$6,750,000",48,127,11,26,37,21:05,"$53,149","$613,636","$259,615","$182,432","$6,669"
374,"Maroon, Patrick","LW, RW",24,Stnd,UFA,"$550,000",13,21,2,1,3,9:47,"$26,190","$275,000","$550,000","$183,333","$4,324"
375,"Grigorenko, Mikhail","C, LW",18,ELC,RFA,"$925,000",25,31,1,4,5,10:14,"$29,838","$925,000","$231,250","$185,000","$3,615"
376,"Byfuglien, Dustin",RD,27,Stnd,UFA,"$5,200,000",43,142,8,20,28,24:24:00,"$36,619","$650,000","$260,000","$185,714","$4,956"
377,"Russell, Kris",LD/RD,25,Stnd,RFA,"$1,300,000",33,41,1,6,7,16:02,"$31,707","$1,300,000","$216,666","$185,714","$2,457"
378,"Nash, Rick","LW, RW",28,Stnd,UFA,"$7,800,000",44,176,21,21,42,19:58,"$44,318","$371,428","$371,428","$185,714","$8,878"
379,"Cleary, Daniel",RW,34,Stnd,UFA,"$2,800,000",48,93,9,6,15,16:26,"$30,107","$311,111","$466,666","$186,666","$3,549"
380,"Fraser, Matt","RW, LW",22,ELC,RFA,"$560,000",12,17,1,2,3,11:47,"$32,941","$560,000","$280,000","$186,666","$3,960"
381,"Hamhuis, Dan",LD,30,Stnd,UFA,"$4,500,000",47,61,4,20,24,23:23,"$73,770","$1,125,000","$224,999","$187,500","$4,094"
382,"Alfredsson, Daniel",RW,40,35+,UFA,"$4,875,000",47,101,10,16,26,19:20,"$48,267","$487,500","$304,687","$187,500","$5,365"
383,"Greene, Andy",LD/RD,30,Stnd,UFA,"$3,000,000",48,63,4,12,16,23:02,"$47,619","$750,000","$250,000","$187,500","$2,713"
384,"Selanne, Teemu",RW,42,35+,UFA,"$4,500,000",46,96,12,12,24,15:41,"$46,875","$375,000","$375,000","$187,500","$6,237"
385,"Cammalleri, Mike","LW, C",30,Stnd,UFA,"$6,000,000",44,102,13,19,32,18:03,"$58,823","$461,538","$315,789","$187,500","$7,554"
386,"Erat, Martin",RW,31,Stnd,UFA,"$4,500,000",45,69,5,19,24,17:55,"$65,217","$900,000","$236,842","$187,500","$5,581"
387,"Foster, Kurtis",D,31,Stnd,UFA,"$950,000",23,21,1,4,5,13:05,"$45,238","$950,000","$237,500","$190,000","$3,157"
388,"Dumont, Gabriel",C,22,ELC,RFA,"$571,667",10,20,1,2,3,9:40,"$28,583","$571,667","$285,833","$190,555","$5,913"
389,"Clowe, Ryane","LW, RW",30,Stnd,UFA,"$3,625,000",40,87,3,16,19,16:37,"$41,666","$1,208,333","$226,562","$190,789","$5,453"
390,"Seidenberg, Dennis",RD,31,Stnd,UFA,"$3,250,000",46,83,4,13,17,23:47,"$39,156","$812,499","$250,000","$191,176","$2,970"
391,"Holzer, Korbinian",RD,24,Stnd,UFA,"$575,000",22,16,2,1,3,18:30,"$35,937","$287,500","$575,000","$191,666","$1,412"
392,"Markov, Andrei",LD,34,Stnd,UFA,"$5,750,000",48,79,10,20,30,24:07:00,"$72,784","$575,000","$287,500","$191,666","$4,967"
393,"Gionta, Brian",RW,33,Stnd,UFA,"$5,000,000",48,112,14,12,26,18:07,"$44,642","$357,142","$416,666","$192,307","$5,749"
394,"Potter, Corey",RD,28,Stnd,UFA,"$775,000",33,36,3,1,4,17:27,"$21,527","$258,333","$775,000","$193,750","$1,345"
395,"Zajac, Travis",C,27,Stnd,UFA,"$3,887,500",48,82,7,13,20,19:31,"$47,408","$555,357","$299,038","$194,375","$4,149"
396,"Richardson, Brad",C,27,Stnd,UFA,"$1,175,000",16,27,1,5,6,10:53,"$43,518","$1,175,000","$235,000","$195,833","$6,747"
397,"Richards, Brad","C, LW",32,Stnd,UFA,"$6,666,666",46,110,11,23,34,18:48,"$60,606","$606,060","$289,855","$196,078","$7,708"
398,"Parise, Zach",LW,28,Stnd,UFA,"$7,538,461",48,182,18,20,38,20:40,"$41,420","$418,803","$376,923","$198,380","$7,599"
399,"Hedman, Victor",LD,22,Stnd,UFA,"$4,000,000",44,76,4,16,20,22:39,"$52,631","$1,000,000","$250,000","$199,999","$4,013"
400,"Armstrong, Colby",RW,30,Stnd,UFA,"$1,000,000",37,33,2,3,5,11:12,"$30,303","$500,000","$333,333","$199,999","$2,413"
401,"McGrattan, Brian",RW,31,Stnd,UFA,"$600,000",21,18,3,0,3,7:06,"$33,333","$199,999",∞,"$199,999","$4,024"
402,"Ponikarovsky, Alexei",LW,32,Stnd,UFA,"$1,800,000",42,51,4,5,9,13:09,"$35,294","$450,000","$359,999","$199,999","$3,259"
403,"Kostitsyn, Sergei","RW, LW",25,Stnd,UFA,"$3,000,000",46,42,3,12,15,16:43,"$71,428","$1,000,000","$250,000","$200,000","$3,901"
404,"Martinek, Radek",RD,36,35+,UFA,"$600,000",13,12,3,0,3,16:08,"$50,000","$200,000",∞,"$200,000","$2,860"
405,"Fisher, Mike",C,32,Stnd,UFA,"$4,200,000",38,68,10,11,21,19:27,"$61,764","$420,000","$381,818","$200,000","$5,682"
406,"Kovalev, Alexei",RW,39,35+,UFA,"$1,000,000",14,21,2,3,5,15:36,"$47,619","$500,000","$333,333","$200,000","$4,578"
407,"Sestito, Tom",LW,25,Stnd,UFA,"$605,000",30,14,3,0,3,6:25,"$43,214","$201,666",∞,"$201,666","$3,142"
408,"Gonchar, Sergei",LD,38,35+,UFA,"$5,500,000",45,85,3,24,27,23:59,"$64,705","$1,833,333","$229,166","$203,703","$5,096"
409,"Bouchard, Pierre-Marc",RW,28,Stnd,UFA,"$4,080,000",43,71,8,12,20,13:56,"$57,464","$510,000","$340,000","$204,000","$6,809"
410,"Tyutin, Fedor",LD,29,Stnd,UFA,"$4,500,000",48,56,4,18,22,24:05:00,"$80,357","$1,125,000","$250,000","$204,545","$3,892"
411,"Larsen, Philip",D,23,Stnd,RFA,"$1,025,000",32,30,2,3,5,14:52,"$34,166","$512,500","$341,666","$205,000","$2,154"
412,"Keith, Duncan",LD,29,Stnd,UFA,"$5,538,462",47,91,3,24,27,24:06:00,"$60,862","$1,846,153","$230,769","$205,128","$4,889"
413,"Reinhart, Max",C,20,ELC,RFA,"$618,333",11,26,1,2,3,14:25,"$23,782","$618,333","$309,166","$206,111","$3,899"
414,"Sheppard, James",C,24,Stnd,RFA,"$825,000",32,40,1,3,4,11:44,"$20,625","$825,000","$275,000","$206,250","$2,197"
415,"Oshie, T.J.","RW, C",26,Stnd,UFA,"$4,175,000",30,65,7,13,20,19:05,"$64,230","$596,428","$321,153","$208,750","$7,292"
416,"Dubinsky, Brandon","C, LW",26,Stnd,UFA,"$4,200,000",29,50,2,18,20,18:24,"$84,000","$2,100,000","$233,333","$210,000","$7,871"
417,"Zidlicky, Marek",RD,35,Stnd,UFA,"$4,000,000",48,101,4,15,19,20:59,"$39,603","$1,000,000","$266,666","$210,526","$3,971"
418,"Elliott, Stefan",RD,21,ELC,RFA,"$843,333",18,35,1,3,4,17:30,"$24,095","$843,333","$281,111","$210,833","$2,677"
419,"Iginla, Jarome",RW,35,Stnd,UFA,"$7,000,000",44,134,14,19,33,18:48,"$52,238","$500,000","$368,421","$212,121","$8,462"
420,"Desjardins, Andrew",C,26,Stnd,RFA,"$640,000",42,51,2,1,3,10:07,"$12,549","$320,000","$640,000","$213,333","$1,506"
421,"Jones, Ryan",LW,28,Stnd,UFA,"$1,500,000",27,38,2,5,7,12:58,"$39,473","$750,000","$300,000","$214,285","$4,284"
422,"Kovalchuk, Ilya","LW, RW",29,Stnd,UFA,"$6,666,666",37,123,11,20,31,23:55,"$54,200","$606,060","$333,333","$215,053","$7,533"
423,"Souray, Sheldon",D,36,35+,UFA,"$3,666,667",44,80,7,10,17,20:55,"$45,833","$523,809","$366,666","$215,686","$3,984"
424,"Thorburn, Chris","RW, LW",29,Stnd,UFA,"$866,667",42,13,2,2,4,6:19,"$66,666","$433,333","$433,333","$216,666","$3,266"
425,"Lauridsen, Oliver",D,23,ELC,RFA,"$650,000",15,14,2,1,3,15:08,"$46,428","$325,000","$650,000","$216,666","$2,863"
426,"Fayne, Mark",RD,25,Stnd,UFA,"$1,300,000",31,34,1,5,6,18:05,"$38,235","$1,300,000","$260,000","$216,666","$2,319"
427,"Martin, Paul",LD,31,Stnd,UFA,"$5,000,000",34,38,6,17,23,25:19:00,"$131,578","$833,333","$294,117","$217,391","$5,808"
428,"Timonen, Kimmo",D,37,Stnd,UFA,"$6,333,333",45,78,5,24,29,21:45,"$81,196","$1,266,666","$263,888","$218,390","$6,470"
429,"Gardiner, Jake",LD,22,ELC,RFA,"$875,000",12,12,0,4,4,20:28,"$72,916",∞,"$218,750","$218,750","$3,562"
430,"Gagne, Simon",RW,32,Stnd,UFA,"$3,500,000",38,76,5,11,16,14:08,"$46,052","$700,000","$318,181","$218,750","$6,516"
431,"Phillips, Chris",LD,34,Stnd,UFA,"$3,083,333",48,89,5,9,14,21:02,"$34,644","$616,666","$342,592","$220,238","$3,054"
432,"Hörnqvist, Patric",RW,25,Stnd,RFA,"$3,083,333",24,87,4,10,14,16:13,"$35,440","$770,833","$308,333","$220,238","$7,922"
433,"Salo, Sami",D,38,35+,UFA,"$3,750,000",46,48,2,15,17,20:59,"$78,125","$1,875,000","$250,000","$220,588","$3,885"
434,"Stafford, Drew","RW, LW",27,Stnd,UFA,"$4,000,000",46,121,6,12,18,17:01,"$33,057","$666,666","$333,333","$222,222","$5,110"
435,"Marleau, Patrick","LW, C",33,Stnd,UFA,"$6,900,000",48,150,17,14,31,19:06,"$46,000","$405,882","$492,857","$222,580","$7,526"
436,"Miller, J.T.","LW, C",19,ELC,RFA,"$894,167",26,43,2,2,4,13:31,"$20,794","$447,083","$447,083","$223,541","$2,544"
437,"McDonald, Andy",C,35,Stnd,UFA,"$4,700,000",37,86,7,14,21,17:15,"$54,651","$671,428","$335,714","$223,809","$7,363"
438,"Gudbranson, Erik",RD,20,ELC,RFA,"$900,000",32,49,0,4,4,18:44,"$18,367",∞,"$225,000","$225,000","$1,501"
439,"McBain, Jamie",RD,24,Stnd,UFA,"$1,800,000",40,46,1,7,8,18:25,"$39,130","$1,800,000","$257,142","$225,000","$2,443"
440,"Antropov, Nikolai",RW,32,Stnd,UFA,"$4,062,500",40,56,6,12,18,15:57,"$72,544","$677,083","$338,541","$225,694","$6,367"
441,"Sekera, Andrej",LD/RD,26,Stnd,UFA,"$2,750,000",37,33,2,10,12,21:12,"$83,333","$1,375,000","$275,000","$229,166","$3,505"
442,"Johnson, Jack",LD,25,Stnd,UFA,"$4,357,143",44,96,5,14,19,25:58:00,"$45,386","$871,428","$311,224","$229,323","$3,813"
443,"Phaneuf, Dion",LD,27,Stnd,UFA,"$6,500,000",48,88,9,19,28,25:10:00,"$73,863","$722,222","$342,105","$232,142","$5,380"
444,"Penner, Dustin",RW,30,Stnd,UFA,"$3,250,000",33,61,2,12,14,12:41,"$53,278","$1,625,000","$270,833","$232,142","$7,764"
445,"Frolík, Michael","LW, RW",24,Stnd,RFA,"$2,333,333",45,98,3,7,10,12:31,"$23,809","$777,777","$333,333","$233,333","$4,142"
446,"Ellerby, Keaton",D,24,Stnd,UFA,"$700,000",44,23,0,3,3,14:28,"$30,434",∞,"$233,333","$233,333","$1,099"
447,"Halpern, Jeff",C,36,35+,UFA,"$700,000",46,26,1,2,3,10:11,"$26,923","$700,000","$350,000","$233,333","$1,494"
448,"Green, Mike",RD,27,Stnd,UFA,"$6,083,333",35,96,12,14,26,24:51:00,"$63,368","$506,944","$434,523","$233,974","$6,994"
449,"Dalpe, Zac",C,23,ELC,RFA,"$704,167",10,18,1,2,3,12:18,"$39,120","$704,167","$352,083","$234,722","$5,724"
450,"Suter, Ryan",LD,27,Stnd,UFA,"$7,538,461",48,91,4,28,32,27:16:00,"$82,840","$1,884,615","$269,230","$235,576","$5,759"
451,"Havlat, Martin",LW,31,Stnd,UFA,"$4,250,000",40,89,8,10,18,15:50,"$47,752","$531,250","$425,000","$236,111","$6,710"
452,"Lupul, Joffrey","LW, RW",29,Stnd,UFA,"$4,250,000",16,42,11,7,18,16:07,"$101,190","$386,363","$607,142","$236,111","$16,481"
453,"Brodziak, Kyle",C,28,Stnd,UFA,"$2,833,333",48,88,8,4,12,17:21,"$32,196","$354,166","$708,333","$236,111","$3,402"
454,"Mitchell, Torrey","C, RW",27,Stnd,UFA,"$1,900,000",45,39,4,4,8,10:29,"$48,717","$474,999","$474,999","$237,499","$4,027"
455,"Tootoo, Jordin",RW,29,Stnd,UFA,"$1,900,000",42,45,3,5,8,9:04,"$42,222","$633,333","$380,000","$237,500","$4,989"
456,"Girardi, Dan",RD,28,Stnd,UFA,"$3,325,000",46,81,2,12,14,25:24:00,"$41,049","$1,662,500","$277,083","$237,500","$2,845"
457,"Wideman, Dennis",RD,29,Stnd,UFA,"$5,250,000",46,94,6,16,22,25:01:00,"$55,851","$875,000","$328,125","$238,636","$4,562"
458,"Nikitin, Nikita",LD,26,Stnd,UFA,"$2,150,000",38,60,3,6,9,21:11,"$35,833","$716,666","$358,333","$238,888","$2,670"
459,"Bolland, Dave",C,26,Stnd,UFA,"$3,375,000",35,46,7,7,14,16:20,"$73,369","$482,142","$482,142","$241,071","$5,903"
460,"Lecavalier, Vincent","C, LW",32,Stnd,UFA,"$7,727,272",39,86,10,22,32,17:52,"$89,852","$772,727","$351,239","$241,477","$11,089"
461,"Strålman, Anton",RD,26,Stnd,UFA,"$1,700,000",48,66,4,3,7,18:02,"$25,757","$425,000","$566,666","$242,857","$1,963"
462,"Fistric, Mark",D,26,Stnd,UFA,"$1,475,000",25,9,0,6,6,15:20,"$163,888",∞,"$245,833","$245,833","$3,847"
463,"O'Reilly, Ryan",C,21,Stnd,RFA,"$5,000,000",29,66,6,14,20,18:30,"$75,757","$833,333","$357,142","$249,999","$9,319"
464,"Carle, Matthew",LD,28,Stnd,UFA,"$5,500,000",48,66,5,17,22,23:44,"$83,333","$1,100,000","$323,529","$250,000","$4,827"
465,"Enström, Toby",LD,28,Stnd,UFA,"$3,750,000",22,21,4,11,15,22:31,"$178,571","$937,499","$340,909","$250,000","$7,570"
466,"Erskine, John",D,32,Stnd,UFA,"$1,500,000",30,32,3,3,6,18:27,"$46,875","$500,000","$500,000","$250,000","$2,710"
467,"Orr, Colton",RW,30,Stnd,UFA,"$1,000,000",44,13,1,3,4,6:23,"$76,923","$1,000,000","$333,333","$250,000","$3,560"
468,"Eminger, Steve",D,29,Stnd,UFA,"$750,000",35,22,0,3,3,13:02,"$34,090",∞,"$250,000","$250,000","$1,644"
469,"Kulikov, Dmitry",LD,22,Stnd,RFA,"$2,500,000",34,52,3,7,10,20:58,"$48,076","$833,333","$357,142","$250,000","$3,506"
470,"Hemsky, Ales",RW,29,Stnd,UFA,"$5,000,000",38,82,9,11,20,15:42,"$60,975","$555,555","$454,545","$250,000","$8,380"
471,"Ericsson, Jonathan",LD,28,Stnd,UFA,"$3,250,000",45,34,3,10,13,21:19,"$95,588","$1,083,333","$325,000","$250,000","$3,388"
472,"Brent, Tim",C,28,Stnd,UFA,"$750,000",30,23,0,3,3,9:47,"$32,608",∞,"$250,000","$250,000","$2,555"
473,"Robidas, Stephane",RD,35,Stnd,UFA,"$3,300,000",48,46,1,12,13,22:14,"$71,739","$3,300,000","$275,000","$253,846","$3,092"
474,"Daley, Trevor",RD,29,Stnd,UFA,"$3,300,000",44,58,4,9,13,21:24,"$56,896","$825,000","$366,666","$253,846","$3,504"
475,"Umberger, R.J.",C,30,Stnd,UFA,"$4,600,000",48,96,8,10,18,18:29,"$47,916","$575,000","$460,000","$255,555","$5,184"
476,"Bourque, Rene",LW,31,Stnd,UFA,"$3,333,333",27,63,7,6,13,16:19,"$52,910","$476,190","$555,555","$256,410","$7,566"
477,"Alzner, Karl",LD,24,Stnd,RFA,"$1,285,000",48,39,1,4,5,20:57,"$32,948","$1,285,000","$321,250","$257,000","$1,277"
478,"Miettinen, Antti",RW,32,Stnd,UFA,"$1,300,000",22,26,3,2,5,12:38,"$49,999","$433,333","$650,000","$260,000","$4,677"
479,"Bellemore, Brett",D,24,Stnd,UFA,"$525,000",8,3,0,2,2,13:45,"$175,000",∞,"$262,500","$262,500","$4,772"
480,"Malkin, Evgeni",C,26,Stnd,UFA,"$8,700,000",31,99,9,24,33,19:42,"$87,878","$966,666","$362,500","$263,636","$14,245"
481,"Jackman, Barret",LD,31,Stnd,UFA,"$3,166,667",46,39,3,9,12,19:19,"$81,196","$1,055,555","$351,851","$263,888","$3,563"
482,"Campbell, Brian",LD,33,Stnd,UFA,"$7,142,875",48,70,8,19,27,26:25:00,"$102,041","$892,859","$375,940","$264,550","$5,633"
483,"Regin, Peter",C,26,Stnd,UFA,"$800,000",27,37,0,3,3,11:31,"$21,621",∞,"$266,666","$266,666","$2,572"
484,"Kreider, Chris",LW,21,ELC,RFA,"$800,000",23,19,2,1,3,10:06,"$42,105","$400,000","$800,000","$266,666","$3,443"
485,"Hunwick, Matt",LD,27,Stnd,UFA,"$1,600,000",43,57,0,6,6,21:31,"$28,070",∞,"$266,666","$266,666","$1,729"
486,"Giordano, Mark",LD,29,Stnd,UFA,"$4,020,000",47,58,4,11,15,23:09,"$69,310","$1,005,000","$365,454","$268,000","$3,694"
487,"Reasoner, Marty",C,35,Stnd,UFA,"$1,350,000",31,34,0,5,5,11:13,"$39,705",∞,"$270,000","$270,000","$3,882"
488,"Sbisa, Luca",LD,22,Stnd,RFA,"$2,175,000",41,39,1,7,8,19:50,"$55,769","$2,175,000","$310,714","$271,875","$2,674"
489,"Methot, Marc",LD,27,Stnd,UFA,"$3,000,000",47,53,2,9,11,22:13,"$56,603","$1,500,000","$333,333","$272,727","$2,873"
490,"Falk, Justin",LD,24,Stnd,RFA,"$825,000",36,27,0,3,3,13:12,"$30,555",∞,"$275,000","$275,000","$1,736"
491,"Stastny, Paul","C, LW",27,Stnd,UFA,"$6,600,000",40,87,9,15,24,19:21,"$75,862","$733,333","$440,000","$275,000","$8,527"
492,"Carcillo, Daniel",LW,27,Stnd,UFA,"$825,000",23,23,2,1,3,8:59,"$35,869","$412,500","$825,000","$275,000","$3,992"
493,"D'Agostini, Matt",RW,26,Stnd,UFA,"$1,650,000",29,33,3,3,6,12:18,"$50,000","$550,000","$550,000","$275,000","$4,625"
494,"Gáborík, Marián",RW,30,Stnd,UFA,"$7,500,000",47,151,12,15,27,18:31,"$49,668","$625,000","$499,999","$277,777","$8,617"
495,"Weber, Shea",RD,27,Stnd,UFA,"$7,857,143",48,124,9,19,28,25:55:00,"$63,364","$873,015","$413,533","$280,612","$6,316"
496,"Matteau, Stefan",LW,18,ELC,RFA,"$842,500",17,22,1,2,3,9:11,"$38,295","$842,500","$421,250","$280,833","$5,396"
497,"Oduya, Johnny",LD,31,Stnd,UFA,"$3,375,000",48,52,3,9,12,20:31,"$64,903","$1,125,000","$375,000","$281,250","$3,427"
498,"Scuderi, Rob",LD,34,Stnd,UFA,"$3,400,000",48,33,1,11,12,21:47,"$103,030","$3,400,000","$309,090","$283,333","$3,251"
499,"Garrison, Jason",LD,28,Stnd,UFA,"$4,600,000",47,94,8,8,16,21:41,"$48,936","$575,000","$575,000","$287,500","$4,513"
500,"Van Der Gulik, David",LW,29,Stnd,UFA,"$575,000",9,10,0,2,2,9:26,"$57,500",∞,"$287,500","$287,500","$6,772"
501,"Burns, Brent",RD,27,Stnd,UFA,"$5,760,000",30,81,9,11,20,16:16,"$71,111","$640,000","$523,636","$288,000","$11,803"
502,"Seabrook, Brent",RD,27,Stnd,UFA,"$5,800,000",47,65,8,12,20,21:59,"$89,230","$725,000","$483,333","$290,000","$5,613"
503,"Torres, Raffi",LW,31,Stnd,UFA,"$1,750,000",11,20,2,4,6,13:57,"$87,500","$875,000","$437,500","$291,666","$11,404"
504,"Hartikainen, Teemu",C,22,ELC,RFA,"$875,000",23,21,1,2,3,10:34,"$41,666","$875,000","$437,500","$291,666","$3,600"
505,"Sharp, Patrick","LW, C",31,Stnd,UFA,"$5,900,000",28,88,6,14,20,18:49,"$67,045","$983,333","$421,428","$295,000","$11,198"
506,"Caron, Jordan",RW,22,ELC,RFA,"$886,667",17,20,1,2,3,9:24,"$44,333","$886,667","$443,333","$295,555","$5,548"
507,"Rome, Aaron",D,29,Stnd,UFA,"$1,500,000",27,15,0,5,5,15:20,"$100,000",∞,"$300,000","$300,000","$3,623"
508,"Hamilton, Ryan",LW,27,Stnd,UFA,"$600,000",10,6,0,2,2,10:51,"$100,000",∞,"$300,000","$300,000","$5,529"
509,"Dziurzynski, Dave",LW,23,ELC,RFA,"$600,000",12,20,2,0,2,12:32,"$30,000","$300,000",∞,"$300,000","$3,989"
510,"Joensuu, Jesse",LW,25,Stnd,UFA,"$600,000",7,15,0,2,2,10:08,"$40,000",∞,"$300,000","$300,000","$8,458"
511,"Josefson, Jacob","C, LW",21,ELC,RFA,"$900,000",22,20,1,2,3,12:58,"$45,000","$900,000","$450,000","$300,000","$3,154"
512,"MacDermid, Lane",LW,23,Stnd,RFA,"$600,000",9,4,2,0,2,4:35,"$150,000","$300,000",∞,"$300,000","$14,545"
513,"Mayers, Jamal",RW,38,35+,UFA,"$600,000",19,10,0,2,2,6:58,"$60,000",∞,"$300,000","$300,000","$4,532"
514,"Leopold, Jordan",D,32,Stnd,UFA,"$3,000,000",39,60,2,8,10,20:04,"$50,000","$1,500,000","$375,000","$300,000","$3,833"
515,"O'Byrne, Ryan",D,28,Stnd,UFA,"$1,800,000",42,26,2,4,6,18:32,"$69,230","$900,000","$450,000","$300,000","$2,312"
516,"Volpatti, Aaron",LW,27,Stnd,UFA,"$600,000",33,21,1,1,2,8:20,"$28,571","$600,000","$600,000","$300,000","$2,181"
517,"Peluso, Anthony",RW,23,Stnd,RFA,"$605,000",5,4,0,2,2,4:59,"$151,250",∞,"$302,500","$302,500","$24,280"
518,"Bouwmeester, Jay",LD,29,Stnd,UFA,"$6,680,000",47,79,7,15,22,24:37:00,"$84,556","$954,285","$445,333","$303,636","$5,773"
519,"Gilbert, Tom",RD,29,Stnd,UFA,"$4,000,000",43,36,3,10,13,19:19,"$111,111","$1,333,333","$400,000","$307,692","$4,815"
520,"Whitney, Ryan",D,29,Stnd,UFA,"$4,000,000",34,30,4,9,13,18:28,"$133,333","$1,000,000","$444,444","$307,692","$6,370"
521,"Moen, Travis","LW, RW",30,Stnd,UFA,"$1,850,000",45,32,2,4,6,11:39,"$57,812","$925,000","$462,500","$308,333","$3,528"
522,"Michalek, Milan","LW, RW",28,Stnd,UFA,"$4,333,333",23,58,4,10,14,18:11,"$74,712","$1,083,333","$433,333","$309,523","$10,361"
523,"Boychuk, Zach","LW, RW",23,Stnd,RFA,"$625,000",13,14,1,1,2,12:19,"$44,642","$625,000","$625,000","$312,500","$3,903"
524,"Gillies, Colton",C,23,Stnd,RFA,"$625,000",27,17,1,1,2,8:17,"$36,764","$625,000","$625,000","$312,500","$2,794"
525,"Handzus, Michal",C,35,Stnd,UFA,"$2,500,000",39,41,2,6,8,13:08,"$60,975","$1,250,000","$416,666","$312,500","$4,880"
526,"Doughty, Drew",RD,23,Stnd,UFA,"$7,000,000",48,114,6,16,22,26:23:00,"$61,403","$1,166,666","$437,500","$318,181","$5,527"
527,"Staubitz, Brad",RW,28,Stnd,UFA,"$637,500",15,5,1,1,2,6:12,"$127,500","$637,500","$637,500","$318,750","$6,854"
528,"Jokinen, Olli",C,34,Stnd,UFA,"$4,500,000",45,85,7,7,14,17:07,"$52,941","$642,857","$642,857","$321,428","$5,842"
529,"Brewer, Eric",D,33,Stnd,UFA,"$3,875,000",48,56,4,8,12,20:30,"$69,196","$968,750","$484,375","$322,916","$3,938"
530,"Hejda, Jan",D,34,Stnd,UFA,"$3,250,000",46,50,1,9,10,19:41,"$65,000","$3,249,999","$361,111","$325,000","$3,589"
531,"Schenn, Luke",RD,23,Stnd,UFA,"$3,600,000",47,81,3,8,11,21:51,"$44,444","$1,200,000","$449,999","$327,272","$3,505"
532,"Bartkowski, Matt",RD,24,Stnd,UFA,"$660,000",11,9,0,2,2,13:29,"$73,333",∞,"$330,000","$330,000","$4,449"
533,"Boyle, Dan",LD,36,Stnd,UFA,"$6,666,666",46,97,7,13,20,22:47,"$68,728","$952,380","$512,820","$333,333","$6,361"
534,"Rupp, Mike",C,32,Stnd,UFA,"$1,333,333",40,29,1,3,4,8:21,"$45,977","$1,333,333","$444,444","$333,333","$3,992"
535,"Kelly, Chris","C, LW",32,Stnd,UFA,"$3,000,000",34,40,3,6,9,14:58,"$75,000","$1,000,000","$500,000","$333,333","$5,895"
536,"Kennedy, Tim",LW,26,Stnd,UFA,"$675,000",13,24,2,0,2,13:35,"$28,125","$337,500",∞,"$337,500","$3,822"
537,"Boyle, Brian","LW, C",28,Stnd,UFA,"$1,700,000",38,56,2,3,5,14:12,"$30,357","$850,000","$566,666","$340,000","$3,150"
538,"Grabovski, Mikhail","C, RW",28,Stnd,UFA,"$5,500,000",48,80,9,7,16,15:34,"$68,750","$611,111","$785,714","$343,750","$7,360"
539,"Hainsey, Ron",RD,31,Stnd,UFA,"$4,500,000",47,52,0,13,13,22:51,"$86,538",∞,"$346,153","$346,153","$4,190"
540,"Cole, Erik",LW,34,Stnd,UFA,"$4,500,000",47,86,9,4,13,16:23,"$52,325","$499,999","$1,125,000","$346,153","$5,844"
541,"Barker, Cam",LD,26,Stnd,UFA,"$700,000",14,19,0,2,2,14:11,"$36,842",∞,"$350,000","$350,000","$3,525"
542,"Malone, Brad","C, LW",23,ELC,RFA,"$700,000",13,10,1,1,2,8:47,"$70,000","$700,000","$700,000","$350,000","$6,130"
543,"Hjalmarsson, Niklas",LD/RD,25,Stnd,UFA,"$3,500,000",46,43,2,8,10,20:54,"$81,395","$1,750,000","$437,500","$350,000","$3,640"
544,"Liles, John-Michael",LD,32,Stnd,UFA,"$3,875,000",32,47,2,9,11,18:46,"$82,446","$1,937,500","$430,555","$352,272","$6,452"
545,"Heatley, Dany",LW,31,Stnd,UFA,"$7,500,000",36,83,11,10,21,18:32,"$90,361","$681,818","$750,000","$357,142","$11,241"
546,"Manning, Brandon",LD,22,ELC,RFA,"$715,000",6,5,0,2,2,14:48,"$143,000",∞,"$357,500","$357,500","$8,051"
547,"Staal, Marc",LD,25,Stnd,UFA,"$3,975,000",21,20,2,9,11,24:27:00,"$198,750","$1,987,500","$441,666","$361,363","$7,741"
548,"Chara, Zdeno",LD,35,Stnd,UFA,"$6,916,667",48,119,7,12,19,24:56:00,"$58,123","$988,095","$576,388","$364,035","$5,779"
549,"Brown, Mike",RW,27,Stnd,UFA,"$736,667",39,18,1,1,2,7:31,"$40,925","$736,667","$736,667","$368,333","$2,512"
550,"Sullivan, Steve",LW,38,35+,UFA,"$1,850,000",9,13,2,3,5,15:15,"$142,307","$925,000","$616,666","$370,000","$13,479"
551,"Zanon, Greg",D,32,Stnd,UFA,"$2,250,000",44,40,0,6,6,19:19,"$56,250",∞,"$375,000","$375,000","$2,647"
552,"Zubrus, Dainius",LW,34,Stnd,UFA,"$3,400,000",22,22,2,7,9,16:47,"$154,545","$1,700,000","$485,714","$377,777","$9,208"
553,"Hartnell, Scott",LW,30,Stnd,UFA,"$4,200,000",32,74,8,3,11,15:52,"$56,756","$525,000","$1,400,000","$381,818","$8,272"
