Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Brandon Sutter,20202021,VAN,R,C,43,9,3,12,-9,2,0.28,7,10,0,0,2,2,0,0,65,13.9,15:05,55.5
Dylan Gambrell,20202021,SJS,R,C,49,5,7,12,-18,13,0.24,4,11,0,0,1,1,0,1,48,10.4,16:02,43.8
Colin Miller,20202021,BUF,R,D,48,4,8,12,-20,27,0.25,3,8,1,4,0,0,0,0,64,6.3,18:00,--
Colton Parayko,20202021,STL,R,D,32,2,10,12,-2,14,0.38,2,12,0,0,0,0,0,0,60,3.3,21:20,--
Jake Bean,20202021,CAR,L,D,42,1,11,12,-2,10,0.29,0,7,1,5,0,0,0,0,55,1.8,14:32,--
Christopher Tanev,20202021,CGY,R,D,56,2,10,12,15,6,0.21,2,12,0,0,0,0,0,0,66,3,21:44,--
Ross Colton,20202021,TBL,L,C,30,9,3,12,3,16,0.4,9,12,0,0,0,0,0,4,46,19.6,10:34,48.6
Vladislav Gavrikov,20202021,CBJ,L,D,55,2,10,12,-13,14,0.22,2,12,0,0,0,0,0,1,48,4.2,19:24,--
Vinnie Hinostroza,20202021,"FLA,CHI",R,L,26,4,8,12,0,8,0.46,4,12,0,0,0,0,0,0,33,12.1,12:16,15
Ryan McDonagh,20202021,TBL,L,D,50,4,8,12,13,14,0.24,4,12,0,0,0,0,0,0,85,4.7,21:54,--
David Kampf,20202021,CHI,L,C,56,1,11,12,-3,20,0.21,1,12,0,0,0,0,0,0,63,1.6,14:40,52.8
Robert Thomas,20202021,STL,R,C,33,3,9,12,1,10,0.36,3,12,0,0,0,0,0,1,22,13.6,13:36,42.6
Mikhail Grigorenko,20202021,CBJ,L,C,32,4,8,12,-2,6,0.38,4,12,0,0,0,0,0,1,36,11.1,13:45,37.5
Ivan Barbashev,20202021,STL,L,C,38,5,7,12,5,6,0.32,4,11,1,1,0,0,0,1,43,11.6,13:21,43.4
Christian Fischer,20202021,ARI,R,R,52,3,8,11,-10,6,0.21,3,10,0,1,0,0,0,0,47,6.4,12:45,50
Mikey Anderson,20202021,LAK,L,D,54,1,10,11,0,30,0.2,1,9,0,0,0,2,0,1,52,1.9,21:11,--
Tyler Pitlick,20202021,ARI,R,C,38,6,5,11,-1,16,0.29,5,9,0,1,1,1,0,0,56,10.7,16:22,40
Jaret Anderson-Dolan,20202021,LAK,L,C,34,7,4,11,-9,6,0.32,6,10,1,1,0,0,0,2,37,18.9,13:31,43.7
Will Butcher,20202021,NJD,L,D,23,1,10,11,-3,2,0.48,1,9,0,2,0,0,0,0,37,2.7,19:02,--
Brendan Lemieux,20202021,"NYR,LAK",L,L,49,4,7,11,-2,73,0.22,4,11,0,0,0,0,0,1,50,8,10:08,23.1
Michael Raffl,20202021,"PHI,WSH",L,L,44,4,7,11,-4,33,0.25,4,11,0,0,0,0,0,3,50,8,13:15,53.3
Juuso Valimaki,20202021,CGY,L,D,49,2,9,11,-2,26,0.22,2,11,0,0,0,0,0,0,72,2.8,15:26,--
Noel Acciari,20202021,FLA,R,C,41,4,7,11,0,9,0.27,3,7,1,3,0,1,0,1,68,5.9,15:24,52.4
Jordan Oesterle,20202021,ARI,L,D,43,1,10,11,-10,10,0.26,0,7,1,4,0,0,0,0,38,2.6,17:54,100
Carl Grundstrom,20202021,LAK,L,R,47,6,5,11,-10,16,0.23,6,9,0,2,0,0,0,3,66,9.1,12:28,42.9
Andreas Johnsson,20202021,NJD,L,L,50,5,6,11,-1,12,0.22,4,10,1,1,0,0,0,0,65,7.7,13:56,39.3
Christian Djoos,20202021,DET,L,D,36,2,9,11,-13,14,0.31,1,7,1,4,0,0,0,0,39,5.1,15:05,--
Joel Kiviranta,20202021,DAL,L,L,26,6,5,11,3,6,0.42,5,10,1,1,0,0,0,0,31,19.4,12:10,14.3
Radko Gudas,20202021,FLA,R,D,54,2,9,11,6,40,0.2,2,11,0,0,0,0,0,1,84,2.4,17:34,--
Adam Gaudette,20202021,"VAN,CHI",R,C,40,5,6,11,-15,12,0.28,5,8,0,3,0,0,0,0,66,7.6,11:07,42.7
Andrew Cogliano,20202021,DAL,L,C,54,5,6,11,-8,24,0.2,4,10,0,0,1,1,0,0,88,5.7,13:56,26.7
Jujhar Khaira,20202021,EDM,L,L,40,3,8,11,-1,42,0.28,3,11,0,0,0,0,0,2,41,7.3,12:03,45.2
Yakov Trenin,20202021,NSH,L,C,45,5,6,11,4,22,0.24,5,11,0,0,0,0,0,0,62,8.1,11:34,33.3
Max Jones,20202021,ANA,L,L,46,7,4,11,-9,36,0.24,5,8,2,3,0,0,0,1,77,9.1,14:10,50
Pierre-Edouard Bellemare,20202021,COL,L,C,53,9,2,11,6,21,0.21,9,11,0,0,0,0,0,0,60,15,11:20,60.8
Rasmus Asplund,20202021,BUF,L,C,28,7,4,11,1,0,0.39,7,11,0,0,0,0,0,2,34,20.6,12:51,35.3
Philippe Myers,20202021,PHI,R,D,44,1,10,11,-10,22,0.25,1,11,0,0,0,0,0,0,77,1.3,18:52,--
Anders Bjork,20202021,"BOS,BUF",L,L,45,5,6,11,-13,14,0.24,5,10,0,0,0,1,0,0,41,12.2,13:53,0
Nico Hischier,20202021,NJD,L,C,21,6,5,11,-9,4,0.52,2,6,3,4,1,1,0,0,44,13.6,18:31,56.2
Troy Stecher,20202021,DET,R,D,44,3,8,11,-13,12,0.25,3,11,0,0,0,0,0,0,55,5.5,17:19,--
Mark Jankowski,20202021,PIT,L,C,45,4,7,11,4,6,0.24,4,11,0,0,0,0,0,0,35,11.4,10:43,46.8
Matt Martin,20202021,NYI,L,L,54,6,5,11,-2,36,0.2,5,9,1,2,0,0,0,0,68,8.8,11:04,25
Cal Clutterbuck,20202021,NYI,R,R,50,4,7,11,-5,10,0.22,3,10,0,0,1,1,0,1,50,8,13:26,0
James Neal,20202021,EDM,L,L,29,5,5,10,-2,11,0.34,4,7,1,3,0,0,0,0,51,9.8,12:06,28.6
Trevor Lewis,20202021,WPG,R,C,56,5,5,10,7,2,0.18,3,8,0,0,2,2,0,1,68,7.4,9:52,57.9
Adam Larsson,20202021,EDM,R,D,56,4,6,10,2,24,0.18,4,10,0,0,0,0,0,0,52,7.7,19:39,100
Jordie Benn,20202021,"VAN,WPG",L,D,39,1,9,10,7,9,0.26,1,10,0,0,0,0,0,0,45,2.2,14:45,--
Brendan Smith,20202021,NYR,L,D,48,5,5,10,3,73,0.21,5,10,0,0,0,0,0,0,58,8.6,16:26,--
Tanner Kero,20202021,DAL,L,C,39,3,7,10,0,6,0.26,3,8,0,2,0,0,0,2,39,7.7,10:36,63.2
Travis Hamonic,20202021,VAN,R,D,38,3,7,10,-3,39,0.26,3,10,0,0,0,0,0,0,79,3.8,19:22,0
Markus Nutivaara,20202021,FLA,L,D,30,0,10,10,1,12,0.33,0,10,0,0,0,0,0,0,45,0,15:59,--
Calvin de Haan,20202021,CHI,L,D,44,1,9,10,-16,14,0.23,1,9,0,1,0,0,0,1,58,1.7,18:37,--
Austin Watson,20202021,OTT,R,L,34,3,7,10,-7,40,0.29,3,9,0,0,0,1,0,0,41,7.3,12:00,26.1
Travis Boyd,20202021,"TOR,VAN",R,C,39,5,5,10,-5,2,0.26,4,9,1,1,0,0,0,0,23,21.7,10:44,46.9
Zdeno Chara,20202021,WSH,L,D,55,2,8,10,5,44,0.18,2,10,0,0,0,0,0,0,67,3,18:19,--
Mason Marchment,20202021,FLA,L,L,33,2,8,10,4,18,0.3,2,10,0,0,0,0,0,0,50,4,14:08,38.2
Jimmy Vesey,20202021,"TOR,VAN",L,L,50,5,5,10,-14,10,0.2,5,9,0,0,0,1,0,1,58,8.6,12:43,25
Brady Skjei,20202021,CAR,L,D,52,3,7,10,6,30,0.19,3,9,0,0,0,1,0,1,104,2.9,20:44,--
Matt Roy,20202021,LAK,R,D,44,2,8,10,0,8,0.23,2,8,0,1,0,1,0,0,57,3.5,19:15,--
Patrik Nemeth,20202021,"DET,COL",L,D,52,3,7,10,5,20,0.19,3,10,0,0,0,0,0,0,53,5.7,18:01,--
Cody Glass,20202021,VGK,R,C,27,4,6,10,6,8,0.37,0,5,4,5,0,0,0,0,28,14.3,14:32,42.5
Nikita Gusev,20202021,"NJD,FLA",R,L,31,4,6,10,-12,2,0.32,4,8,0,2,0,0,0,0,72,5.6,14:21,--
Drake Caggiula,20202021,"ARI,BUF",L,C,38,3,7,10,-6,19,0.26,3,10,0,0,0,0,0,0,46,6.5,12:24,38.5
Colton Sceviour,20202021,PIT,R,R,46,5,5,10,0,2,0.22,5,10,0,0,0,0,0,0,53,9.4,9:35,27.8
Nikolai Knyzhov,20202021,SJS,L,D,56,2,8,10,-9,39,0.18,2,10,0,0,0,0,0,1,51,3.9,16:44,--
Kevin Stenlund,20202021,CBJ,R,C,32,5,5,10,-4,8,0.31,5,9,0,1,0,0,0,1,42,11.9,12:32,47.3
Nicolas Deslauriers,20202021,ANA,L,L,49,5,5,10,-7,53,0.2,5,10,0,0,0,0,0,2,65,7.7,11:19,25
Nathan Bastian,20202021,NJD,R,R,41,3,7,10,0,21,0.24,3,10,0,0,0,0,0,0,46,6.5,12:37,36.4
Marc Staal,20202021,DET,L,D,56,3,7,10,-5,20,0.18,3,10,0,0,0,0,0,0,53,5.7,18:25,--
Blake Lizotte,20202021,LAK,L,C,41,3,7,10,2,16,0.24,3,10,0,0,0,0,0,0,42,7.1,12:42,50.9
Nicholas Merkley,20202021,NJD,L,R,27,2,8,10,-5,7,0.37,2,9,0,1,0,0,0,0,38,5.3,11:30,25
Dylan DeMelo,20202021,WPG,R,D,52,0,9,9,10,20,0.17,0,8,0,0,0,1,0,0,44,0,16:58,--
Jacob MacDonald,20202021,COL,L,D,33,1,8,9,14,8,0.27,1,9,0,0,0,0,0,0,49,2,14:57,--
Morgan Geekie,20202021,CAR,R,C,36,3,6,9,1,10,0.25,1,7,2,2,0,0,0,0,30,10,9:47,52.5
Oskar Sundqvist,20202021,STL,R,C,28,4,5,9,-6,14,0.32,3,6,1,3,0,0,0,0,32,12.5,15:09,48.1
Isac Lundestrom,20202021,ANA,L,C,41,6,3,9,-9,14,0.22,6,9,0,0,0,0,0,0,52,11.5,15:15,47.5
Wyatt Kalynuk,20202021,CHI,L,D,21,4,5,9,-6,4,0.43,4,9,0,0,0,0,0,0,26,15.4,16:16,--
Josh Leivo,20202021,CGY,R,L,38,6,3,9,-3,10,0.24,6,9,0,0,0,0,0,2,50,12,10:45,25
Anton Stralman,20202021,FLA,R,D,38,3,6,9,-1,8,0.24,3,9,0,0,0,0,0,0,38,7.9,18:57,--
Sean Kuraly,20202021,BOS,L,C,47,4,5,9,-10,20,0.19,4,8,0,0,0,1,0,2,88,4.6,14:04,57.4
Jakub Zboril,20202021,BOS,L,D,42,0,9,9,0,18,0.21,0,7,0,2,0,0,0,0,35,0,17:03,--
Jacob Bryson,20202021,BUF,L,D,38,1,8,9,-1,12,0.24,1,6,0,1,0,2,0,0,24,4.2,19:03,--
Nolan Patrick,20202021,PHI,R,C,52,4,5,9,-30,20,0.17,2,6,2,3,0,0,0,0,49,8.2,13:17,52.6
Sean Kuraly,20202021,BOS,L,C,47,4,5,9,-10,20,0.19,4,8,0,0,0,1,0,2,88,4.6,14:04,57.4
Isac Lundestrom,20202021,ANA,L,C,41,6,3,9,-9,14,0.22,6,9,0,0,0,0,0,0,52,11.5,15:15,47.5
Mikhail Maltsev,20202021,NJD,L,L,33,6,3,9,-4,4,0.27,6,9,0,0,0,0,0,0,55,10.9,11:27,46.3
Josh Leivo,20202021,CGY,R,L,38,6,3,9,-3,10,0.24,6,9,0,0,0,0,0,2,50,12,10:45,25
Devin Shore,20202021,EDM,L,C,38,5,4,9,-4,6,0.24,4,8,0,0,1,1,0,1,27,18.5,10:55,52.8
Wyatt Kalynuk,20202021,CHI,L,D,21,4,5,9,-6,4,0.43,4,9,0,0,0,0,0,0,26,15.4,16:16,--
Tyler Ennis,20202021,EDM,L,C,30,3,6,9,0,6,0.3,3,9,0,0,0,0,0,2,38,7.9,12:08,66.7
Dylan DeMelo,20202021,WPG,R,D,52,0,9,9,10,20,0.17,0,8,0,0,0,1,0,0,44,0,16:58,--
Morgan Geekie,20202021,CAR,R,C,36,3,6,9,1,10,0.25,1,7,2,2,0,0,0,0,30,10,9:47,52.5
Phillip Di Giuseppe,20202021,NYR,L,L,31,1,7,8,2,13,0.26,1,8,0,0,0,0,0,0,44,2.3,11:06,42.9
Brett Kulak,20202021,MTL,L,D,46,2,6,8,3,20,0.17,2,8,0,0,0,0,0,0,57,3.5,16:06,--
Eetu Luostarinen,20202021,FLA,L,C,44,3,5,8,-11,12,0.18,3,8,0,0,0,0,0,1,34,8.8,13:08,48
Cedric Paquette,20202021,"OTT,CAR",L,C,47,4,4,8,-12,21,0.17,4,8,0,0,0,0,0,0,33,12.1,9:21,44
Brett Ritchie,20202021,CGY,R,R,32,4,4,8,-5,24,0.25,4,8,0,0,0,0,0,0,36,11.1,11:22,33.3
Jake Gardiner,20202021,CAR,L,D,26,0,8,8,-1,11,0.31,0,5,0,3,0,0,0,0,23,0,16:03,--
Ian Cole,20202021,"COL,MIN",L,D,54,1,7,8,21,32,0.15,1,8,0,0,0,0,0,1,30,3.3,15:53,--
Dryden Hunt,20202021,ARI,L,L,26,3,5,8,-6,4,0.31,3,8,0,0,0,0,0,0,39,7.7,11:58,30.8
Julien Gauthier,20202021,NYR,R,R,30,2,6,8,-6,14,0.27,2,8,0,0,0,0,0,0,38,5.3,9:39,50
Jamie Drysdale,20202021,ANA,R,D,24,3,5,8,-12,6,0.33,3,7,0,1,0,0,0,0,28,10.7,19:35,--
Henri Jokiharju,20202021,BUF,R,D,46,3,5,8,-11,4,0.17,3,8,0,0,0,0,0,0,50,6,18:23,--
Darren Helm,20202021,DET,L,L,47,3,5,8,-3,10,0.17,3,8,0,0,0,0,0,0,83,3.6,14:41,66.7
Brayden McNabb,20202021,VGK,L,D,41,2,6,8,10,16,0.2,2,8,0,0,0,0,0,0,39,5.1,19:18,--
Austin Wagner,20202021,LAK,L,L,44,4,4,8,-14,15,0.18,4,8,0,0,0,0,0,1,67,6,10:30,0
Jeremy Lauzon,20202021,BOS,L,D,41,1,7,8,8,40,0.2,1,7,0,0,0,1,0,0,48,2.1,18:43,--
Nikita Zadorov,20202021,CHI,L,D,55,1,7,8,1,36,0.15,1,8,0,0,0,0,0,0,52,1.9,19:12,--
Leo Komarov,20202021,NYI,L,R,33,1,7,8,7,15,0.24,1,7,0,0,0,1,0,1,27,3.7,12:50,38.8
Evgeny Svechnikov,20202021,DET,L,R,21,3,5,8,-3,10,0.38,2,6,1,2,0,0,0,1,21,14.3,11:49,33.3
Steven Lorentz,20202021,CAR,L,C,45,2,6,8,1,8,0.18,2,8,0,0,0,0,0,1,40,5,10:26,51.1
Alexander Barabanov,20202021,"TOR,SJS",L,L,22,3,5,8,1,6,0.36,2,7,1,1,0,0,0,1,23,13,12:19,--
Joel Hanley,20202021,DAL,L,D,35,0,8,8,6,2,0.23,0,8,0,0,0,0,0,0,27,0,13:01,--
Alexander Edler,20202021,VAN,L,D,52,0,8,8,-8,58,0.15,0,8,0,0,0,0,0,0,99,0,20:54,--
Jan Rutta,20202021,TBL,R,D,35,0,8,8,12,22,0.23,0,6,0,0,0,2,0,0,46,0,16:02,--
Ethan Bear,20202021,EDM,R,D,43,2,6,8,-1,14,0.19,2,8,0,0,0,0,0,1,53,3.8,17:58,--
Joakim Nordstrom,20202021,CGY,L,C,44,1,6,7,1,6,0.16,1,7,0,0,0,0,0,0,46,2.2,11:33,33.3
Brett Howden,20202021,NYR,L,C,42,1,6,7,-2,11,0.17,1,6,0,0,0,1,0,0,33,3,12:34,46.6
Josh Manson,20202021,ANA,R,D,23,1,6,7,-3,30,0.3,1,7,0,0,0,0,1,1,19,5.3,17:59,--
Cody Eakin,20202021,BUF,L,C,46,3,4,7,-9,14,0.15,3,7,0,0,0,0,0,0,39,7.7,12:56,54.3
Tobias Rieder,20202021,BUF,L,L,44,5,2,7,-9,2,0.16,5,7,0,0,0,0,0,0,63,7.9,12:15,12.5
Ben Chiarot,20202021,MTL,L,D,41,1,6,7,-16,50,0.17,0,6,1,1,0,0,0,0,81,1.2,21:47,--
Jesper Boqvist,20202021,NJD,L,C,28,4,3,7,-5,2,0.25,4,7,0,0,0,0,0,1,34,11.8,11:09,38.4
Matt Nieto,20202021,SJS,L,L,28,5,2,7,-4,4,0.25,5,7,0,0,0,0,0,0,45,11.1,14:00,57.1
Matthew Highmore,20202021,"CHI,VAN",L,C,42,3,4,7,-5,8,0.17,3,7,0,0,0,0,0,1,40,7.5,11:38,50
Ben Harpur,20202021,NSH,L,D,34,0,7,7,2,17,0.21,0,6,0,0,0,1,0,0,33,0,16:26,--
Kyle Clifford,20202021,STL,L,L,50,4,3,7,-5,30,0.14,4,6,0,0,0,1,0,0,65,6.2,9:56,50
Conor Timmins,20202021,COL,R,D,31,0,7,7,6,8,0.23,0,7,0,0,0,0,0,0,31,0,13:33,--
Connor Clifton,20202021,BOS,R,D,44,1,6,7,10,38,0.16,1,6,0,0,0,1,0,0,48,2.1,18:13,--
Riley Nash,20202021,CBJ,R,C,37,2,5,7,-1,4,0.19,2,7,0,0,0,0,0,1,40,5,12:36,49.7
Ian Mitchell,20202021,CHI,R,D,39,3,4,7,-10,14,0.18,3,7,0,0,0,0,0,0,23,13,15:02,--
Jacob Larsson,20202021,ANA,L,D,46,1,6,7,-9,14,0.15,1,6,0,0,0,1,0,0,42,2.4,17:23,--
Derek Stepan,20202021,OTT,R,C,20,1,5,6,-6,8,0.3,1,4,0,2,0,0,0,0,44,2.3,15:04,50
Alexander Romanov,20202021,MTL,L,D,54,1,5,6,1,21,0.11,1,5,0,1,0,0,0,0,71,1.4,17:15,--
Radim Simek,20202021,SJS,L,D,40,2,4,6,-9,15,0.15,2,6,0,0,0,0,0,0,26,7.7,14:13,--
Tobias Bjornfot,20202021,LAK,L,D,33,1,5,6,-3,14,0.18,1,6,0,0,0,0,0,0,30,3.3,16:51,--
David Savard,20202021,"CBJ,TBL",R,D,54,1,5,6,-27,24,0.11,1,5,0,0,0,1,0,1,69,1.5,19:51,--
Mikko Lehtonen,20202021,"TOR,CBJ",L,D,26,0,6,6,-2,8,0.23,0,5,0,1,0,0,0,0,33,0,15:53,--
Justin Braun,20202021,PHI,R,D,53,1,5,6,0,18,0.11,1,6,0,0,0,0,0,0,59,1.7,18:32,--
Travis Dermott,20202021,TOR,L,D,51,2,4,6,-1,19,0.12,2,6,0,0,0,0,0,0,36,5.6,13:13,--
Alex Formenton,20202021,OTT,L,L,20,4,2,6,6,6,0.3,3,5,0,0,1,1,0,0,27,14.8,12:00,20
Lias Andersson,20202021,LAK,L,C,23,3,3,6,-4,12,0.26,3,6,0,0,0,0,0,0,23,13,12:04,38.5
Sam Lafferty,20202021,PIT,R,R,34,0,6,6,-6,25,0.18,0,6,0,0,0,0,0,0,33,0,9:47,52.4
Dylan Coghlan,20202021,VGK,R,D,29,3,3,6,-3,2,0.21,3,6,0,0,0,0,0,0,31,9.7,13:29,0
Brett Connolly,20202021,"FLA,CHI",R,R,31,3,3,6,3,4,0.19,3,5,0,1,0,0,0,0,26,11.5,12:09,30.8
Marc-Edouard Vlasic,20202021,SJS,L,D,51,1,5,6,-8,8,0.12,1,6,0,0,0,0,0,0,37,2.7,17:31,--
Noah Gregor,20202021,SJS,L,C,30,5,1,6,-16,6,0.2,5,6,0,0,0,0,0,0,60,8.3,11:43,29
Sami Vatanen,20202021,"NJD,DAL",R,D,39,2,4,6,3,20,0.15,2,6,0,0,0,0,0,0,55,3.6,17:01,--
Frans Nielsen,20202021,DET,L,C,29,1,5,6,-3,0,0.21,1,6,0,0,0,0,0,0,24,4.2,12:08,52.5
Ryan Carpenter,20202021,CHI,R,C,40,4,1,5,-10,19,0.13,2,3,1,1,1,1,0,0,51,7.8,12:41,48.4
Logan O'Connor,20202021,COL,R,R,22,3,2,5,6,6,0.23,3,5,0,0,0,0,0,0,37,8.1,10:56,50
Mathieu Olivier,20202021,NSH,R,R,30,3,2,5,-1,70,0.17,2,4,1,1,0,0,0,0,25,12,10:55,50
Niklas Hjalmarsson,20202021,ARI,L,D,41,0,5,5,-6,18,0.12,0,5,0,0,0,0,0,0,29,0,17:22,--
Robert Hagg,20202021,PHI,L,D,34,2,3,5,-3,18,0.15,2,5,0,0,0,0,0,0,29,6.9,15:40,--
Robert Bortuzzo,20202021,STL,R,D,40,1,4,5,-3,47,0.13,1,5,0,0,0,0,0,1,31,3.2,14:10,--
Justin Dowling,20202021,DAL,L,C,27,1,4,5,-4,6,0.19,1,4,0,1,0,0,0,0,27,3.7,11:04,50
Andrej Sekera,20202021,DAL,L,D,46,3,2,5,12,4,0.11,3,5,0,0,0,0,0,0,33,9.1,15:38,--
Nate Thompson,20202021,WPG,L,C,44,2,3,5,4,4,0.11,2,4,0,0,0,1,0,1,20,10,9:41,50.4
Emil Bemstrom,20202021,CBJ,R,C,20,3,2,5,2,0,0.25,2,4,1,1,0,0,0,0,28,10.7,12:51,--
Dean Kukan,20202021,CBJ,L,D,35,1,4,5,-3,10,0.14,1,5,0,0,0,0,0,0,29,3.5,14:11,--
John Hayden,20202021,ARI,R,C,29,2,3,5,-4,37,0.17,2,5,0,0,0,0,0,2,21,9.5,9:49,30.8
Victor Mete,20202021,"MTL,OTT",L,D,28,1,4,5,8,8,0.18,1,5,0,0,0,0,0,0,20,5,15:48,--
Juho Lammikko,20202021,FLA,L,C,44,4,1,5,-8,10,0.11,3,4,0,0,1,1,0,0,43,9.3,10:50,44.9
Jon Merrill,20202021,"DET,MTL",L,D,49,0,5,5,-9,16,0.1,0,5,0,0,0,0,0,0,41,0,18:15,--
Jayce Hawryluk,20202021,VAN,R,C,30,2,3,5,-7,9,0.17,2,5,0,0,0,0,0,1,18,11.1,9:38,50
Ben Hutton,20202021,"ANA,TOR",L,D,38,1,4,5,-13,11,0.13,1,5,0,0,0,0,0,0,54,1.9,18:28,--
Jay Beagle,20202021,VAN,R,C,30,1,4,5,-2,8,0.17,1,5,0,0,0,0,0,0,21,4.8,12:31,56.2
Jake Virtanen,20202021,VAN,R,R,38,5,0,5,-4,41,0.13,4,4,1,1,0,0,0,1,50,10,12:15,69.2
Marcus Sorensen,20202021,SJS,L,L,29,1,4,5,-5,16,0.17,1,5,0,0,0,0,0,0,26,3.9,12:05,42.9
Trent Frederic,20202021,BOS,L,C,42,4,1,5,-8,65,0.12,4,5,0,0,0,0,0,3,44,9.1,11:15,52.9
Ty Dellandrea,20202021,DAL,R,C,26,3,2,5,0,23,0.19,1,2,2,3,0,0,0,0,31,9.7,12:29,45
Kyle Turris,20202021,EDM,R,C,27,2,3,5,-11,10,0.19,2,5,0,0,0,0,0,0,27,7.4,12:19,47.6
Andy Greene,20202021,NYI,L,D,55,1,4,5,9,6,0.09,1,5,0,0,0,0,0,0,50,2,17:35,--
Zack Kassian,20202021,EDM,R,R,27,2,3,5,-4,15,0.19,2,5,0,0,0,0,0,0,18,11.1,11:51,0
Ryan Reaves,20202021,VGK,R,R,37,1,4,5,0,27,0.14,1,5,0,0,0,0,0,0,26,3.9,9:56,30.8
Steven Kampfer,20202021,BOS,R,D,20,2,3,5,3,4,0.25,1,4,1,1,0,0,0,0,28,7.1,16:42,--
Chris Wagner,20202021,BOS,R,R,41,2,3,5,-9,24,0.12,1,4,0,0,1,1,0,0,57,3.5,11:41,51.9
Jason Demers,20202021,ARI,R,D,41,0,4,4,-4,26,0.1,0,4,0,0,0,0,0,0,44,0,17:14,--
Brandon Carlo,20202021,BOS,R,D,27,3,1,4,1,12,0.15,3,4,0,0,0,0,0,1,43,7,18:43,--
Jani Hakanpaa,20202021,"ANA,CAR",R,D,57,2,2,4,4,35,0.07,2,3,0,0,0,1,0,1,54,3.7,18:01,--
Luke Schenn,20202021,TBL,R,D,38,2,2,4,2,51,0.11,2,4,0,0,0,0,0,0,43,4.7,10:45,--
Kurtis MacDermid,20202021,LAK,L,D,28,2,2,4,-14,36,0.14,2,4,0,0,0,0,0,0,16,12.5,13:21,--
Kevan Miller,20202021,BOS,R,D,28,1,3,4,-1,20,0.14,1,4,0,0,0,0,0,0,27,3.7,19:04,--
Haydn Fleury,20202021,"CAR,ANA",L,D,47,3,1,4,-12,8,0.09,3,4,0,0,0,0,0,0,62,4.8,15:24,--
Jason Demers,20202021,ARI,R,D,41,0,4,4,-4,26,0.1,0,4,0,0,0,0,0,0,44,0,17:14,--
Caleb Jones,20202021,EDM,L,D,33,0,4,4,-7,6,0.12,0,4,0,0,0,0,0,0,23,0,13:36,--
Erik Gudbranson,20202021,"OTT,NSH",R,D,45,1,3,4,-12,59,0.09,1,4,0,0,0,0,0,1,58,1.7,17:55,--
Libor Hajek,20202021,NYR,L,D,44,2,2,4,2,10,0.09,2,4,0,0,0,0,0,1,33,6.1,15:16,--
Matt Benning,20202021,NSH,R,D,53,1,3,4,-1,30,0.08,1,3,0,0,0,1,0,0,43,2.3,16:20,--
Brandon Carlo,20202021,BOS,R,D,27,3,1,4,1,12,0.15,3,4,0,0,0,0,0,1,43,7,18:43,--
Mark Pysyk,20202021,DAL,R,D,36,3,1,4,6,20,0.11,3,4,0,0,0,0,0,0,51,5.9,11:43,--
Logan Stanley,20202021,WPG,L,D,37,1,3,4,13,26,0.11,1,4,0,0,0,0,0,0,63,1.6,13:13,--
Michael Stone,20202021,CGY,R,D,21,2,2,4,-1,6,0.19,2,4,0,0,0,0,0,0,41,4.9,16:05,--
Zach Bogosian,20202021,TOR,R,D,45,0,4,4,7,49,0.09,0,4,0,0,0,0,0,0,36,0,14:32,--
Michael Dal Colle,20202021,NYI,L,L,26,1,3,4,1,4,0.15,1,4,0,0,0,0,0,0,19,5.3,11:54,25
Jani Hakanpaa,20202021,"ANA,CAR",R,D,57,2,2,4,4,35,0.07,2,3,0,0,0,1,0,1,54,3.7,18:01,--
Luke Schenn,20202021,TBL,R,D,38,2,2,4,2,51,0.11,2,4,0,0,0,0,0,0,43,4.7,10:45,--
Liam Foudy,20202021,CBJ,L,C,24,0,4,4,0,6,0.17,0,4,0,0,0,0,0,0,40,0,12:36,20
Vitali Kravtsov,20202021,NYR,L,R,20,2,2,4,-6,4,0.2,2,4,0,0,0,0,0,0,23,8.7,12:24,0
Olli Maatta,20202021,LAK,L,D,41,0,4,4,-8,6,0.1,0,4,0,0,0,0,0,0,43,0,16:26,--
Cal Foote,20202021,TBL,R,D,35,1,2,3,9,29,0.09,1,3,0,0,0,0,0,0,40,2.5,12:53,--
Jack Studnicka,20202021,BOS,R,C,20,1,2,3,-3,0,0.15,1,3,0,0,0,0,0,0,28,3.6,12:45,45.5
Olli Juolevi,20202021,VAN,L,D,23,2,1,3,-1,0,0.13,2,3,0,0,0,0,0,0,24,8.3,13:13,--
Lucas Wallmark,20202021,"CHI,FLA",L,C,20,0,3,3,-4,6,0.15,0,0,0,2,0,1,0,0,11,0,11:23,41.4
Niko Mikkola,20202021,STL,L,D,30,1,2,3,-11,11,0.1,1,3,0,0,0,0,0,0,22,4.6,14:31,--
Matt Tennyson,20202021,NJD,R,D,21,1,2,3,0,2,0.14,1,3,0,0,0,0,0,0,14,7.1,14:30,--
Michael Amadio,20202021,"LAK,OTT",R,C,25,0,3,3,-3,4,0.12,0,2,0,1,0,0,0,0,24,0,12:33,50
Trevor van Riemsdyk,20202021,WSH,R,D,20,1,2,3,-1,2,0.15,1,2,0,1,0,0,0,0,23,4.4,17:05,--
Gaetan Haas,20202021,EDM,R,C,34,2,1,3,-6,10,0.09,2,3,0,0,0,0,0,1,24,8.3,11:21,45.4
