Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Pavel Kubina,20112012,"TBL,PHI",R,D,69,3,12,15,-2,74,0.22,3,15,0,0,0,0,0,1,75,4,19:16,--
Jaroslav Spacek,20112012,"MTL,CAR",L,D,46,5,10,15,6,8,0.33,2,10,3,5,0,0,0,1,42,11.9,16:05,--
TJ Galiardi,20112012,"COL,SJS",L,L,69,9,6,15,-8,53,0.22,8,14,0,0,1,1,0,2,113,8,13:03,44.9
Brett Clark,20112012,TBL,L,D,82,2,13,15,-26,20,0.18,2,13,0,2,0,0,0,0,61,3.3,18:23,--
Jordan Caron,20112012,BOS,L,R,48,7,8,15,0,14,0.31,7,15,0,0,0,0,0,0,57,12.3,11:32,50
Niklas Hjalmarsson,20112012,CHI,L,D,69,1,14,15,9,14,0.22,1,14,0,0,0,1,0,0,65,1.5,20:11,--
Matt Beleskey,20112012,ANA,L,L,70,4,11,15,-2,72,0.21,4,14,0,1,0,0,0,0,75,5.3,10:16,42.3
Derek MacKenzie,20112012,CBJ,L,C,66,7,7,14,4,40,0.21,4,10,1,1,2,3,0,2,61,11.5,10:30,54.6
Matt Martin,20112012,NYI,L,L,80,7,7,14,-17,121,0.18,7,12,0,0,0,2,0,1,130,5.4,12:09,43.5
Richard Park,20112012,PIT,R,R,54,7,7,14,-1,12,0.26,6,11,0,2,1,1,0,4,44,15.9,10:55,55.7
Dwight King,20112012,LAK,L,L,27,5,9,14,3,10,0.52,5,12,0,2,0,0,0,1,42,11.9,14:38,66.7
Sheldon Brookbank,20112012,ANA,R,D,80,3,11,14,11,72,0.18,3,13,0,0,0,1,0,1,49,6.1,15:36,--
Gilbert Brule,20112012,PHX,R,C,33,5,9,14,7,11,0.42,4,13,1,1,0,0,0,0,56,8.9,11:34,38.1
Kurtis Foster,20112012,"ANA,NJD,MIN",R,D,51,4,10,14,-13,35,0.27,2,3,2,11,0,0,0,0,85,4.7,15:54,--
Cam Atkinson,20112012,CBJ,R,R,27,7,7,14,1,14,0.52,6,12,1,2,0,0,0,0,66,10.6,15:23,0
Steve Montador,20112012,CHI,R,D,52,5,9,14,4,45,0.27,3,8,2,6,0,0,0,1,57,8.8,14:46,--
Mark Stuart,20112012,WPG,L,D,80,3,11,14,-4,98,0.18,2,13,0,0,1,1,0,1,60,5,17:12,--
Joe Vitale,20112012,PIT,R,C,68,4,10,14,-5,56,0.21,4,13,0,0,0,1,0,1,70,5.7,11:11,55.7
Bryan Allen,20112012,CAR,L,D,82,1,13,14,-1,76,0.17,1,13,0,0,0,1,0,1,87,1.2,19:10,--
Chuck Kobasew,20112012,COL,R,R,58,7,7,14,-10,51,0.24,6,12,0,1,1,1,0,2,65,10.8,11:51,31.8
TJ Brodie,20112012,CGY,L,D,54,2,12,14,3,14,0.26,1,8,1,6,0,0,0,2,44,4.6,16:29,--
Michal Rozsival,20112012,PHX,R,D,54,1,12,13,8,34,0.24,1,13,0,0,0,0,0,0,49,2,19:20,--
Drayson Bowman,20112012,CAR,L,L,37,6,7,13,2,4,0.35,6,12,0,1,0,0,0,0,70,8.6,13:21,--
Andrej Sekera,20112012,BUF,L,D,69,3,10,13,3,18,0.19,2,12,1,1,0,0,0,0,88,3.4,19:36,0
Barret Jackman,20112012,STL,L,D,81,1,12,13,20,57,0.16,1,13,0,0,0,0,0,0,82,1.2,20:41,--
Jason Demers,20112012,SJS,R,D,57,4,9,13,-8,22,0.23,2,8,2,5,0,0,0,1,73,5.5,16:51,--
Shawn Thornton,20112012,BOS,R,L,81,5,8,13,-7,154,0.16,4,12,0,0,1,1,0,0,114,4.4,9:11,42.1
Ben Eager,20112012,EDM,L,L,63,8,5,13,-1,107,0.21,8,13,0,0,0,0,0,3,69,11.6,8:32,0
Antti Miettinen,20112012,WPG,R,R,45,5,8,13,-5,0,0.29,4,9,1,4,0,0,0,0,58,8.6,11:42,42.9
Darroll Powe,20112012,MIN,L,C,82,6,7,13,-20,57,0.16,6,13,0,0,0,0,0,1,109,5.5,13:59,43.8
Rostislav Klesla,20112012,PHX,L,D,65,3,10,13,13,54,0.2,3,13,0,0,0,0,0,0,87,3.5,19:22,50
Bruno Gervais,20112012,TBL,R,D,50,6,7,13,-4,8,0.26,5,11,1,2,0,0,0,0,57,10.5,14:16,--
Roman Hamrlik,20112012,WSH,L,D,68,2,11,13,11,34,0.19,2,13,0,0,0,0,0,1,58,3.5,19:13,--
Jakub Kindl,20112012,DET,L,D,55,1,12,13,7,25,0.24,1,12,0,1,0,0,0,0,69,1.5,14:03,--
Stefan Elliott,20112012,COL,R,D,39,4,9,13,2,8,0.33,4,11,0,2,0,0,0,1,84,4.8,17:09,--
Devante Smith-Pelly,20112012,ANA,R,R,49,7,6,13,-7,16,0.27,5,10,1,2,1,1,0,1,66,10.6,12:03,28.6
David Steckel,20112012,TOR,L,C,76,8,5,13,-14,10,0.17,5,10,1,1,2,2,0,0,79,10.1,12:50,58
Hal Gill,20112012,"MTL,NSH",L,D,76,1,12,13,-3,37,0.17,1,11,0,0,0,2,0,0,49,2,17:08,--
Ed Jovanovski,20112012,FLA,L,D,66,3,10,13,-11,31,0.2,2,9,1,4,0,0,0,0,58,5.2,16:42,--
Zbynek Michalek,20112012,PIT,R,D,62,2,11,13,0,24,0.21,2,11,0,1,0,1,0,0,77,2.6,21:39,--
Toni Lydman,20112012,ANA,L,D,74,0,13,13,0,46,0.18,0,12,0,0,0,1,0,0,46,0,18:54,--
Alec Martinez,20112012,LAK,L,D,51,6,6,12,-1,8,0.24,3,5,3,7,0,0,0,0,78,7.7,14:43,0
Jason Blake,20112012,ANA,L,L,45,7,5,12,-4,6,0.27,5,9,2,3,0,0,0,3,109,6.4,14:09,0
Kris Russell,20112012,"CBJ,STL",L,D,55,6,6,12,12,25,0.22,6,11,0,1,0,0,0,1,56,10.7,17:01,--
Erik Christensen,20112012,"NYR,MIN",L,C,49,7,5,12,-13,8,0.24,4,8,3,4,0,0,0,1,44,15.9,10:24,52.7
Kyle Clifford,20112012,LAK,L,L,81,5,7,12,-5,123,0.15,5,12,0,0,0,0,0,2,88,5.7,9:24,12.5
Patrick Dwyer,20112012,CAR,R,R,73,5,7,12,0,23,0.16,3,9,0,1,2,2,0,0,120,4.2,15:22,51.7
Mathieu Darche,20112012,MTL,L,L,61,5,7,12,-4,18,0.2,3,8,0,0,2,4,0,0,77,6.5,12:08,31.6
Scott Hannan,20112012,CGY,L,D,78,2,10,12,-10,38,0.15,2,11,0,0,0,1,0,0,49,4.1,20:21,100
Nate Prosser,20112012,MIN,R,D,51,1,11,12,-17,57,0.24,1,9,0,3,0,0,0,0,32,3.1,19:15,--
Marco Scandella,20112012,MIN,L,D,63,3,9,12,-22,19,0.19,2,6,1,6,0,0,0,1,77,3.9,21:47,--
Wojtek Wolski,20112012,"NYR,FLA",L,L,31,4,8,12,-5,2,0.39,4,11,0,1,0,0,0,0,50,8,13:46,50
Ryan Shannon,20112012,TBL,R,R,45,4,8,12,-11,10,0.27,3,9,1,3,0,0,0,0,46,8.7,12:02,55
Tom Kostopoulos,20112012,CGY,R,R,81,4,8,12,-15,57,0.15,2,10,1,1,1,1,0,1,91,4.4,12:19,29.8
David Schlemko,20112012,PHX,L,D,46,1,10,11,7,10,0.24,1,11,0,0,0,0,0,0,58,1.7,18:21,--
Jonathan Ericsson,20112012,DET,L,D,69,1,10,11,16,47,0.16,1,11,0,0,0,0,0,0,63,1.6,17:05,--
Brendan Morrison,20112012,"CGY,CHI",L,C,39,4,7,11,-5,12,0.28,4,9,0,2,0,0,0,0,43,9.3,13:21,49.5
Derek Smith,20112012,CGY,L,D,47,2,9,11,-1,12,0.23,2,7,0,4,0,0,0,1,44,4.6,15:56,--
Daniel Carcillo,20112012,CHI,L,L,28,2,9,11,10,82,0.39,2,11,0,0,0,0,0,0,27,7.4,11:24,50
Keith Aucoin,20112012,WSH,L,C,27,3,8,11,4,0,0.41,3,11,0,0,0,0,0,1,21,14.3,11:04,47.1
Kaspars Daugavins,20112012,OTT,L,L,65,5,6,11,-2,12,0.17,5,9,0,1,0,1,0,1,77,6.5,11:20,38.3
Chris Campoli,20112012,MTL,L,D,43,2,9,11,-3,8,0.26,2,8,0,3,0,0,0,0,43,4.7,17:12,--
Scott Gomez,20112012,MTL,L,C,38,2,9,11,-9,14,0.29,0,8,2,3,0,0,0,1,59,3.4,14:08,49.6
Anton Volchenkov,20112012,NJD,L,D,72,2,9,11,3,34,0.15,2,10,0,0,0,1,0,1,63,3.2,17:59,--
Nicklas Grossmann,20112012,"DAL,PHI",L,D,74,0,11,11,5,36,0.15,0,11,0,0,0,0,0,0,56,0,18:49,--
Philip Larsen,20112012,DAL,R,D,55,3,8,11,11,16,0.2,2,10,1,1,0,0,0,0,69,4.4,17:57,--
Francis Bouillon,20112012,NSH,L,D,66,4,7,11,-4,33,0.17,4,11,0,0,0,0,0,2,38,10.5,17:33,--
Ryan Ellis,20112012,NSH,R,D,32,3,8,11,5,4,0.34,1,7,2,4,0,0,0,2,34,8.8,14:50,--
JT Wyman,20112012,TBL,R,R,40,2,9,11,1,8,0.28,2,11,0,0,0,0,0,1,31,6.5,10:33,38.6
Mikael Backlund,20112012,CGY,L,C,41,4,7,11,-13,16,0.27,2,8,2,3,0,0,0,2,85,4.7,15:23,45.4
Milan Jurcina,20112012,NYI,R,D,65,3,8,11,-34,30,0.17,1,8,2,3,0,0,0,0,127,2.4,18:47,--
Derek Morris,20112012,PHX,R,D,59,2,9,11,-12,38,0.19,2,10,0,1,0,0,0,0,72,2.8,18:59,--
Chris Thorburn,20112012,WPG,R,R,72,4,7,11,-6,83,0.15,4,11,0,0,0,0,0,0,69,5.8,10:11,58.2
Cody McLeod,20112012,COL,L,L,75,6,5,11,0,164,0.15,6,11,0,0,0,0,0,0,62,9.7,7:12,66.7
Roman Polak,20112012,STL,R,D,77,0,11,11,6,57,0.14,0,11,0,0,0,0,0,0,88,0,18:52,--
Justin Braun,20112012,SJS,R,D,66,2,9,11,-2,23,0.17,1,8,1,3,0,0,0,0,113,1.8,16:33,--
Mike Santorelli,20112012,FLA,R,C,60,9,2,11,-10,18,0.18,7,8,2,3,0,0,0,1,117,7.7,12:24,45.2
Roman Horak,20112012,CGY,L,C,61,3,8,11,3,14,0.18,3,11,0,0,0,0,0,1,53,5.7,10:12,41.5
Tomas Vincour,20112012,DAL,R,C,47,4,6,10,-2,2,0.21,4,10,0,0,0,0,0,1,65,6.2,10:20,11.1
Cory Emmerton,20112012,DET,L,C,71,6,4,10,1,14,0.14,6,9,0,1,0,0,0,0,63,9.5,8:06,48.2
Brad Winchester,20112012,SJS,L,L,67,6,4,10,-5,88,0.15,6,10,0,0,0,0,0,0,72,8.3,7:48,60.6
Adam McQuaid,20112012,BOS,R,D,72,2,8,10,16,99,0.14,2,10,0,0,0,0,0,0,63,3.2,14:57,--
Louis Leblanc,20112012,MTL,R,C,42,5,5,10,3,28,0.24,5,10,0,0,0,0,0,0,58,8.6,11:12,43.8
Anton Babchuk,20112012,CGY,R,D,32,2,8,10,2,6,0.31,1,7,1,3,0,0,0,1,48,4.2,14:29,--
Ron Hainsey,20112012,WPG,L,D,56,0,10,10,9,23,0.18,0,9,0,1,0,0,0,0,57,0,21:06,--
Louis Leblanc,20112012,MTL,R,C,42,5,5,10,3,28,0.24,5,10,0,0,0,0,0,0,58,8.6,11:12,43.8
David Savard,20112012,CBJ,R,D,31,2,8,10,0,16,0.32,1,6,1,4,0,0,0,0,34,5.9,16:34,--
Tomas Vincour,20112012,DAL,R,C,47,4,6,10,-2,2,0.21,4,10,0,0,0,0,0,1,65,6.2,10:20,11.1
Patrick Kaleta,20112012,BUF,R,R,63,5,5,10,-5,116,0.16,5,10,0,0,0,0,0,1,69,7.3,13:09,52.6
Anton Babchuk,20112012,CGY,R,D,32,2,8,10,2,6,0.31,1,7,1,3,0,0,0,1,48,4.2,14:29,--
Cory Emmerton,20112012,DET,L,C,71,6,4,10,1,14,0.14,6,9,0,1,0,0,0,0,63,9.5,8:06,48.2
Bryce Salvador,20112012,NJD,L,D,82,0,9,9,18,66,0.11,0,8,0,0,0,1,0,0,52,0,20:13,--
Alexander Sulzer,20112012,"VAN,BUF",L,D,27,3,6,9,8,8,0.33,3,8,0,1,0,0,0,0,33,9.1,17:49,--
Lennart Petrell,20112012,EDM,L,L,60,4,5,9,-10,45,0.15,3,7,0,0,1,2,0,0,36,11.1,9:38,31.8
Jacob Josefson,20112012,NJD,L,C,41,2,7,9,10,6,0.22,2,9,0,0,0,0,0,0,37,5.4,12:06,51.1
Rob Scuderi,20112012,LAK,L,D,82,1,8,9,-7,16,0.11,1,9,0,0,0,0,0,0,63,1.6,20:37,--
Justin Falk,20112012,MIN,L,D,47,1,8,9,-13,54,0.19,0,8,1,1,0,0,0,0,46,2.2,19:30,--
Matt Hendricks,20112012,WSH,L,C,78,4,5,9,-6,95,0.12,4,8,0,0,0,1,0,0,97,4.1,12:07,53.6
Jimmy Hayes,20112012,CHI,R,R,31,5,4,9,-3,16,0.29,4,7,1,2,0,0,0,0,41,12.2,10:15,50
Adrian Aucoin,20112012,PHX,R,D,64,2,7,9,14,42,0.14,1,8,1,1,0,0,0,0,92,2.2,20:15,--
Stu Bickel,20112012,NYR,R,D,51,0,9,9,2,108,0.18,0,8,0,0,0,1,0,0,22,0,10:26,100
Tim Wallace,20112012,"NYI,TBL",R,R,49,3,6,9,-3,16,0.18,3,9,0,0,0,0,0,1,26,11.5,8:36,40
Eric Wellwood,20112012,PHI,L,L,24,5,4,9,12,2,0.38,5,8,0,0,0,1,0,1,36,13.9,10:57,51.4
Tommy Wingels,20112012,SJS,R,C,33,3,6,9,-1,18,0.27,3,8,0,1,0,0,0,0,71,4.2,13:45,41.2
Zac Rinaldo,20112012,PHI,L,C,66,2,7,9,-1,232,0.14,2,9,0,0,0,0,0,0,54,3.7,7:29,66.7
David Moss,20112012,CGY,R,R,32,2,7,9,-3,12,0.28,2,9,0,0,0,0,0,0,82,2.4,14:01,42.3
Cody Eakin,20112012,WSH,L,C,30,4,4,8,2,4,0.27,4,8,0,0,0,0,0,0,31,12.9,9:17,52.5
Jesse Winchester,20112012,OTT,R,C,32,2,6,8,2,22,0.25,1,7,0,0,1,1,0,0,52,3.9,10:38,53.6
Jochen Hecht,20112012,BUF,L,C,22,4,4,8,1,6,0.36,3,7,0,0,1,1,0,0,40,10,16:50,45.3
Brayden McNabb,20112012,BUF,L,D,25,1,7,8,-1,15,0.32,0,7,1,1,0,0,0,0,23,4.4,17:50,--
Andreas Nodl,20112012,"PHI,CAR",L,R,60,3,5,8,-5,8,0.13,3,8,0,0,0,0,0,0,66,4.6,11:43,37.5
Greg Zanon,20112012,"MIN,BOS",L,D,56,3,5,8,3,18,0.14,3,8,0,0,0,0,0,2,41,7.3,17:48,--
Erik Gudbranson,20112012,FLA,R,D,72,2,6,8,-19,78,0.11,2,7,0,1,0,0,0,0,76,2.6,14:12,--
David Ullstrom,20112012,NYI,L,L,29,4,4,8,-2,6,0.28,3,7,1,1,0,0,0,1,40,10,10:59,60
Brad Richardson,20112012,LAK,L,R,59,5,3,8,-6,30,0.14,4,7,0,0,1,1,0,0,98,5.1,12:52,58.9
Colton Gillies,20112012,"MIN,CBJ",L,C,75,2,6,8,-9,35,0.11,2,8,0,0,0,0,0,0,48,4.2,10:05,41.2
Matt Ellis,20112012,BUF,L,L,60,3,5,8,-3,25,0.13,3,8,0,0,0,0,0,1,85,3.5,9:43,48
Benn Ferriero,20112012,SJS,R,R,35,7,1,8,0,8,0.23,7,8,0,0,0,0,0,4,68,10.3,12:03,25
Colin Fraser,20112012,LAK,L,C,67,2,6,8,-2,67,0.12,2,8,0,0,0,0,0,0,54,3.7,9:44,47.3
Steve Staios,20112012,NYI,R,D,65,0,8,8,-19,53,0.12,0,8,0,0,0,0,0,0,67,0,17:05,100
Corey Tropp,20112012,BUF,R,R,34,3,5,8,0,20,0.24,3,8,0,0,0,0,0,1,32,9.4,10:05,0
Scott Nichol,20112012,STL,R,C,80,3,5,8,-5,83,0.1,3,7,0,0,0,1,0,0,67,4.5,9:19,57.6
Ryan Carter,20112012,"FLA,NJD",L,L,72,4,4,8,-13,90,0.11,4,8,0,0,0,0,0,0,50,8,10:21,49.8
Magnus Paajarvi,20112012,EDM,L,L,41,2,6,8,-7,4,0.2,2,6,0,2,0,0,0,0,79,2.5,13:11,28.6
Dale Weise,20112012,VAN,R,R,68,4,4,8,-1,81,0.12,4,8,0,0,0,0,0,0,48,8.3,8:10,0
Blair Jones,20112012,"TBL,CGY",R,C,43,3,5,8,-1,18,0.19,3,7,0,1,0,0,1,1,58,5.2,11:22,42.4
Matt Bradley,20112012,FLA,R,R,45,3,5,8,-3,31,0.18,3,8,0,0,0,0,0,0,35,8.6,10:52,42.9
Ryan O'Byrne,20112012,COL,R,D,74,1,6,7,-5,57,0.09,1,7,0,0,0,0,0,0,42,2.4,18:51,--
David Rundblad,20112012,"OTT,PHX",R,D,30,1,6,7,-12,6,0.23,1,5,0,2,0,0,0,0,34,2.9,15:01,--
Jonathon Blum,20112012,NSH,R,D,33,3,4,7,-14,6,0.21,3,7,0,0,0,0,0,1,25,12,17:56,--
Mike Green,20112012,WSH,R,D,32,3,4,7,5,12,0.22,0,3,3,4,0,0,1,1,64,4.7,21:03,--
Kent Huskins,20112012,STL,L,D,25,2,5,7,9,10,0.28,2,7,0,0,0,0,0,0,16,12.5,15:28,--
Nazem Kadri,20112012,TOR,L,C,21,5,2,7,2,8,0.33,4,6,1,1,0,0,0,1,28,17.9,14:10,26.7
Adam Hall,20112012,TBL,R,R,57,2,5,7,-11,17,0.12,2,7,0,0,0,0,0,1,63,3.2,11:52,59.5
Alexei Emelin,20112012,MTL,L,D,67,3,4,7,-18,30,0.1,2,5,0,0,1,2,0,0,62,4.8,17:18,--
Keith Ballard,20112012,VAN,L,D,47,1,6,7,0,64,0.15,1,7,0,0,0,0,0,0,41,2.4,15:33,--
Cory Sarich,20112012,CGY,R,D,62,1,6,7,1,66,0.11,1,7,0,0,0,0,0,0,36,2.8,16:07,--
Kevin Porter,20112012,COL,L,C,35,4,3,7,-2,17,0.2,4,7,0,0,0,0,0,0,32,12.5,9:11,30.4
Tim Jackman,20112012,CGY,R,R,75,1,6,7,-21,94,0.09,1,7,0,0,0,0,0,0,103,1,9:07,44.1
Trent Hunter,20112012,LAK,R,R,38,2,5,7,-4,8,0.18,2,6,0,1,0,0,0,1,51,3.9,10:06,16.7
Nick Palmieri,20112012,"NJD,MIN",R,R,38,4,3,7,-10,14,0.18,4,7,0,0,0,0,0,0,55,7.3,10:35,18.2
Andrei Loktionov,20112012,LAK,L,C,39,3,4,7,-4,2,0.18,2,6,1,1,0,0,0,0,60,5,12:32,43
Cal O'Reilly,20112012,"NSH,PHX,PIT",L,C,33,2,5,7,-11,4,0.21,1,5,1,2,0,0,0,0,17,11.8,12:46,44.8
Petteri Nokelainen,20112012,"PHX,MTL",R,C,56,3,4,7,-6,37,0.13,3,7,0,0,0,0,0,1,37,8.1,8:48,53.4
Marc-Andre Bourdon,20112012,PHI,L,D,45,4,3,7,4,52,0.16,4,7,0,0,0,0,0,2,45,8.9,16:11,--
Jake Dowell,20112012,DAL,L,C,52,2,5,7,-3,53,0.13,2,7,0,0,0,0,0,0,39,5.1,7:38,47.7
Sean O'Donnell,20112012,CHI,L,D,51,0,7,7,-6,23,0.14,0,7,0,0,0,0,0,0,30,0,13:31,--
Matt Taormina,20112012,NJD,L,D,30,1,6,7,6,4,0.23,1,6,0,1,0,0,0,0,33,3,16:32,--
Mark Olver,20112012,COL,L,C,24,4,3,7,0,15,0.29,4,7,0,0,0,0,0,1,25,16,12:57,36.3
Trevor Lewis,20112012,LAK,R,C,72,3,4,7,-3,26,0.1,3,7,0,0,0,0,0,1,103,2.9,13:14,43.7
Mark Flood,20112012,WPG,R,D,33,3,4,7,-1,10,0.21,2,5,1,2,0,0,0,1,30,10,15:21,--
Marc Methot,20112012,CBJ,L,D,46,1,6,7,-11,24,0.15,1,7,0,0,0,0,0,0,42,2.4,20:03,--
Dylan Reese,20112012,NYI,R,D,28,1,6,7,0,11,0.25,1,7,0,0,0,0,0,0,26,3.9,17:05,--
Brandon Yip,20112012,"COL,NSH",R,R,35,3,4,7,1,28,0.2,3,7,0,0,0,0,0,0,41,7.3,10:41,28.6
John Moore,20112012,CBJ,L,D,67,2,5,7,-23,8,0.1,2,6,0,0,0,1,0,0,64,3.1,15:49,--
Nick Schultz,20112012,"MIN,EDM",L,D,82,1,6,7,-12,40,0.09,0,6,1,1,0,0,0,0,51,2,19:42,--
Chris Porter,20112012,STL,L,L,47,4,3,7,-1,11,0.15,4,7,0,0,0,0,0,1,61,6.6,10:24,42.1
Marty Reasoner,20112012,NYI,L,C,61,1,5,6,-25,34,0.1,1,6,0,0,0,0,0,0,69,1.5,11:37,53
Henrik Tallinder,20112012,NJD,L,D,39,0,6,6,-11,16,0.15,0,5,0,1,0,0,0,0,43,0,21:19,--
Jeff Woywitka,20112012,NYR,L,D,27,1,5,6,2,8,0.22,1,6,0,0,0,0,0,0,13,7.7,10:25,--
Andreas Lilja,20112012,PHI,L,D,46,0,6,6,9,34,0.13,0,6,0,0,0,0,0,0,35,0,13:41,--
David Van Der Gulik,20112012,COL,L,L,25,1,5,6,3,2,0.24,1,6,0,0,0,0,0,0,20,5,8:12,29
Jim O'Brien,20112012,OTT,R,C,28,3,3,6,6,4,0.21,3,6,0,0,0,0,0,1,37,8.1,11:45,47.3
Harry Zolnierczyk,20112012,PHI,L,L,37,3,3,6,-11,35,0.16,3,6,0,0,0,0,0,0,49,6.1,7:42,42.9
Anton Lander,20112012,EDM,L,C,56,2,4,6,-8,12,0.11,1,5,0,0,1,1,0,0,54,3.7,10:37,43.3
Matt Hunwick,20112012,COL,L,D,33,3,3,6,-3,8,0.18,3,6,0,0,0,0,0,0,40,7.5,18:04,0
Steve Bernier,20112012,NJD,R,R,32,1,5,6,6,16,0.19,1,6,0,0,0,0,0,0,23,4.4,11:58,20
Ian Cole,20112012,STL,L,D,26,1,5,6,7,22,0.23,1,6,0,0,0,0,0,0,18,5.6,15:55,--
Dustin Jeffrey,20112012,PIT,L,L,26,4,2,6,-4,2,0.23,3,5,0,0,1,1,0,0,33,12.1,12:06,48.4
Jeff Schultz,20112012,WSH,L,D,54,1,5,6,-2,12,0.11,1,6,0,0,0,0,0,0,22,4.6,15:18,--
Jack Hillen,20112012,NSH,L,D,55,2,4,6,6,20,0.11,2,6,0,0,0,0,0,0,51,3.9,14:04,--
Mattias Tedenby,20112012,NJD,L,R,43,1,5,6,-15,16,0.14,1,6,0,0,0,0,0,0,46,2.2,10:45,33.3
Jerred Smithson,20112012,"NSH,FLA",R,C,69,1,5,6,-5,34,0.09,1,5,0,0,0,1,0,0,37,2.7,11:43,56.1
Erik Gustafsson,20112012,PHI,L,D,30,1,4,5,12,2,0.17,1,4,0,0,0,1,0,0,18,5.6,16:48,--
Dana Tyrell,20112012,TBL,L,C,26,0,5,5,-5,6,0.19,0,5,0,0,0,0,0,0,23,0,10:31,0
Stephane Da Costa,20112012,OTT,R,C,22,3,2,5,-9,8,0.23,3,5,0,0,0,0,0,0,31,9.7,12:10,36.7
Andrew Gordon,20112012,ANA,R,R,37,2,3,5,-10,6,0.14,2,5,0,0,0,0,0,0,38,5.3,10:51,0
Blake Geoffrion,20112012,"NSH,MTL",L,C,35,2,3,5,0,27,0.14,2,5,0,0,0,0,0,0,29,6.9,11:02,46.9
Zenon Konopka,20112012,OTT,L,C,55,3,2,5,-4,193,0.09,2,4,1,1,0,0,0,1,34,8.8,7:51,58.9
Clayton Stoner,20112012,MIN,L,D,51,1,4,5,3,62,0.1,1,5,0,0,0,0,0,0,47,2.1,17:36,--
Steven Kampfer,20112012,"BOS,MIN",R,D,23,2,3,5,-1,6,0.22,2,5,0,0,0,0,0,0,20,10,14:54,--
Mike Komisarek,20112012,TOR,R,D,45,1,4,5,-13,41,0.11,1,5,0,0,0,0,0,0,34,2.9,16:39,--
Paul Byron,20112012,CGY,L,L,22,3,2,5,3,2,0.23,3,5,0,0,0,0,0,1,13,23.1,10:14,36.4
Steve Eminger,20112012,NYR,R,D,42,2,3,5,0,28,0.12,2,3,0,1,0,1,0,0,19,10.5,13:17,--
Mike Weber,20112012,BUF,L,D,51,1,4,5,-19,64,0.1,1,5,0,0,0,0,0,0,51,2,18:35,--
Mike Komisarek,20112012,TOR,R,D,45,1,4,5,-13,41,0.11,1,5,0,0,0,0,0,0,34,2.9,16:39,--
Toby Petersen,20112012,DAL,L,C,39,2,3,5,-7,6,0.13,2,4,0,1,0,0,0,0,44,4.6,7:39,42.9
Robyn Regehr,20112012,BUF,L,D,76,1,4,5,-12,56,0.07,1,5,0,0,0,0,0,0,49,2,18:38,--
Jay Beagle,20112012,WSH,R,C,41,4,1,5,-2,23,0.12,4,5,0,0,0,0,0,0,49,8.2,11:51,57.7
Krys Barch,20112012,"DAL,FLA",L,R,51,2,3,5,0,114,0.1,2,5,0,0,0,0,0,0,24,8.3,7:21,28.6
Steven Kampfer,20112012,"BOS,MIN",R,D,23,2,3,5,-1,6,0.22,2,5,0,0,0,0,0,0,20,10,14:54,--
Scottie Upshall,20112012,FLA,L,R,26,2,3,5,-3,29,0.19,1,4,1,1,0,0,0,1,53,3.8,12:43,50
Clayton Stoner,20112012,MIN,L,D,51,1,4,5,3,62,0.1,1,5,0,0,0,0,0,0,47,2.1,17:36,--
Mike Rupp,20112012,NYR,L,L,60,4,1,5,-1,97,0.08,4,5,0,0,0,0,0,2,31,12.9,6:39,55.9
Marc Staal,20112012,NYR,L,D,46,2,3,5,-7,16,0.11,1,2,1,2,0,1,0,0,61,3.3,19:54,--
Ben Lovejoy,20112012,PIT,R,D,34,1,4,5,3,13,0.15,1,5,0,0,0,0,0,0,48,2.1,13:15,--
Warren Peters,20112012,MIN,L,C,58,1,4,5,-15,54,0.09,1,5,0,0,0,0,0,0,54,1.9,10:35,54.8
Steve Eminger,20112012,NYR,R,D,42,2,3,5,0,28,0.12,2,3,0,1,0,1,0,0,19,10.5,13:17,--
Brett Lebda,20112012,CBJ,L,D,30,1,3,4,-1,14,0.13,1,4,0,0,0,0,0,0,36,2.8,16:29,--
Ethan Moreau,20112012,LAK,L,L,28,1,3,4,-3,20,0.14,1,4,0,0,0,0,0,1,29,3.5,10:32,40
Mike Brown,20112012,TOR,R,R,50,2,2,4,-8,74,0.08,2,3,0,0,0,1,0,0,56,3.6,9:17,0
Maxime Macenauer,20112012,ANA,L,C,29,1,3,4,-4,18,0.14,1,4,0,0,0,0,0,1,14,7.1,10:49,49.8
Derek Joslin,20112012,CAR,L,D,44,2,2,4,-15,35,0.09,2,3,0,1,0,0,0,0,36,5.6,10:35,100
Brandon McMillan,20112012,ANA,L,L,25,0,4,4,-10,20,0.16,0,4,0,0,0,0,0,0,26,0,11:13,34.3
Ryan Reaves,20112012,STL,R,R,60,3,1,4,0,124,0.07,3,4,0,0,0,0,0,1,32,9.4,6:32,50
George Parros,20112012,ANA,R,R,46,1,3,4,1,85,0.09,1,4,0,0,0,0,0,0,17,5.9,6:23,--
Evgeny Grachev,20112012,STL,R,C,26,1,3,4,-4,2,0.15,1,4,0,0,0,0,0,1,14,7.1,9:20,20
Mike Blunden,20112012,MTL,R,R,39,2,2,4,-1,27,0.1,2,4,0,0,0,0,0,0,34,5.9,9:22,40
Colin White,20112012,SJS,L,D,54,1,3,4,-5,21,0.07,1,4,0,0,0,0,0,0,33,3,14:57,--
